author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/304048234/,Москва,sale,flat,13,20,4,118.49,-1,0,63940000,Даниловский,,,Технопарк,Вау ЖК
Tekta Group,developer,https://www.cian.ru/sale/flat/301259859/,Москва,sale,flat,37,42,4,123.6,-1,0,64729320,Котловка,Севастопольский проспект,22А,Нагорная,Eniteo
Ташир,developer,https://www.cian.ru/sale/flat/274701243/,Москва,sale,flat,2,17,4,115.3,-1,0,64541827,Раменки,Мичуринский проспект,вл30Б,Ломоносовский проспект,Legacy
Level Group,developer,https://www.cian.ru/sale/flat/308685910/,Москва,sale,flat,3,19,4,120.1,-1,0,64772758,Академический,Профсоюзная ,2/22,Академическая,Level Академическая
INGRAD,developer,https://www.cian.ru/sale/flat/304074582/,Москва,sale,flat,10,10,4,145.7,-1,0,64425068,Войковский,,,Балтийская,Инджой ЖК
494 УНР,developer,https://www.cian.ru/sale/flat/304416238/,Москва,sale,flat,7,16,4,120.1,-1,0,64854000,Сокольники, Матросская Тишина,12,Сокольники,Ренессанс
Главстрой,developer,https://www.cian.ru/sale/flat/307942295/,Москва,sale,flat,2,9,4,130.99,-1,0,64826951,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
ID 51317713,unknown,https://www.cian.ru/sale/flat/306084297/,Москва,sale,flat,14,28,4,118.0,-1,0,65000000,Филевский парк,Береговой проезд,1Б,Шелепиха,мой адрес На Береговом
Capital Group,developer,https://www.cian.ru/sale/flat/300285584/,Москва,sale,flat,8,30,4,155.0,-1,0,64575410,Якиманка,Мытная ,40к1,Серпуховская,Sky House
,,https://www.cian.ru/sale/flat/299984735/,Москва,sale,flat,14,19,4,141.88,-1,0,64905611,Басманный,,,Бауманская,Май Приорити Басманный ЖК
Regions Development,developer,https://www.cian.ru/sale/flat/308070814/,Москва,sale,flat,6,6,4,111.7,-1,0,65538718,Нагатинский затон,проспект Андропова,9/1к3,Технопарк,Dream Towers
,,https://www.cian.ru/sale/flat/303699918/,Москва,sale,flat,14,18,4,92.2,-1,0,65110278,Замоскворечье,,,Павелецкая,Воксхолл ЖК
Донстрой,developer,https://www.cian.ru/sale/flat/308921480/,Москва,sale,flat,47,49,4,126.5,-1,0,65248700,Раменки,Кинематографический кв-л,,Мичуринский проспект,Событие ЖК
Главстрой,developer,https://www.cian.ru/sale/flat/307942158/,Москва,sale,flat,14,38,4,155.39,-1,0,65367134,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
,,https://www.cian.ru/sale/flat/302896302/,Москва,sale,flat,10,12,4,194.3,-1,0,65602332,Щукино, Маршала Рыбалко,2к6,Панфиловская,Маршал
ВСЕ НАЧИНАЕТСЯ С МЕЧТЫ,real_estate_agent,https://www.cian.ru/sale/flat/307101491/,Москва,sale,flat,17,51,4,100.7,-1,0,66000000,Пресненский,Шмитовский проезд,39к8,Шелепиха,Headliner
PIONEER,developer,https://www.cian.ru/sale/flat/308791062/,Москва,sale,flat,12,22,4,115.2,-1,0,65821939,Марьина роща,Полковая ,1С12,Савёловская,PRIDE
Донстрой,developer,https://www.cian.ru/sale/flat/309214846/,Москва,sale,flat,13,19,4,132.1,-1,0,66340620,Хорошево-Мневники,Жилой комплекс остров,4,Мнёвники,Остров
ASTERUS,developer,https://www.cian.ru/sale/flat/309202264/,Москва,sale,flat,10,11,4,113.0,-1,0,,Покровское-Стрешнево,Летная ,95Бк2,Спартак,ÁLIA
Эталон,developer,https://www.cian.ru/sale/flat/303393086/,Москва,sale,flat,2,9,4,131.8,-1,0,65817854,Даниловский,набережная Марка Шагала,11к1,Технопарк,Shagal
Forma,developer,https://www.cian.ru/sale/flat/309201396/,Москва,sale,flat,13,25,4,118.7,-1,0,66816230,Аэропорт,Часовая ,28к8,Сокол,SOUL
Донстрой,developer,https://www.cian.ru/sale/flat/306643318/,Москва,sale,flat,41,49,4,127.5,-1,0,66618750,Раменки,Кинематографический кв-л,,Мичуринский проспект,Событие ЖК
Capital Group,developer,https://www.cian.ru/sale/flat/300285594/,Москва,sale,flat,18,30,4,141.4,-1,0,66545614,Якиманка,Мытная ,40к1,Серпуховская,Sky House
ФСК,developer,https://www.cian.ru/sale/flat/288458818/,Москва,sale,flat,25,29,4,93.3,-1,0,66560220,Ростокино, Вильгельма Пика,1,Ботанический сад,Режиссёр
Capital Group,developer,https://www.cian.ru/sale/flat/300285639/,Москва,sale,flat,18,23,4,140.5,-1,0,66801163,Якиманка,Мытная ,40к3,Шаболовская,Sky House
Ташир,developer,https://www.cian.ru/sale/flat/274701404/,Москва,sale,flat,2,17,4,117.3,-1,0,67328206,Раменки,Мичуринский проспект,вл30Б,Ломоносовский проспект,Legacy
Эталон,developer,https://www.cian.ru/sale/flat/303393089/,Москва,sale,flat,3,9,4,129.7,-1,0,67274728,Даниловский,набережная Марка Шагала,11к1,Технопарк,Shagal
Лайм,developer,https://www.cian.ru/sale/flat/294554136/,Москва,sale,flat,27,27,4,169.1,-1,0,67467510,Алексеевский,Староалексеевская ,5А,Алексеевская,Лайм
