author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
RBI,developer,https://spb.cian.ru/sale/flat/306080825/,Москва и МО,sale,flat,7,12,1,37.2,-1,0,13376967,Невский, Бабушкина,2,Елизаровская,Литера
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/299890518/,Москва и МО,sale,flat,9,40,1,41.5,-1,0,32000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/308789447/,Москва и МО,sale,flat,11,12,1,33.5,-1,0,8000000,Чертаново Южное,3-й Дорожный проезд,6К1,Улица Академика Янгеля,
GloraX,developer,https://spb.cian.ru/sale/flat/308464992/,Москва и МО,sale,flat,8,9,1,30.99,-1,0,12419999,Адмиралтейский, Шкапина,15,Балтийская,GloraX Балтийская
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/301550653/,Москва и МО,sale,flat,13,41,1,41.5,-1,0,31000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/309028428/,Москва и МО,sale,flat,9,14,1,38.5,-1,0,7000000,Крюково,Зеленоград,к1524,Зеленоград — Крюково,
RBI,developer,https://spb.cian.ru/sale/flat/304071661/,Москва и МО,sale,flat,13,23,1,35.8,-1,0,12673866,Выборгский, Шостаковича,8к2Б2,Проспект Просвещения,Струны
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303027445/,Москва и МО,sale,flat,3,20,1,59.0,-1,0,61800000,Пресненский, Костикова,4к6,Улица 1905 года,Lucky
Новый Адрес,real_estate_agent,https://spb.cian.ru/sale/flat/299723646/,Москва и МО,sale,flat,3,5,1,39.04,-1,0,6000000,Московский, Струве,8к2,Звездная,Зеленый квартал
ПИК,developer,https://spb.cian.ru/sale/flat/299176047/,Москва и МО,sale,flat,2,9,1,34.8,-1,0,14560876,Адмиралтейский,Измайловское,к 2.1,Балтийская,Лермонтовский 54 ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307950468/,Москва и МО,sale,flat,4,13,1,43.6,-1,0,37500000,Пресненский, Сергея Макеева,9к1,Улица 1905 года,RedSide
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/302924093/,Москва и МО,sale,flat,3,9,1,29.5,-1,0,3899000,Кировский, Водников,56,Кремлёвская,
ПИК,developer,https://spb.cian.ru/sale/flat/305857769/,Москва и МО,sale,flat,4,8,1,33.8,-1,0,11058481,Василеостровский,Гавань,,Горный институт,Шкиперский 19 ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308207546/,Москва и МО,sale,flat,14,41,1,48.0,-1,0,31500000,Раменки,1-й Сетуньский проезд,вл8,Кутузовская,Hide
Диалог Риэлт,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308678545/,Москва и МО,sale,flat,4,4,1,31.9,-1,0,4000000,Октябрьский рп, Комсомольская,11,,
LAR Development,developer,https://spb.cian.ru/sale/flat/305426738/,Москва и МО,sale,flat,3,4,1,36.85,-1,0,12160500,Курортный,,,,Ранта Резиденс
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307970298/,Москва и МО,sale,flat,14,32,1,44.0,-1,0,32500000,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
BR Group,real_estate_agent,https://spb.cian.ru/sale/flat/308707071/,Москва и МО,sale,flat,1,4,1,36.2,-1,0,7800000,Невский, Бабушкина,47,Елизаровская,
Алькор,developer,https://spb.cian.ru/sale/flat/305190388/,Москва и МО,sale,flat,3,5,1,34.54,-1,0,11542073,Кронштадтский,дорога Цитадельская,,Беговая,Кронфорт.Центральный
