author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/306520922/,Москва и МО,sale,flat,2,9,1,33.8,-1,0,2599999,Кировский, Розы Люксембург,9,,
Альянс Московский Дом,official_representative,https://kaluga.cian.ru/sale/flat/305388690/,Москва и МО,sale,flat,2,5,1,31.1,-1,0,2700000,Октябрьский,Пролетарская ,155,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305496805/,Москва и МО,sale,flat,2,5,1,36.7,-1,0,2850000,Тракторозаводский, Борьбы,19,,
Отдел продаж,real_estate_agent,https://yaroslavl.cian.ru/sale/flat/309091626/,Москва и МО,sale,flat,7,10,1,37.5,-1,0,2900000,Дзержинский, Брагинская,18к3,,Возрождение
Оксана Бондарчук,realtor,https://tyumen.cian.ru/sale/flat/307479845/,Москва и МО,sale,flat,5,5,1,29.8,-1,0,2980000,мкр. Стрела,Колхозная ,2,,
Юг-Стройфорт,developer,https://rostov.cian.ru/sale/flat/296399720/,Москва и МО,sale,flat,14,26,1,26.36,-1,0,2952320,,,,,Мечта
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/292929540/,Москва и МО,sale,flat,1,3,1,31.8,-1,0,3099000,Советский, Грибанова,7А,,
ПСК-6,developer,https://ufa.cian.ru/sale/flat/294081505/,Москва и МО,sale,flat,26,27,1,22.15,-1,0,3056700,Калининский, Валерия Лесунова,18,,Акварель
Объединение Застройщиков,representative_developer,https://voronezh.cian.ru/sale/flat/300694466/,Москва и МО,sale,flat,1,4,1,40.39,-1,0,3069640,,,,,Победа
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305020591/,Москва и МО,sale,flat,2,5,1,30.7,-1,0,3100000,Краснооктябрьский, Маршала Еременко,114,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/298684954/,Москва и МО,sale,flat,1,5,1,30.7,-1,0,3100000,Дзержинский, Твардовского,12,,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/305959303/,Москва и МО,sale,flat,9,17,1,21.0,-1,0,3150000,Имени Демьяна Бедного жилмассив, Степная,1/1к4,,Мозаика
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/296345018/,Москва и МО,sale,flat,2,2,1,42.3,-1,0,3150000,Советский, Маршала Василевского,18,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/303908701/,Москва и МО,sale,flat,3,10,1,28.3,-1,0,3170000,Кировский, 64-й Армии,135а,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/306543063/,Москва и МО,sale,flat,8,9,1,27.2,-1,0,3190000,Тракторозаводский, Менжинского,19А,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/309143117/,Москва и МО,sale,flat,3,3,1,42.5,-1,0,3200000,Волжский,проспект Имени Ленина,186,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/306602370/,Москва и МО,sale,flat,2,3,1,40.0,-1,0,3200000,Букатин Луг ЖК, Радужная,4,,Букатин Луг
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305736670/,Москва и МО,sale,flat,9,10,1,35.3,-1,0,3290000,Волжский, Волжской Военной Флотилии,66,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/307434955/,Москва и МО,sale,flat,4,5,1,33.2,-1,0,3250000,Центральный,проспект Имени В.И. Ленина,45,,
Объединение Застройщиков,representative_developer,https://rostov.cian.ru/sale/flat/296112768/,Москва и МО,sale,flat,2,10,1,35.01,-1,0,3293425,,,,,Пальмира 2.0
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/306937783/,Москва и МО,sale,flat,3,15,1,32.6,-1,0,3349000,Прикубанский, 3-я Трудовая,1/3,,Зеленодар
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/300650160/,Москва и МО,sale,flat,1,5,1,31.1,-1,0,3300000,Западный Город ЖК, Крылатская,21лит1,,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/295274191/,Москва и МО,sale,flat,5,6,1,30.3,-1,0,3300000,Музыкальный мкр, Имени Сергея Есенина,82/4,,
Жилой Квартал,developer,https://ufa.cian.ru/sale/flat/302963931/,Москва и МО,sale,flat,1,9,1,24.21,-1,0,3316770,,,,,Зубово Life Garden
ТОЧНО,developer,https://krasnodar.cian.ru/sale/flat/296589148/,Москва и МО,sale,flat,2,8,1,26.49,-1,0,3390720,,,,,Цветной бульвар
Объединение Застройщиков,representative_developer,https://rostov.cian.ru/sale/flat/300275368/,Москва и МО,sale,flat,7,8,1,35.54,-1,0,3447380,,,,,Башня
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/308141356/,Москва и МО,sale,flat,9,16,1,34.8,-1,0,3450000,Прикубанский, Имени Героя Ростовского,8к2,,Ракурс
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/299764544/,Москва и МО,sale,flat,10,16,1,30.1,-1,0,3450500,Прикубанский, Душистая,25,,Молодежный
