author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет,developer,https://www.cian.ru/sale/flat/309188315/,Москва,sale,flat,3,7,1,32.86,-1,0,9245023,,,к1,Рассказовка,Квартал Западный ЖК
ID 122854479,homeowner,https://www.cian.ru/sale/flat/308210015/,Москва,sale,flat,10,16,1,34.4,-1,0,9200000,Лосиноостровский, Малыгина,3,Медведково,
МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/301704043/,Москва,sale,flat,7,9,1,32.9,-1,0,9300000,Выхино-Жулебино,Ташкентская ,16К1,Юго-Восточная,
Хот Сити,real_estate_agent,https://www.cian.ru/sale/flat/303582187/,Москва,sale,flat,14,32,1,31.3,-1,0,9300000,Марьино,Донецкая ,30к2,Курьяново,Домашний
Самолет,developer,https://www.cian.ru/sale/flat/309190730/,Москва,sale,flat,4,16,1,33.66,-1,0,9324797,Бирюлево Восточное,,к2,Орехово,Квартал Герцена ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188312/,Москва,sale,flat,5,7,1,34.63,-1,0,9253815,,,к1,Рассказовка,Квартал Западный ЖК
А101,developer,https://www.cian.ru/sale/flat/306744219/,Москва,sale,flat,3,11,1,37.7,-1,0,9300620,,,6.1.1,Новомосковская,Дзен-кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306744207/,Москва,sale,flat,2,9,1,34.0,-1,0,9292064,,,6.1.1,Новомосковская,Дзен-кварталы ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306206903/,Москва,sale,flat,32,32,1,32.8,-1,0,9270165,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/309051654/,Москва,sale,flat,2,19,1,39.0,-1,0,9332055,,,,Филатов Луг,Город-парк Первый Московский
Аквилон,developer,https://www.cian.ru/sale/flat/304053613/,Москва,sale,flat,13,23,1,29.6,-1,0,9313137,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
Самолет,developer,https://www.cian.ru/sale/flat/309185734/,Москва,sale,flat,4,14,1,45.59,-1,0,9278568,,,к20,Щербинка,Остафьево ЖК
3SGroup,developer,https://www.cian.ru/sale/flat/305952758/,Москва,sale,flat,3,17,1,36.9,-1,0,9308040,,,,Корниловская,FOREVILLE
Самолет,developer,https://www.cian.ru/sale/flat/309186514/,Москва,sale,flat,2,9,1,48.15,-1,0,9340233,,,к25,Рассказовка,Новое Внуково ЖК
А101,developer,https://www.cian.ru/sale/flat/306748473/,Москва,sale,flat,21,22,1,33.4,-1,0,9328653,,,5.1,Бунинская аллея,Бунинские Кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306748494/,Москва,sale,flat,2,22,1,43.5,-1,0,9316995,,,5.1,Бунинская аллея,Бунинские Кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306741755/,Москва,sale,flat,15,15,1,38.3,-1,0,9349488,,,,Ольховая,Деснаречье ЖК
А101,developer,https://www.cian.ru/sale/flat/306744836/,Москва,sale,flat,2,10,1,37.0,-1,0,9268023,,,3.2,Толстопальцево,Родные кварталы ЖК
,,https://www.cian.ru/sale/flat/308762098/,Москва,sale,flat,2,16,1,35.73,-1,0,9253443,поселок Газопровод, Лесные Поляны 5-я,,Корниловская,Смарт Гарден ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306242934/,Москва,sale,flat,5,23,1,32.0,-1,0,9344639,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188357/,Москва,sale,flat,1,14,1,49.37,-1,0,9252432,,,6,Рассказовка,Квартал Западный ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194740/,Москва,sale,flat,6,16,1,35.5,-1,0,9286002,,,к2.1,Ольховая,Ольховый Квартал ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194741/,Москва,sale,flat,10,16,1,33.1,-1,0,9271269,,,к2.1,Ольховая,Ольховый Квартал ЖК
ПИК,developer,https://www.cian.ru/sale/flat/304888869/,Москва,sale,flat,2,25,1,38.9,-1,0,9326430,Крюково,Зеленоград,6.4,Зеленоград — Крюково,Зелёный парк
ПИК,developer,https://www.cian.ru/sale/flat/306685271/,Москва,sale,flat,6,9,1,41.86,-1,0,9293547,,,к4.2,Филатов Луг,Середневский Лес ЖК
,,https://www.cian.ru/sale/flat/299212876/,Москва,sale,flat,15,18,1,30.8,-1,0,9332400,Останкинский,Березовая аллея,19к3,Ботанический сад,Апарт-комплекс Легендарный квартал
,,https://www.cian.ru/sale/flat/299212791/,Москва,sale,flat,3,17,1,32.8,-1,0,9348000,Останкинский,Березовая аллея,19к6,Ботанический сад,Апарт-комплекс Легендарный квартал
Аквилон,developer,https://www.cian.ru/sale/flat/306728112/,Москва,sale,flat,2,23,1,40.3,-1,0,9338397,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
