author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет,developer,https://www.cian.ru/sale/flat/308912422/,Москва,sale,flat,12,17,2,52.09,-1,0,8447918,,,к4,Филатов Луг,Квартал Марьино ЖК
А101,developer,https://www.cian.ru/sale/flat/306745113/,Москва,sale,flat,4,10,2,43.4,-1,0,8469800,,,3.3,Толстопальцево,Родные кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306745106/,Москва,sale,flat,2,10,2,43.8,-1,0,8476964,,,3.3,Толстопальцево,Родные кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306744988/,Москва,sale,flat,5,10,2,40.4,-1,0,8438348,,,3.1,Толстопальцево,Родные кварталы ЖК
,,https://www.cian.ru/sale/flat/277242622/,Москва,sale,flat,7,9,2,59.7,-1,0,8477400,,,93,Крёкшино,Эдельвейс
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/280748592/,Москва,sale,flat,8,9,2,62.3,-1,0,8500000,, Луговая,,Крёкшино,Эдельвейс
А101,developer,https://www.cian.ru/sale/flat/306746055/,Москва,sale,flat,9,19,2,37.0,-1,0,8530494,,,7.1,Улица Горчакова,Бунинские Кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306745553/,Москва,sale,flat,4,9,2,47.1,-1,0,8538321,,,2,Толстопальцево,Родные кварталы ЖК
,,https://www.cian.ru/sale/flat/277242740/,Москва,sale,flat,9,9,2,59.3,-1,0,8539200,,,93,Крёкшино,Эдельвейс
Олег Демидов,realtor,https://www.cian.ru/sale/flat/302305116/,Москва,sale,flat,6,7,2,43.0,-1,0,8500000,Южное Бутово, Адмирала Руднева,20,Бунинская аллея,
Апрелевка С2,developer,https://www.cian.ru/sale/flat/294217796/,Москва,sale,flat,1,3,2,53.8,-1,0,8500400,, Генерала Донскова,27к6,Апрелевка,Борисоглебское
Самолет,developer,https://www.cian.ru/sale/flat/308655250/,Москва,sale,flat,2,21,2,54.97,-1,0,8592018,,,к12,Филатов Луг,Цветочные Поляны ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308650210/,Москва,sale,flat,9,17,2,52.79,-1,0,8649219,,,к4,Филатов Луг,Квартал Марьино ЖК
Новые Ватутинки,developer,https://www.cian.ru/sale/flat/303066375/,Москва,sale,flat,2,14,2,39.6,-1,0,8632000,,,,Кедровая,"Новые Ватутинки, мкр. Заречный"
А101,developer,https://www.cian.ru/sale/flat/306747385/,Москва,sale,flat,8,9,2,43.4,-1,0,8633822,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК
,,https://www.cian.ru/sale/flat/277242444/,Москва,sale,flat,3,9,2,62.3,-1,0,8597400,,,к5Б,Крёкшино,Эдельвейс ЖК
А101,developer,https://www.cian.ru/sale/flat/306745010/,Москва,sale,flat,3,10,2,45.7,-1,0,8570633,,,3.1,Толстопальцево,Родные кварталы ЖК
Апрелевка С2,developer,https://www.cian.ru/sale/flat/297846919/,Москва,sale,flat,1,3,2,53.6,-1,0,8576000,, Генерала Донскова,29к5,Апрелевка,Борисоглебское
А101,developer,https://www.cian.ru/sale/flat/306747392/,Москва,sale,flat,7,19,2,41.5,-1,0,8719283,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК
,,https://www.cian.ru/sale/flat/277242047/,Москва,sale,flat,4,9,2,62.3,-1,0,8659700,,,к4А,Крёкшино,Эдельвейс ЖК
,,https://www.cian.ru/sale/flat/277242150/,Москва,sale,flat,2,9,2,64.1,-1,0,8717600,,,к4А,Крёкшино,Эдельвейс ЖК
А101,developer,https://www.cian.ru/sale/flat/306745240/,Москва,sale,flat,6,9,2,38.4,-1,0,8721965,,,1.2,Толстопальцево,Родные кварталы ЖК
Новые Ватутинки,developer,https://www.cian.ru/sale/flat/303067941/,Москва,sale,flat,3,12,2,39.0,-1,0,8690000,,,,Кедровая,"Новые Ватутинки, мкр. Заречный"
,,https://www.cian.ru/sale/flat/277242746/,Москва,sale,flat,2,9,2,63.9,-1,0,8690400,,,93,Крёкшино,Эдельвейс
Plus Development,developer,https://www.cian.ru/sale/flat/308716442/,Москва,sale,flat,11,23,2,37.1,-1,0,8712564,,,,Филатов Луг,Детали ЖК
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/280751097/,Москва,sale,flat,4,7,2,67.38,-1,0,8759400,, Луговая,,Рассказовка,Эдельвейс
Самолет,developer,https://www.cian.ru/sale/flat/308655247/,Москва,sale,flat,2,21,2,51.79,-1,0,8758635,,,к12,Филатов Луг,Цветочные Поляны ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308650550/,Москва,sale,flat,1,14,2,52.39,-1,0,8767519,,,10,Рассказовка,Квартал Западный ЖК
