author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Ордер,real_estate_agent,https://www.cian.ru/sale/flat/280729658/,Москва,sale,flat,6,9,1,42.5,-1,0,6500000,, Луговая,,Крёкшино,Эдельвейс
Среда,developer,https://www.cian.ru/sale/flat/306809691/,Москва,sale,flat,14,44,1,36.84,-1,0,16179575,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308205894/,Москва,sale,flat,2,23,1,55.0,-1,0,15500000,Перово,шоссе Энтузиастов,86Ак1,Новогиреево,PerovSky
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/308878365/,Москва,sale,flat,3,14,1,37.0,-1,0,12325000,Северное Медведково,Широкая ,15К1,Медведково,
MR Group,developer,https://www.cian.ru/sale/flat/303148974/,Москва,sale,flat,3,36,1,37.13,-1,0,24254244,Савеловский,,,Дмитровская,Симфония 34 ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307949235/,Москва,sale,flat,7,13,1,32.1,-1,0,8300000,, Яворки,1к2,Кедровая,Кленовые Аллеи
Денис Циликин,realtor,https://www.cian.ru/sale/flat/309288929/,Москва,sale,flat,8,17,1,39.0,-1,0,19499999,Пресненский, 1905 года,21,Улица 1905 года,
Regions Development,developer,https://www.cian.ru/sale/flat/308071310/,Москва,sale,flat,11,17,1,41.25,-1,0,21488482,Преображенское,Жилой комплекс Преображенская площадь,,Преображенская площадь,Преображенская площадь
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/307446962/,Москва,sale,flat,9,17,1,63.0,-1,0,26700000,Соколиная гора,Борисовская ,1,Измайлово,
Никита Будылин,realtor,https://www.cian.ru/sale/flat/309162703/,Москва,sale,flat,16,24,1,36.6,-1,0,9500000,Митино,Муравская ,44к2,Пятницкое шоссе,Митинский лес
Sminex,developer,https://www.cian.ru/sale/flat/308620531/,Москва,sale,flat,26,28,1,44.38,-1,0,29580000,Марфино, Академика Королева,21,Бутырская,Дом Достижение
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/303927158/,Москва,sale,flat,16,22,1,38.6,-1,0,9500000,Солнцево,Волынская ,3,Солнцево,
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,https://www.cian.ru/sale/flat/308282217/,Москва,sale,flat,1,12,1,30.4,-1,0,8900000,Алтуфьевский,Алтуфьевское шоссе,62Б,Бибирево,
MR Group,developer,https://www.cian.ru/sale/flat/306474585/,Москва,sale,flat,40,54,1,54.96,-1,0,28804866,Хорошево-Мневники,,,Полежаевская,Джойс ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309000126/,Москва,sale,flat,7,9,1,34.0,-1,0,13650000,Черемушки, Цюрупы,24К2,Новые Черёмушки,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/306459002/,Москва,sale,flat,3,5,1,31.7,-1,0,11000000,Савеловский,4-й Вятский переулок,24К2,Дмитровская,
LEGENDA Intelligent Development,developer,https://www.cian.ru/sale/flat/302124535/,Москва,sale,flat,10,34,1,47.9,-1,0,20232960,Левобережный,Ленинградское шоссе,,Беломорская,Северный порт. Береговые кварталы
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307949196/,Москва,sale,flat,15,22,1,30.0,-1,0,16000000,Аэропорт,Часовая ,19к3,Сокол,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/309244324/,Москва,sale,flat,17,17,1,38.0,-1,0,8200000,Крюково,Зеленоград,к1560,Зеленоград — Крюково,
LEGENDA Intelligent Development,developer,https://www.cian.ru/sale/flat/301551757/,Москва,sale,flat,36,57,1,45.7,-1,0,20775220,Левобережный,Ленинградское шоссе,,Беломорская,Северный порт. Береговые кварталы
Эльмира Эмирова,realtor,https://www.cian.ru/sale/flat/305869716/,Москва,sale,flat,14,29,1,42.3,-1,0,21000000,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/296956787/,Москва,sale,flat,2,2,1,15.1,-1,0,8300000,Басманный,Гороховский переулок,6/1С2,Курская,
Донстрой,developer,https://www.cian.ru/sale/flat/308968795/,Москва,sale,flat,15,21,1,45.5,-1,0,31158400,Хорошево-Мневники, Нижние Мневники,,Мнёвники,Остров
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/303401192/,Москва,sale,flat,2,18,1,47.6,-1,0,33000000,Раменки, Янковского,1к3,Аминьевская,Событие
ТАНДЕМ,real_estate_agent,https://www.cian.ru/sale/flat/294252401/,Москва,sale,flat,6,9,1,32.7,-1,0,8800000,Лосиноостровский,Анадырский проезд,49,Медведково,
1-й ДСК,developer,https://www.cian.ru/sale/flat/308812778/,Москва,sale,flat,7,24,1,34.3,-1,0,12999700,,,1,Саларьево,1-й Саларьевский ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308854771/,Москва,sale,flat,25,26,1,35.2,-1,0,12800000,Западное Дегунино,Дмитровское шоссе,73Б,Верхние Лихоборы,Тринити
ОЛ ИНКЛЮЗИВ,real_estate_agent,https://www.cian.ru/sale/flat/308398744/,Москва,sale,flat,7,26,1,31.1,-1,0,21700000,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
