author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/sale/flat/300795716/,Москва и МО,sale,flat,1,5,2,99.1,-1,0,17150000,Вахитовский, Калинина,10,Суконная слобода,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/288742926/,Москва и МО,sale,flat,4,25,2,62.03,-1,0,18609000,мкр. Школьный, Школьная,1,,Сердце
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/300431465/,Москва и МО,sale,flat,2,20,2,53.92,-1,0,19411200,Центральный,Краснодонская ,46,,Светский лес
ID 119477794,homeowner,https://spb.cian.ru/sale/flat/309228085/,Москва и МО,sale,flat,9,16,2,57.7,-1,0,19700000,Василеостровский,проспект Крузенштерна,2,Приморская,Морская набережная
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/303249476/,Москва и МО,sale,flat,2,10,2,69.56,-1,0,21911400,Центральный,,,,Отражение
Строй Курорт,real_estate_agent,https://sochi.cian.ru/sale/flat/305021069/,Москва и МО,sale,flat,15,26,2,110.0,-1,0,31500000,Хостинский,Курортный проспект,105,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/290067431/,Москва и МО,sale,flat,7,9,2,34.0,-1,0,4500000,,,,,
АВРОРА,real_estate_agent,https://surgut.cian.ru/sale/flat/307242652/,Москва и МО,sale,flat,5,5,2,51.6,-1,0,5850000,мкр. 15-16-й,проспект Мира,36,,
А Бутик Недвижимости,developer,https://volgograd.cian.ru/sale/flat/303560196/,Москва и МО,sale,flat,3,3,2,56.31,-1,0,7207680,Дзержинский, Землячки,84,,Герои
Лилия Никулина,realtor,https://novosibirsk.cian.ru/sale/flat/309221585/,Москва и МО,sale,flat,24,25,2,43.0,-1,0,7400000,Заельцовский,Светлановская ,52/1,Заельцовская,Чкалов
СОВА - Недвижимость Сургут,real_estate_agent,https://surgut.cian.ru/sale/flat/308579201/,Москва и МО,sale,flat,8,18,2,73.9,-1,0,11500000,мкр. 20А,Университетская ,17,,За ручьём
Ирина Забира,realtor,https://krym.cian.ru/sale/flat/308750241/,Москва и МО,sale,flat,2,4,2,52.4,-1,0,18500000,Ялта,набережная Имени В.И. Ленина,21,,
Мария Гундрова,realtor,https://www.cian.ru/sale/flat/307384395/,Москва и МО,sale,flat,7,8,2,44.9,-1,0,19500000,Даниловский, Трофимова,4к2,Автозаводская,
Дипломат,developer,https://krym.cian.ru/sale/flat/292125018/,Москва и МО,sale,flat,2,8,2,66.0,-1,0,22622160,,,,,Резиденция Дипломат
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/308906403/,Москва и МО,sale,flat,15,24,2,38.1,-1,0,23650000,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,Сердце Столицы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307763877/,Москва и МО,sale,flat,8,11,2,41.0,-1,0,25500000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301276195/,Москва и МО,sale,flat,27,33,2,47.4,-1,0,28500000,Даниловский,Дербеневская ,20,Павелецкая,Era
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304380459/,Москва и МО,sale,flat,4,13,2,52.0,-1,0,29800000,Покровское-Стрешнево,Волоколамское шоссе,71/13к1,Спартак,Holland park
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308882666/,Москва и МО,sale,flat,4,7,2,115.7,-1,0,316491240,Хамовники, Ефремова,19к1,Фрунзенская,Knightsbridge Private Park
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308678624/,Москва и МО,sale,flat,1,2,2,41.6,-1,0,3378000,Авиастроительный, Рихарда Зорге,3,Авиастроительная,
Крона,real_estate_agent,https://ufa.cian.ru/sale/flat/306436396/,Москва и МО,sale,flat,1,5,2,44.9,-1,0,4400000,Калининский,Первомайская ,53а,,
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/304822297/,Москва и МО,sale,flat,5,5,2,44.2,-1,0,5190000,Советский, Сибирский Тракт,35к2,Яшьлек,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/292488998/,Москва и МО,sale,flat,2,4,2,60.9,-1,0,5200000,Сады Калинина мкр, Владимирская,5,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308678678/,Москва и МО,sale,flat,3,5,2,43.5,-1,0,5200000,Кировский,Светлая ,24,Северный Вокзал,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/306937774/,Москва и МО,sale,flat,1,16,2,67.9,-1,0,5399000,Зеленодар ЖК, Садовое Кольцо,1,,Зеленодар
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/302967322/,Москва и МО,sale,flat,6,9,2,47.0,-1,0,5600000,мкр. ККБ, Имени 40-летия Победы,65,,
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/308680643/,Москва и МО,sale,flat,4,5,2,42.9,-1,0,5699000,Ново-Савиновский, Короленко,57,Яшьлек,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301893905/,Москва и МО,sale,flat,4,16,2,36.0,-1,0,5700000,Прикубанский, Западный обход,65/2,,Cармат
