author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
РК,real_estate_agent,https://sevastopol.cian.ru/sale/flat/299737539/,Москва и МО,sale,flat,3,5,1,42.0,-1,0,7400000,Гагаринский, Тараса Шевченко,20,,
Сделка,real_estate_agent,https://sevastopol.cian.ru/sale/flat/305249039/,Москва и МО,sale,flat,2,4,1,44.9,-1,0,7359320,Гагаринский, Летчиков,6,,Мир
Инженер,real_estate_agent,https://chelyabinsk.cian.ru/sale/flat/305631703/,Москва и МО,sale,flat,18,18,1,53.0,-1,0,7390000,Курчатовский, Захаренко,15,,
Зодчий,real_estate_agent,https://cheboksary.cian.ru/sale/flat/302054308/,Москва и МО,sale,flat,8,12,1,52.0,-1,0,7370000,Московский,Водопроводная ,10к1,,по ул. Водопроводная (СЗ Технология)
Страна Девелопмент,developer,https://tyumen.cian.ru/sale/flat/290922411/,Москва и МО,sale,flat,8,25,1,36.73,-1,0,7350000,,,,,Европейский берег 2.0
ID 87222141,unknown,https://vladikavkaz.cian.ru/sale/flat/309302972/,Москва и МО,sale,flat,5,11,1,45.0,-1,0,7450000,Затеречный, Гастелло,71Ак1,,SARD
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/285819009/,Москва и МО,sale,flat,5,5,1,53.0,-1,0,7500000,Ессентуки, Орджоникидзе,,,
РК,real_estate_agent,https://sevastopol.cian.ru/sale/flat/299737585/,Москва и МО,sale,flat,2,9,1,42.9,-1,0,7500000,Нахимовский,проспект Победы,59к1,,
My Time,real_estate_agent,https://sevastopol.cian.ru/sale/flat/308418052/,Москва и МО,sale,flat,6,10,1,42.0,-1,0,7500000,Гагаринский,проспект Октябрьской Революции,48к1,,
Аксиома 24,real_estate_agent,https://sevastopol.cian.ru/sale/flat/293424582/,Москва и МО,sale,flat,1,10,1,36.0,-1,0,7500000,Гагаринский, Челнокова,12/1,,
ID 92451555,homeowner,https://belgorod.cian.ru/sale/flat/309179873/,Москва и МО,sale,flat,6,11,1,51.2,-1,0,7500000,мкр. Центр, Николая Островского,27,,Гранд парк
ID 47810782,homeowner,https://stavropol.cian.ru/sale/flat/308128932/,Москва и МО,sale,flat,4,5,1,49.0,-1,0,7550000,Кисловодск,Окопная ,1,,
Ваш выбор,representative_developer,https://volgograd.cian.ru/sale/flat/290246127/,Москва и МО,sale,flat,2,7,1,50.62,-1,0,7603022,Дзержинский, Покрышкина,2,,Резиденция
РК,real_estate_agent,https://sevastopol.cian.ru/sale/flat/301267521/,Москва и МО,sale,flat,3,6,1,45.0,-1,0,7700000,Ленинский, Маршала Геловани,18Б,,
ID 68979033,homeowner,https://irkutsk.cian.ru/sale/flat/306897513/,Москва и МО,sale,flat,5,10,1,47.0,-1,0,7700000,Октябрьский, Лебедева-Кумача,29,,
Дягилев,developer,https://hmao.cian.ru/sale/flat/296355713/,Москва и МО,sale,flat,4,8,1,40.38,-1,0,7890000,Ханты-Мансийск, Энгельса,18,,Дом бизнес-класса 
РК,real_estate_agent,https://sevastopol.cian.ru/sale/flat/299737492/,Москва и МО,sale,flat,3,5,1,35.5,-1,0,7900000,Гагаринский,проспект Героев Сталинграда,21,,
Альян,real_estate_agent,https://krym.cian.ru/sale/flat/307261867/,Москва и МО,sale,flat,14,16,1,35.1,-1,0,7980000,Алушта, Западная,4к2,,
Зодчий,real_estate_agent,https://cheboksary.cian.ru/sale/flat/302439590/,Москва и МО,sale,flat,1,5,1,46.6,-1,0,7990000,Волжский-3 мкр,бульвар Приволжский,6/10,,
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/295434196/,Москва и МО,sale,flat,3,3,1,43.2,-1,0,7999000,,,,,"Московская, 8"
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/307131623/,Москва и МО,sale,flat,1,5,1,38.6,-1,0,7900000,Ессентуки, 60 лет Победы,,,
Зодчий,real_estate_agent,https://cheboksary.cian.ru/sale/flat/307999161/,Москва и МО,sale,flat,6,9,1,50.7,-1,0,8100000,Московский, Спортсмена Валериана Соколова,6,,
Этажи Севастополь,real_estate_agent,https://sevastopol.cian.ru/sale/flat/292226979/,Москва и МО,sale,flat,1,11,1,40.81,-1,0,8200000,Ленинский,проспект Генерала Острякова,242к2,,
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/304435497/,Москва и МО,sale,flat,5,5,1,48.0,-1,0,8200000,Ессентуки, Пушкина,,,
Земля,developer,https://blagoveschensk.cian.ru/sale/flat/294753371/,Москва и МО,sale,flat,3,14,1,30.2,-1,0,8164000,,,,,Дальневосточный талисман
Юлия Пушкарева,realtor,https://kaliningrad.cian.ru/sale/flat/306543440/,Москва и МО,sale,flat,3,8,1,35.0,-1,0,8300000,Светлогорск,Калининградский проспект,71А,,
РК,real_estate_agent,https://sevastopol.cian.ru/sale/flat/299737603/,Москва и МО,sale,flat,5,10,1,37.2,-1,0,8500000,Гагаринский, Тараса Шевченко,23А,,Гагаринский
РусСтройГруп,developer,https://kaluga.cian.ru/sale/flat/279872412/,Москва и МО,sale,flat,2,5,1,63.67,-1,0,8533500,Обнинск,Белкинская ,12,,Belkin
