author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301125933/,Москва и МО,sale,flat,2,4,3,56.1,-1,0,7429530,,,,,Микрорайон Новая Елизаветка
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/280010463/,Москва и МО,sale,flat,2,16,3,73.0,-1,0,7500000,Прикубанский,Кореновская ,61,,
ФСК,developer,https://kazan.cian.ru/sale/flat/302537478/,Москва и МО,sale,flat,3,4,3,65.2,-1,0,8270294,,,,,ФоРест
МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/sale/flat/308020377/,Москва и МО,sale,flat,8,9,3,68.5,-1,0,8600000,Ново-Савиновский, Академика Лаврентьева,10,Козья слобода,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301285625/,Москва и МО,sale,flat,8,24,3,63.5,-1,0,9074150,Прикубанский, Имени Героя Георгия Бочарникова,2к1,,Улыбка
МЕГАЛИТ,real_estate_agent,https://kazan.cian.ru/sale/flat/305468707/,Москва и МО,sale,flat,9,16,3,62.7,-1,0,10000000,Советский, Габдуллы Кариева,8,Горки,
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/297593677/,Москва и МО,sale,flat,4,9,3,83.3,-1,0,10412500,,Северная ,,Ладожская,Новый мир
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/302742482/,Москва и МО,sale,flat,1,21,3,76.9,-1,0,10708248,Прикубанский, Героя Владислава Посадского,14/1,,Бауинвест
КОМОССТРОЙ,developer,https://kazan.cian.ru/sale/flat/300939000/,Москва и МО,sale,flat,3,18,3,67.0,-1,0,10747800,Приволжский,,,Аметьево,Паркмаяк ЖК
АРТ-СТРОЙ РИЭЛТ,real_estate_agent,https://kazan.cian.ru/sale/flat/306154891/,Москва и МО,sale,flat,1,20,3,85.1,-1,0,11499000,Приволжский, Кул Гали,7Бк1,Дубравная,Оазис-2
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/302749366/,Москва и МО,sale,flat,3,23,3,84.5,-1,0,12264972,мкр. Черемушки, Селезнева,104/1,,Дом у озера
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/300978455/,Москва и МО,sale,flat,5,18,3,79.2,-1,0,12299760,,,,,Эрмитаж
Новый Адрес,real_estate_agent,https://spb.cian.ru/sale/flat/308384476/,Москва и МО,sale,flat,4,4,3,85.8,-1,0,13000000,Московский,набережная Обводного Канала,78,Фрунзенская,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/301111207/,Москва и МО,sale,flat,3,25,3,84.29,-1,0,16520840,Советский,,,Горки,Мой Ритм ЖК
Реал Инвест,real_estate_agent,https://sochi.cian.ru/sale/flat/289952079/,Москва и МО,sale,flat,14,20,3,46.0,-1,0,16900000,Хостинский, Ясногорская,16/8к1,,Сочи Парк
NIKA ESTATE,real_estate_agent,https://sochi.cian.ru/sale/flat/300694433/,Москва и МО,sale,flat,3,18,3,60.0,-1,0,26800000,Центральный,переулок Трунова,6к8,,Альпийский квартал
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/303780836/,Москва и МО,sale,flat,3,9,3,83.1,-1,0,31500000,Петроградский,проспект Медиков,10к8,Петроградская,Европа Сити
ID 58678695,homeowner,https://sochi.cian.ru/sale/flat/307891315/,Москва и МО,sale,flat,23,25,3,74.0,-1,0,35000000,Центральный,Пластунская ,123Ак3,,Раз Два Три
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/299892592/,Москва и МО,sale,flat,3,9,3,87.22,-1,0,44133320,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/300883379/,Москва и МО,sale,flat,5,9,3,149.8,-1,0,82000000,Петроградский,Барочная ,6,Чкаловская,Futurist
Строй Курорт,real_estate_agent,https://sochi.cian.ru/sale/flat/303962503/,Москва и МО,sale,flat,17,21,3,170.0,-1,0,110000000,Центральный,переулок Морской,1к1,,Александрийский Маяк
NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/sale/flat/305458213/,Москва и МО,sale,flat,5,9,3,154.45,-1,0,155000000,Петроградский,Вязовая ,8,Чкаловская,Привилегия
АВРОРА,real_estate_agent,https://surgut.cian.ru/sale/flat/305008448/,Москва и МО,sale,flat,4,5,3,63.2,-1,0,6150000,мкр. 9-10-й, Просвещения,54,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/275594945/,Москва и МО,sale,flat,1,12,3,62.0,-1,0,6490000,Солнечногорск,Красная ,133,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/291697427/,Москва и МО,sale,flat,5,5,3,68.7,-1,0,6900000,Солнечногорск, 2-я Володарская,6,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/292185191/,Москва и МО,sale,flat,2,5,3,65.0,-1,0,7650000,Солнечногорск,Красная ,37А,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/283862057/,Москва и МО,sale,flat,8,9,3,67.0,-1,0,8250000,Солнечногорск,Большевистская ,4/16,,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/294576858/,Москва и МО,sale,flat,10,10,3,65.0,-1,0,10200000,Солнечногорск,Красная ,121Б,,
