author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308825551/,Москва и МО,sale,flat,2,12,3,106.2,-1,0,53000000,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
Первостроитель,developer,https://ekb.cian.ru/sale/flat/293993877/,Москва и МО,sale,flat,2,27,3,74.01,-1,0,12831000,Кировский, Мира,47/6,Геологическая,Проспект Мира. Компаунд
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303957847/,Москва и МО,sale,flat,8,15,3,92.1,-1,0,96705000,Раменки,проспект Генерала Дорохова,39к1А,Минская,Собрание клубных домов West Garden
CENTURY 21 Столичная недвижимость,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/309280467/,Москва и МО,sale,flat,20,22,3,86.0,-1,0,17800000,, 3-е Почтовое Отделение,65К1,Жулебино,
MIRAMAR Development,developer,https://spb.cian.ru/sale/flat/302398674/,Москва и МО,sale,flat,18,19,3,70.21,-1,0,12875285,, Шувалова,34,Девяткино,Мурино Клаб
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299611000/,Москва и МО,sale,flat,21,36,3,86.5,-1,0,48900000,Хорошево-Мневники,Шелепихинская набережная,34к1зд5,Шелепиха,Сердце Столицы
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/302968133/,Москва и МО,sale,flat,17,22,3,83.0,-1,0,29000000,Марьина роща,Шереметьевская ,37К1,Бутырская,
Альянс,developer,https://rostov.cian.ru/sale/flat/292933853/,Москва и МО,sale,flat,2,7,3,106.1,-1,0,37135000,Кировский,Социалистическая ,118,,Дом-резиденция Собрание
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/308344456/,Москва и МО,sale,flat,11,19,3,139.5,-1,0,90000000,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304746789/,Москва и МО,sale,flat,4,17,3,76.2,-1,0,29800000,Хорошево-Мневники,Карамышевская набережная,20К1,Народное Ополчение,
AVA,developer,https://krasnodar.cian.ru/sale/flat/302609059/,Москва и МО,sale,flat,3,22,3,127.2,-1,0,27284400,мкр. Аврора, Имени Дзержинского,95,,AVrorA
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/298534721/,Москва и МО,sale,flat,2,4,3,140.0,-1,0,194662364,Мещанский,Рождественский бульвар,10/7С1,Трубная,
Forma,developer,https://www.cian.ru/sale/flat/307224374/,Москва и МО,sale,flat,12,25,3,75.7,-1,0,30010508,Аэропорт,Часовая ,28к8,Сокол,SOUL
Edelweiss,developer,https://vladivostok.cian.ru/sale/flat/300176479/,Москва и МО,sale,flat,5,22,3,89.5,-1,0,19363500,Первомайский,Кизлярская ,1А,,Edelweiss Золотой Рог
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303967965/,Москва и МО,sale,flat,3,6,3,112.5,-1,0,85000000,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
SUNRISE Estate,real_estate_agent,https://www.cian.ru/sale/flat/308762640/,Москва и МО,sale,flat,21,43,3,82.6,-1,0,42950000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
ОХТА Групп - Петергоф,developer,https://spb.cian.ru/sale/flat/299138026/,Москва и МО,sale,flat,2,3,3,52.1,-1,0,10472100,,,,,Экография
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308295573/,Москва и МО,sale,flat,5,5,3,151.0,-1,0,124500000,Красносельский,переулок Даев,31С2,Сухаревская,
