author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 103522806,homeowner,https://odintsovo.cian.ru/sale/flat/308184241/,Москва и МО,sale,flat,2,4,2,49.0,-1,0,11075000,д. Крюково, Высокая,1,,Эльйон
Unique,real_estate_agent,https://www.cian.ru/sale/flat/303783084/,Москва и МО,sale,flat,6,9,2,60.0,-1,0,18500000,, Ясеневая,1к1,Ольховая,Дубровка
Магазин новостроек,representative_developer,https://novorossiysk.cian.ru/sale/flat/306629904/,Москва и МО,sale,flat,2,24,2,48.1,-1,0,9596287,,,,,Барса
Наталья Тырина,realtor,https://www.cian.ru/sale/flat/307147501/,Москва и МО,sale,flat,6,23,2,36.0,-1,0,18500000,Войковский,Выборгская ,7к1,Водный стадион,Невский
Ксения Шахматова,realtor,https://www.cian.ru/sale/flat/309255267/,Москва и МО,sale,flat,8,9,2,44.0,-1,0,14500000,Отрадное, Пестеля,2,Отрадное,
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/302560239/,Москва и МО,sale,flat,3,13,2,57.38,-1,0,16746801,Калининский,Полюстровский проспект,,Лесная,Respect
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306837240/,Москва и МО,sale,flat,5,6,2,94.0,-1,0,99000000,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT
ЦеНтр ПИК,real_estate_agent,https://www.cian.ru/sale/flat/309123191/,Москва и МО,sale,flat,4,11,2,70.0,-1,0,39750000,Тверской, Каретный Ряд,5/10С2,Маяковская,
ЭНКО,developer,https://tyumen.cian.ru/sale/flat/297298593/,Москва и МО,sale,flat,2,17,2,52.68,-1,0,6460000,д. Патрушева, Петра Ершова,12,,ЖР 
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/302534155/,Москва и МО,sale,flat,2,8,2,77.2,-1,0,110000000,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский
ТСН Владис,real_estate_agent,https://mytishchi.cian.ru/sale/flat/305881499/,Москва и МО,sale,flat,2,25,2,57.0,-1,0,10800000,, Борисовка,24А,Медведково,Ярославский
Неометрия,developer,https://krasnodar.cian.ru/sale/flat/288551416/,Москва и МО,sale,flat,4,23,2,53.9,-1,0,7127300,,,,,Отражение
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307680453/,Москва и МО,sale,flat,7,36,2,84.3,-1,0,57000000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296565916/,Москва и МО,sale,flat,4,8,2,65.0,-1,0,39900000,Тверской,Благовещенский переулок,5,Маяковская,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298038341/,Москва и МО,sale,flat,3,16,2,78.1,-1,0,30792000,Центр, Февральской Революции,21,Динамо,19/05
ID 9734212,real_estate_agent,https://www.cian.ru/sale/flat/305867066/,Москва и МО,sale,flat,2,22,2,58.8,-1,0,18800000,Тимирязевский,Дмитровское шоссе,55,Петровско-Разумовская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307777997/,Москва и МО,sale,flat,3,10,2,50.0,-1,0,25750000,Тверской,Самотечная ,17А,Достоевская,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/302458629/,Москва и МО,sale,flat,3,25,2,43.4,-1,0,9140040,Невский,Октябрьская набережная ЖК,,Ломоносовская,Октябрьская набережная ЖК
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/304963966/,Москва и МО,sale,flat,3,12,2,65.6,-1,0,82000000,Раменки,Мосфильмовская ,1к5,Ломоносовский проспект,Вишневый сад
Гильдия Риэлторов Москвы,real_estate_agent,https://solnechnogorsk.cian.ru/sale/flat/309266091/,Москва и МО,sale,flat,23,25,2,83.8,-1,0,8490000,д. Голубое,проезд Сургутский,1к3,,Первый Зеленоградский
BrokerStreet,representative_developer,https://kaliningrad.cian.ru/sale/flat/308136542/,Москва и МО,sale,flat,2,4,2,77.0,-1,0,19120000,Светлогорск, Нахимова,,,Палатиум
Космополис,real_estate_agent,https://kotelniki.cian.ru/sale/flat/307637905/,Москва и МО,sale,flat,16,17,2,66.4,-1,0,9400000,,,14,Котельники,Зеленый Остров
Эльмира Эмирова,realtor,https://www.cian.ru/sale/flat/306675286/,Москва и МО,sale,flat,33,41,2,45.7,-1,0,21000000,Хорошево-Мневники,Шелепихинская набережная,34,Шелепиха,Сердце Столицы
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/304437850/,Москва и МО,sale,flat,5,8,2,44.6,-1,0,7763000,Верх-Исетский,,,Площадь 1905 года,Русь-2 ЖК
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/309085484/,Москва и МО,sale,flat,3,21,2,66.5,-1,0,65990000,Пресненский, Сергея Макеева,9к4,Улица 1905 года,RedSide
Квартирное бюро,real_estate_agent,https://omsk.cian.ru/sale/flat/309218011/,Москва и МО,sale,flat,2,5,2,43.0,-1,0,5199000,Октябрьский,проспект Космический,31,,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/308049430/,Москва и МО,sale,flat,3,12,2,62.25,-1,0,15400183,Приморский,Коломяги,,Проспект Просвещения,Бионика Заповедная
ID 12937094,unknown,https://vidnoye.cian.ru/sale/flat/307653263/,Москва и МО,sale,flat,13,17,2,54.0,-1,0,9550000,,бульвар Зеленые аллеи,14,Домодедовская,Зелёные аллеи
