author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Светлана Анатольевна Рязанцева,realtor,https://nn.cian.ru/sale/flat/307636897/,Москва и МО,sale,flat,3,5,2,45.0,-1,0,3640000,Дзержинск, Пирогова,32А,,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/303772906/,Москва и МО,sale,flat,2,6,2,47.2,-1,0,4700000,мкр. Ипподром, Кадетская,5,,
Дмитрий Кинжалов,realtor,https://spb.cian.ru/sale/flat/308452982/,Москва и МО,sale,flat,2,10,2,55.4,-1,0,5150000,Никольское,Первомайская ,12,,
ВКБ-Новостройки,developer,https://krasnodar.cian.ru/sale/flat/297704752/,Москва и МО,sale,flat,16,16,2,47.47,-1,0,5259676,Прикубанский, Имени Героя Советского Союза Якова Кобзаря,,,Квартал №6
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/307038817/,Москва и МО,sale,flat,12,16,2,62.3,-1,0,5550000,Прикубанский, 9-я Тихая,5,,
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/300835816/,Москва и МО,sale,flat,3,6,2,62.0,-1,0,5500000,Музыкальный мкр, Имени Сергея Есенина,82/3,,
Доннефтестрой,developer,https://rostov.cian.ru/sale/flat/295158347/,Москва и МО,sale,flat,4,9,2,42.7,-1,0,5670000,Советский,проспект Маршала Жукова,16/6,,Западные Аллеи
Самолет плюс Краснодар,real_estate_agent,https://krasnodar.cian.ru/sale/flat/308494379/,Москва и МО,sale,flat,6,6,2,53.1,-1,0,5700000,Музыкальный мкр, Имени Мусоргского М.П.,1,,
Доннефтестрой,developer,https://rostov.cian.ru/sale/flat/293510728/,Москва и МО,sale,flat,25,25,2,39.2,-1,0,6138720,Пролетарский,Театральный проспект,,,Панорама на Театральном
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/306984549/,Москва и МО,sale,flat,2,18,2,51.5,-1,0,6300000,, Шувалова,30,Девяткино,Десяткино 2.0
Тройка,developer,https://kazan.cian.ru/sale/flat/298476128/,Москва и МО,sale,flat,5,5,2,52.99,-1,0,6347842,,,,,Волшебный сад
ЧФК,representative_developer,https://krasnodar.cian.ru/sale/flat/262053329/,Москва и МО,sale,flat,17,17,2,70.85,-1,0,6589050,Прикубанский, Душистая,77к1,,Дуэт
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/306985459/,Москва и МО,sale,flat,1,12,2,52.11,-1,0,6640000,Янино-1 городской поселок, Тюльпанов,2к2,,
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/306984725/,Москва и МО,sale,flat,3,20,2,50.1,-1,0,6999999,д. Новое Девяткино, Флотская,9,,Подкова
Доннефтестрой,developer,https://rostov.cian.ru/sale/flat/298762866/,Москва и МО,sale,flat,17,19,2,59.5,-1,0,7294700,Советский,проспект Маршала Жукова,26к4,,Западные Аллеи
ПСК-6,developer,https://ufa.cian.ru/sale/flat/280246183/,Москва и МО,sale,flat,9,16,2,47.28,-1,0,7564800,Ленинский, Аксакова,81,,Аксаковский
HOME INVEST,real_estate_agent,https://spb.cian.ru/sale/flat/302982597/,Москва и МО,sale,flat,2,3,2,50.2,-1,0,7800000,Рощино пгт, Социалистическая,11,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/297527173/,Москва и МО,sale,flat,1,5,2,65.1,-1,0,7897463,Тамань ст-ца, Карла Маркса,262А,,Лермонтов
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/206724746/,Москва и МО,sale,flat,5,8,2,57.4,-1,0,8200000,Адлерский, Изумрудная,42,,
ТОЧНО,developer,https://krasnodar.cian.ru/sale/flat/293689824/,Москва и МО,sale,flat,2,18,2,59.94,-1,0,8260530,,,,,Родные Просторы
MG Мегаполис,real_estate_agent,https://spb.cian.ru/sale/flat/307220316/,Москва и МО,sale,flat,4,9,2,51.6,-1,0,8490000,Фрунзенский,проспект Славы,2К3,Проспект Славы,
Манхэттен,developer,https://rostov.cian.ru/sale/flat/302625606/,Москва и МО,sale,flat,6,30,2,62.99,-1,0,8440660,Первомайский,проспект Шолохова,211/3,,Манхэттен 2.0
Элитный берег,real_estate_agent,https://sochi.cian.ru/sale/flat/304285961/,Москва и МО,sale,flat,16,19,2,51.0,-1,0,8500000,Хостинский,,11,,Кислород ЖК
ID 101328836,homeowner,https://krasnodar.cian.ru/sale/flat/299674364/,Москва и МО,sale,flat,22,26,2,55.5,-1,0,8650000,мкр. Панорама, Им. Героя Сарабеева В.И.,9,,Перспектива
Строй Курорт,real_estate_agent,https://sochi.cian.ru/sale/flat/306977713/,Москва и МО,sale,flat,12,20,2,35.5,-1,0,9000000,Хостинский, Аллея Челтенхэма,18,,
Недвижимость у моря,real_estate_agent,https://sochi.cian.ru/sale/flat/298017486/,Москва и МО,sale,flat,2,3,2,50.0,-1,0,9100000,Адлерский, Ленина,219/31Б,,
Неометрия,developer,https://rostov.cian.ru/sale/flat/291068078/,Москва и МО,sale,flat,2,10,2,43.53,-1,0,9289302,Ленинский,проспект Сиверса,8/1,,1799
АБСОЛЮТ Сити,real_estate_agent,https://spb.cian.ru/sale/flat/305603918/,Москва и МО,sale,flat,12,12,2,51.0,-1,0,9400000,Приморский,Стародеревенская ,6К2,Старая Деревня,
