author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/298884081/,Москва,sale,flat,3,30,4,90.2,-1,0,39290000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/298884071/,Москва,sale,flat,7,30,4,96.6,-1,0,39390000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
Tekta Group,developer,https://www.cian.ru/sale/flat/303224283/,Москва,sale,flat,4,34,4,82.8,-1,0,39180960,Обручевский,,,Воронцовская,Эвер ЖК
КОРТРОС,developer,https://www.cian.ru/sale/flat/306568027/,Москва,sale,flat,2,26,4,75.9,-1,0,39164400,Останкинский,,,Алексеевская,АйЛав ЖК
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/308290721/,Москва,sale,flat,22,22,4,100.2,-1,0,39500000,Обручевский, Новаторов,36К1,Новаторская,
MR Group,developer,https://www.cian.ru/sale/flat/306615103/,Москва,sale,flat,30,46,4,96.1,-1,0,39793845,Даниловский,,,Павелецкая,Павелецкая Сити ЖК
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/303136753/,Москва,sale,flat,10,18,4,107.5,-1,0,39624500,Головинский,Михалковская ,48к1,Коптево,Михалковский
INGRAD,developer,https://www.cian.ru/sale/flat/304079229/,Москва,sale,flat,20,29,4,124.84,-1,0,39660180,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
MR Group,developer,https://www.cian.ru/sale/flat/307960056/,Москва,sale,flat,2,15,4,115.56,-1,0,39698529,Покровское-Стрешнево,Клифф 5 кв-л,2,Трикотажная,City Bay
3SGroup,developer,https://www.cian.ru/sale/flat/298378515/,Москва,sale,flat,1,29,4,108.0,-1,0,39584600,Богородское,Открытое шоссе,14Д,Бульвар Рокоссовского,Талисман на Рокоссовского
Центр-Инвест,developer,https://www.cian.ru/sale/flat/299384267/,Москва,sale,flat,25,35,4,106.5,-1,0,40095961,Левобережный,Фестивальная ,15к24/1,Речной вокзал,Фестиваль парк-2
,,https://www.cian.ru/sale/flat/309057145/,Москва,sale,flat,20,28,4,78.72,-1,0,39984452,Замоскворечье,Дубининская ,,Павелецкая,MYPRIORITY Paveletskaya
MR Group,developer,https://www.cian.ru/sale/flat/307960016/,Москва,sale,flat,2,15,4,118.66,-1,0,40171323,Покровское-Стрешнево,Клифф 5 кв-л,1,Трикотажная,City Bay
Основа,developer,https://www.cian.ru/sale/flat/292153910/,Москва,sale,flat,25,28,4,100.0,-1,0,40630000,Хорошево-Мневники,,,Полежаевская,Эмоушен ЖК
MR Group,developer,https://www.cian.ru/sale/flat/307961905/,Москва,sale,flat,2,20,4,112.3,-1,0,40517784,Покровское-Стрешнево,Волоколамское шоссе,95/2к3,Трикотажная,City Bay
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304613709/,Москва,sale,flat,5,6,4,95.4,-1,0,41000000,Басманный,Плетешковский переулок,8С2,Бауманская,
PRO ОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/307650325/,Москва,sale,flat,9,20,4,108.1,-1,0,40900000,Покровское-Стрешнево,Волоколамское шоссе,95/2к10,Трикотажная,City Bay
КОРТРОС,developer,https://www.cian.ru/sale/flat/306568711/,Москва,sale,flat,3,24,4,97.74,-1,0,40855320,Останкинский,,,Алексеевская,АйЛав ЖК
ПИК,developer,https://www.cian.ru/sale/flat/307463237/,Москва,sale,flat,2,22,4,125.8,-1,0,40947899,Останкинский,Олонецкая ,6,Ботанический сад,Green park
Центр-Инвест,developer,https://www.cian.ru/sale/flat/308593663/,Москва,sale,flat,8,8,4,107.4,-1,0,40771572,Левобережный,Фестивальная ,15к5,Беломорская,Фестиваль парк-2
MR Group,developer,https://www.cian.ru/sale/flat/306612061/,Москва,sale,flat,7,59,4,107.1,-1,0,,Можайский,,,Давыдково,Веер ЖК
INGRAD,developer,https://www.cian.ru/sale/flat/304079234/,Москва,sale,flat,26,29,4,115.41,-1,0,41278580,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
КОРТРОС,developer,https://www.cian.ru/sale/flat/306568667/,Москва,sale,flat,2,24,4,99.0,-1,0,41184000,Останкинский,,,Алексеевская,АйЛав ЖК
Центр-Инвест,developer,https://www.cian.ru/sale/flat/303550207/,Москва,sale,flat,2,8,4,110.5,-1,0,41400751,Левобережный,Фестивальная ,15к5,Беломорская,Фестиваль парк-2
Центр-Инвест,developer,https://www.cian.ru/sale/flat/298334690/,Москва,sale,flat,19,35,4,112.9,-1,0,41284009,Левобережный,Фестивальная ,15К4,Речной вокзал,Фестиваль парк-2
Level Group,developer,https://www.cian.ru/sale/flat/308960136/,Москва,sale,flat,63,68,4,77.9,-1,0,,Печатники,,3,Кожуховская,Левел Южнопортовая ЖК
AFI Development,developer,https://www.cian.ru/sale/flat/307676666/,Москва,sale,flat,42,53,4,115.7,-1,0,41471739,Свиблово,проезд Серебрякова,11-13к1,Ботанический сад,Afi Tower
Основа,developer,https://www.cian.ru/sale/flat/293007275/,Москва,sale,flat,33,36,4,123.7,-1,0,41810600,Ярославский,проспект Мира,222,Ростокино,МИРАПОЛИС
