author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Пионер,developer,https://www.cian.ru/sale/flat/301459890/,Москва,sale,flat,7,18,3,84.9,-1,0,62136917,Донской,2-й Донской проезд,10,Ленинский проспект,SHIFT
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/300822468/,Москва,sale,flat,5,21,3,117.0,-1,0,113850000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/308080997/,Москва,sale,flat,2,6,3,118.66,-1,0,195551680,Замоскворечье,Космодамианская набережная,4/22С8,Новокузнецкая,Клубный дом Космо 4/22
Verges of estate,real_estate_agent,https://www.cian.ru/sale/flat/305436608/,Москва,sale,flat,5,21,3,117.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Hutton Development,developer,https://www.cian.ru/sale/flat/303616418/,Москва,sale,flat,3,6,3,134.1,-1,0,295020000,Якиманка,Софийская набережная,34С3,Новокузнецкая,Клубный дом DUO
SKYEST,real_estate_agent,https://www.cian.ru/sale/flat/307103864/,Москва,sale,flat,5,21,3,119.0,-1,0,113500000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
TOUCH,developer,https://www.cian.ru/sale/flat/302838498/,Москва,sale,flat,6,13,3,75.37,-1,0,41550880,Южнопортовый,,к3,Дубровка,Шампайн ЖК
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308747081/,Москва,sale,flat,13,20,3,130.2,-1,0,155000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Sminex,developer,https://www.cian.ru/sale/flat/306155133/,Москва,sale,flat,2,22,3,120.0,-1,0,110980000,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/309238932/,Москва,sale,flat,8,11,3,102.0,-1,0,145000000,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
Пионер,developer,https://www.cian.ru/sale/flat/308640109/,Москва,sale,flat,3,11,3,85.9,-1,0,77617693,Даниловский,,,Павелецкая,Опус ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305334629/,Москва,sale,flat,5,5,3,84.0,-1,0,50000000,Басманный,Нижняя Красносельская ,35С7,Бауманская,TriBeCa APARTMENTS
Hutton Development,developer,https://www.cian.ru/sale/flat/305627366/,Москва,sale,flat,8,17,3,142.1,-1,0,91228200,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306151519/,Москва,sale,flat,5,8,3,123.0,-1,0,74800000,Тверской,Сущевская ,31,Менделеевская,
Ташир,developer,https://www.cian.ru/sale/flat/308803040/,Москва,sale,flat,25,32,3,83.7,-1,0,,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307587007/,Москва,sale,flat,5,5,3,92.4,-1,0,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,
Capital Group,developer,https://www.cian.ru/sale/flat/307771796/,Москва,sale,flat,11,18,3,115.6,-1,0,136470350,Дорогомилово,,,Москва-Сити,Бадаевский ЖК
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/280083088/,Москва,sale,flat,3,6,3,123.0,-1,0,92250000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
СТ Тауэрс,developer,https://www.cian.ru/sale/flat/308317444/,Москва,sale,flat,64,66,3,85.6,-1,0,84744000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308352419/,Москва,sale,flat,5,7,3,75.0,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
MR Group,developer,https://www.cian.ru/sale/flat/306603347/,Москва,sale,flat,16,36,3,88.0,-1,0,70149112,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303766764/,Москва,sale,flat,2,4,3,137.9,-1,0,275110500,Хамовники,Пречистенская набережная,7,Парк Культуры,Кленовый DOM
COLDY,developer,https://www.cian.ru/sale/flat/303330161/,Москва,sale,flat,4,15,3,112.49,-1,0,85627388,Даниловский, Серпуховский Вал,7,Тульская,Дом 7 Даниловский
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307113533/,Москва,sale,flat,47,47,3,131.9,-1,0,59355000,Бутырский,Новодмитровская ,2к5,Дмитровская,Савеловский Сити
Absolute Premium,developer,https://www.cian.ru/sale/flat/304065721/,Москва,sale,flat,2,18,3,118.1,-1,0,134761000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/309038400/,Москва,sale,flat,7,18,3,89.7,-1,0,98000000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
Sminex,developer,https://www.cian.ru/sale/flat/308620410/,Москва,sale,flat,2,21,3,79.64,-1,0,44810000,Марфино, Академика Королева,21,Бутырская,Дом Достижение
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307914842/,Москва,sale,flat,5,7,3,74.9,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
