author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/306741319/,Москва,sale,flat,2,16,1,37.5,-1,0,20328519,Сокол, Зорге,25С2,Октябрьское поле,Дом на Зорге
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306095958/,Москва,sale,flat,9,16,1,42.1,-1,0,20200000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307206370/,Москва,sale,flat,5,6,1,30.0,-1,0,8000000,Аэропорт,2-й Амбулаторный проезд,8С3,Красный Балтиец,
3SGroup,developer,https://www.cian.ru/sale/flat/308004740/,Москва,sale,flat,2,33,1,35.8,-1,0,12542530,Текстильщики,1-й Грайвороновский проезд,2С10,Новохохловская,Voice Towers
Омега-Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/303983520/,Москва,sale,flat,13,17,1,37.6,-1,0,11000000,, Бачуринская,7к2,Бачуринская,Новая Звезда
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308967173/,Москва,sale,flat,6,6,1,152.3,-1,0,110000000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
ФСК,developer,https://www.cian.ru/sale/flat/307584811/,Москва,sale,flat,22,44,1,33.4,-1,0,14884643,Покровское-Стрешнево,,,Трикотажная,Скай Гарден ЖК
Whitewill Москва-Сити,real_estate_agent,https://www.cian.ru/sale/flat/297087850/,Москва,sale,flat,51,75,1,123.0,-1,0,85000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/303420541/,Москва,sale,flat,3,14,1,37.8,-1,0,13600000,Останкинский,Сельскохозяйственная ,39,Ботанический сад,Green park
Спартак,developer,https://www.cian.ru/sale/flat/297680770/,Москва,sale,flat,13,14,1,108.0,-1,0,27594000,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/306281451/,Москва,sale,flat,9,29,1,30.1,-1,0,11750000,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307536528/,Москва,sale,flat,6,17,1,37.5,-1,0,11200000,Люблино,Новороссийская ,28,Люблино,
АЙГРИН,developer,https://www.cian.ru/sale/flat/300193663/,Москва,sale,flat,6,14,1,38.94,-1,0,11590894,Силино,проспект Генерала Алексеева,17с1,Зеленоград — Крюково,Апарт-отель Сигма Силино
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303776402/,Москва,sale,flat,16,17,1,27.0,-1,0,13000000,Левобережный,Смольная ,44к1,Беломорская,
Светлана Биличенко,realtor,https://www.cian.ru/sale/flat/308838116/,Москва,sale,flat,4,5,1,33.0,-1,0,9600000,Восточное Измайлово,11-я Парковая ,34,Первомайская,
А101,developer,https://www.cian.ru/sale/flat/308314036/,Москва,sale,flat,11,13,1,33.4,-1,0,8906567,,,18.1.4,Бунинская аллея,Скандинавия ЖК
Самолет Плюс МСК-Север,real_estate_agent,https://www.cian.ru/sale/flat/308905426/,Москва,sale,flat,10,30,1,43.0,-1,0,20000000,Южнопортовый,Волгоградский проспект,32/5к1,Угрешская,Метрополия
ФСК,developer,https://www.cian.ru/sale/flat/293089615/,Москва,sale,flat,2,10,1,43.9,-1,0,22414462,Свиблово,Снежная ,вл22к3,Свиблово,The Lake
А101,developer,https://www.cian.ru/sale/flat/307513788/,Москва,sale,flat,9,30,1,30.3,-1,0,10492118,Южное Бутово, Бунинская Аллея,,Бунинская аллея,Южные сады
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/299010722/,Москва,sale,flat,4,4,1,40.0,-1,0,38500000,Мещанский, Кузнецкий Мост,19С1,Кузнецкий мост,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307528707/,Москва,sale,flat,5,17,1,33.7,-1,0,8500000,Бирюлево Восточное,6-я Радиальная ,вл7к28,Каспийская,Царицыно-2
Концерн КРОСТ,developer,https://www.cian.ru/sale/flat/306784515/,Москва,sale,flat,6,22,1,26.3,-1,0,7942600,,,,Прокшино,Новая Звезда ЖК
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308785232/,Москва,sale,flat,22,34,1,39.5,-1,0,18100000,Обручевский,,,Воронцовская,Эвер ЖК
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/303583911/,Москва,sale,flat,15,18,1,24.0,-1,0,9350000,Останкинский,Березовая аллея,19к4,Ботанический сад,Апарт-комплекс Легендарный квартал
А101,developer,https://www.cian.ru/sale/flat/306741744/,Москва,sale,flat,13,15,1,33.3,-1,0,8977547,,,,Ольховая,Деснаречье ЖК
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/303275078/,Москва,sale,flat,9,16,1,42.4,-1,0,18500000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307861678/,Москва,sale,flat,5,5,1,32.5,-1,0,4650000,, Жемчужная,1к16,Филатов Луг,
ВЫБОР,developer,https://www.cian.ru/sale/flat/300605508/,Москва,sale,flat,2,19,1,39.8,-1,0,9237580,,,,,Академик
