author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Апрелевка С2,developer,https://www.cian.ru/sale/flat/301203146/,Москва,sale,flat,2,3,1,40.5,-1,0,7128000,ТАО (Троицкий), Генерала Донскова,27к4,,Борисоглебское
Самолет,developer,https://www.cian.ru/sale/flat/309186700/,Москва,sale,flat,10,10,1,38.79,-1,0,7233094,,,к32,Рассказовка,Новое Внуково ЖК
,,https://www.cian.ru/sale/flat/277241898/,Москва,sale,flat,2,7,1,43.14,-1,0,7204380,,,к6,Рассказовка,Эдельвейс ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306969648/,Москва,sale,flat,5,11,1,31.0,-1,0,7233446,Южное Бутово,,,Щербинка,Никольские Луга ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186386/,Москва,sale,flat,8,14,1,39.01,-1,0,7221717,,,к22,Щербинка,Остафьево ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309185639/,Москва,sale,flat,2,12,1,34.64,-1,0,7248108,,,к23,Щербинка,Остафьево ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186620/,Москва,sale,flat,9,9,1,34.27,-1,0,7233334,,,к33,Рассказовка,Новое Внуково ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309193595/,Москва,sale,flat,14,14,1,35.83,-1,0,7236227,Молжаниновский,,к4,Новоподрезково,Молжаниново ЖК
Апрелевка С2,developer,https://www.cian.ru/sale/flat/301203205/,Москва,sale,flat,1,3,1,40.9,-1,0,7198400,ТАО (Троицкий), Генерала Донскова,25к4,,Борисоглебское
,,https://www.cian.ru/sale/flat/277241838/,Москва,sale,flat,2,7,1,43.61,-1,0,7282870,,,к6,Рассказовка,Эдельвейс ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306969637/,Москва,sale,flat,2,11,1,32.5,-1,0,7290269,Южное Бутово,,,Щербинка,Никольские Луга ЖК
Апрелевка С2,developer,https://www.cian.ru/sale/flat/293999185/,Москва,sale,flat,1,3,1,40.8,-1,0,7262400,, Генерала Донскова,25к8,Апрелевка,Борисоглебское
Самолет,developer,https://www.cian.ru/sale/flat/309197743/,Москва,sale,flat,2,9,1,38.38,-1,0,7257044,,,к3,Силикатная,Подольские Кварталы ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188231/,Москва,sale,flat,14,14,1,35.37,-1,0,7293011,,,10,Рассказовка,Квартал Западный ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194745/,Москва,sale,flat,13,16,1,21.1,-1,0,7253948,,,к2.1,Ольховая,Ольховый Квартал ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309193376/,Москва,sale,flat,16,16,1,35.83,-1,0,7264014,Молжаниновский,,к5,Новоподрезково,Молжаниново ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188388/,Москва,sale,flat,12,14,1,34.03,-1,0,7280004,,,6,Рассказовка,Квартал Западный ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309187972/,Москва,sale,flat,14,17,1,34.1,-1,0,7252558,,,к4,Филатов Луг,Квартал Марьино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188149/,Москва,sale,flat,3,14,1,35.4,-1,0,7346593,,,к2,Филатов Луг,Квартал Марьино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194958/,Москва,sale,flat,12,23,1,32.74,-1,0,7343915,,,13,Летово,Эко Бунино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186376/,Москва,sale,flat,2,14,1,36.51,-1,0,7308462,,,к22,Щербинка,Остафьево ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309187970/,Москва,sale,flat,5,17,1,34.6,-1,0,7320806,,,к4,Филатов Луг,Квартал Марьино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309193592/,Москва,sale,flat,12,16,1,32.37,-1,0,7331587,Молжаниновский,,к4,Новоподрезково,Молжаниново ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309185663/,Москва,sale,flat,2,12,1,35.81,-1,0,7376860,,,к21,Щербинка,Остафьево ЖК
ПИК,developer,https://www.cian.ru/sale/flat/307787625/,Москва,sale,flat,2,11,1,34.5,-1,0,7430885,Южное Бутово,,,Щербинка,Никольские Луга ЖК
А101,developer,https://www.cian.ru/sale/flat/306745431/,Москва,sale,flat,3,9,1,32.4,-1,0,7366496,,,2,Толстопальцево,Родные кварталы ЖК
ПИК,developer,https://www.cian.ru/sale/flat/309259262/,Москва,sale,flat,5,28,1,32.3,-1,0,7398605,Крюково,Зеленоград,6.5,Зеленоград — Крюково,Зелёный парк
Самолет,developer,https://www.cian.ru/sale/flat/309190373/,Москва,sale,flat,3,12,1,32.42,-1,0,7361497,,,к13,Щербинка,Алхимово ЖК
