author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
КОРТРОС,developer,https://www.cian.ru/sale/flat/306568019/,Москва,sale,flat,5,26,4,90.6,-1,0,38323800,Останкинский,,,Алексеевская,АйЛав ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308405074/,Москва,sale,flat,40,53,4,165.0,-1,0,136122000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/309269842/,Москва,sale,flat,4,6,4,220.0,-1,0,319303320,Хамовники, Остоженка,11,Кропоткинская,Остоженка 11
Tekta Group,developer,https://www.cian.ru/sale/flat/301260314/,Москва,sale,flat,32,32,4,107.1,-1,0,69015240,Даниловский,,2,Павелецкая,Эра ЖК
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/307770341/,Москва,sale,flat,9,18,4,176.6,-1,0,96000000,Хорошевский, Гризодубовой,4К4,ЦСКА,Гранд-парк
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/298534731/,Москва,sale,flat,31,39,4,106.0,-1,0,44700000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
MR Group,developer,https://www.cian.ru/sale/flat/308310083/,Москва,sale,flat,26,30,4,109.5,-1,0,39018901,Покровское-Стрешнево,,,Тушинская,Ситизен ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/308573956/,Москва,sale,flat,47,55,4,108.36,-1,0,50000000,Марьина роща, 4-я Марьиной рощи,12К1,Марьина Роща,Mod
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/308367003/,Москва,sale,flat,5,11,4,104.0,-1,0,99000000,Тверской,1-я Тверская-Ямская ,36С1,Белорусская,
Пионер,developer,https://www.cian.ru/sale/flat/301460070/,Москва,sale,flat,23,32,4,127.9,-1,0,96645717,Даниловский,,,Павелецкая,Хай Лайф ЖК
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/309179864/,Москва,sale,flat,2,11,4,199.0,-1,0,200000000,Хамовники, Усачева,2С3,Фрунзенская,Фьюжн парк
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/300891170/,Москва,sale,flat,34,57,4,180.0,-1,0,204384809,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
Киноцентр,developer,https://www.cian.ru/sale/flat/307004325/,Москва,sale,flat,14,20,4,122.2,-1,0,114868000,Пресненский,Дружинниковская ,15,Краснопресненская,SkyView
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307290967/,Москва,sale,flat,5,6,4,95.0,-1,0,66500000,Арбат, Арбат,47/23,Смоленская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/308690852/,Москва,sale,flat,3,11,4,195.0,-1,0,235000000,Басманный,Казарменный переулок,3,Курская,Дом на Покровском бульваре
Пионер,developer,https://www.cian.ru/sale/flat/303136061/,Москва,sale,flat,14,18,4,138.5,-1,0,158765458,Донской,2-й Донской проезд,10,Ленинский проспект,SHIFT
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303214729/,Москва,sale,flat,6,6,4,184.1,-1,0,82200000,Басманный,Нижняя Красносельская ,35С48,Бауманская,TriBeCa APARTMENTS
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/306889168/,Москва,sale,flat,13,16,4,158.0,-1,0,180000000,Раменки,Воробьевское шоссе,4С1,Поклонная,Воробьёв Дом
КОРТРОС,developer,https://www.cian.ru/sale/flat/307710680/,Москва,sale,flat,38,41,4,88.97,-1,0,46887190,Пресненский,Шмитовский проезд,39к5,Шелепиха,Headliner
Istudio,real_estate_agent,https://www.cian.ru/sale/flat/308566554/,Москва,sale,flat,3,10,4,180.0,-1,0,185000000,Раменки,Минская ,2Вк1,Минская,Снегири Эко
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/294292628/,Москва,sale,flat,15,15,4,231.3,-1,0,165858000,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
Пионер,developer,https://www.cian.ru/sale/flat/307217445/,Москва,sale,flat,22,47,4,125.6,-1,0,79278469,Даниловский,,,Павелецкая,Хай Лайф ЖК
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308412920/,Москва,sale,flat,17,21,4,182.3,-1,0,191490000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/304640364/,Москва,sale,flat,35,42,4,96.2,-1,0,42400000,Котловка,Севастопольский проспект,22А,Нагорная,Eniteo
Донстрой,developer,https://www.cian.ru/sale/flat/309018449/,Москва,sale,flat,20,21,4,134.9,-1,0,109673700,Хорошево-Мневники,Жилой комплекс остров,4-й кв-л,Терехово ,Остров
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/305506274/,Москва,sale,flat,2,11,4,199.0,-1,0,200000000,Хамовники, Усачева,2С3,Фрунзенская,Фьюжн парк
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304364690/,Москва,sale,flat,2,5,4,177.0,-1,0,70000000,Тверской, Петровка,26С3,Пушкинская,La Rue
Главстрой,developer,https://www.cian.ru/sale/flat/307942268/,Москва,sale,flat,32,38,4,155.77,-1,0,77885000,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
