author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Винсент Недвижимость. комплексное сопровождение сделки.,real_estate_agent,https://sochi.cian.ru/sale/flat/275256677/,Москва и МО,sale,flat,10,14,2,44.0,-1,0,29000000,Дагомыс пгт, Старошоссейная,5к5,,Каравелла Португалии
Альтера,real_estate_agent,https://kazan.cian.ru/sale/flat/305810715/,Москва и МО,sale,flat,8,10,2,76.7,-1,0,35000000,Ново-Савиновский,Меридианная ,1,Козья слобода,
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/287439412/,Москва и МО,sale,flat,1,4,2,151.6,-1,0,227400000,Петроградский,1-я Березовая аллея,7,Черная речка,Резиденция на Каменном
Топаз,real_estate_agent,https://voronezh.cian.ru/sale/flat/306263044/,Москва и МО,sale,flat,3,5,2,35.6,-1,0,2999000,Железнодорожный,Минская ,45,,
VESTA-RIELT,real_estate_agent,https://kaluga.cian.ru/sale/flat/304297056/,Москва и МО,sale,flat,5,5,2,48.3,-1,0,3400000,Боровск,Фабричный переулок,2,,
Нововятск Недвижимость,real_estate_agent,https://kirov.cian.ru/sale/flat/304856747/,Москва и МО,sale,flat,1,5,2,48.0,-1,0,3420000,Октябрьский, Лепсе,49А,,
Нововятск Недвижимость,real_estate_agent,https://kirov.cian.ru/sale/flat/302238686/,Москва и МО,sale,flat,2,5,2,45.0,-1,0,3400000,Ленинский, Карла Маркса,165,,
Топаз,real_estate_agent,https://voronezh.cian.ru/sale/flat/306499174/,Москва и МО,sale,flat,1,5,2,43.4,-1,0,3680000,Советский, Героев Сибиряков,93,,
ID 14416498,realtor,https://omsk.cian.ru/sale/flat/307384558/,Москва и МО,sale,flat,5,5,2,45.3,-1,0,5150000,Центральный, Ленина,31,,
АВРОРА,real_estate_agent,https://surgut.cian.ru/sale/flat/309027678/,Москва и МО,sale,flat,5,5,2,44.8,-1,0,5200000,мкр. 15А, Островского,28,,
Нововятск Недвижимость,real_estate_agent,https://kirov.cian.ru/sale/flat/308742401/,Москва и МО,sale,flat,4,5,2,65.5,-1,0,8300000,Ленинский, Карла Либкнехта,93,,
МАРМАКС,developer,https://ryazan.cian.ru/sale/flat/286488698/,Москва и МО,sale,flat,9,16,2,68.5,-1,0,10069500,Советский,Гражданская ,19,,Парковый квартал Голландия
Rent TOP,real_estate_agent,https://krym.cian.ru/sale/flat/244744790/,Москва и МО,sale,flat,16,18,2,68.0,-1,0,21400000,Ялта, Ломоносова,25,,
Арси Групп,developer,https://mahachkala.cian.ru/sale/flat/300982904/,Москва и МО,sale,flat,13,13,2,53.0,-1,0,2623500,Каспийск, Кавказская,29,,Family
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/308211763/,Москва и МО,sale,flat,1,5,2,39.5,-1,0,2860000,Октябрьский, Кольцова,4а,,
РИСАН,developer,https://penza.cian.ru/sale/flat/291733098/,Москва и МО,sale,flat,1,17,2,43.2,-1,0,3628800,Октябрьский, Минская,25,,Соседи
ID 14416498,realtor,https://omsk.cian.ru/sale/flat/299808674/,Москва и МО,sale,flat,5,5,2,44.7,-1,0,3700000,мкр. Амурский, 2-я Челюскинцев,11,,
VESTA-RIELT,real_estate_agent,https://kaluga.cian.ru/sale/flat/304792487/,Москва и МО,sale,flat,1,3,2,44.2,-1,0,4050000,Боровск, Некрасова,15А,,
Квартирное Решение,real_estate_agent,https://omsk.cian.ru/sale/flat/306297470/,Москва и МО,sale,flat,1,5,2,45.0,-1,0,4190000,мкр. Юбилейный,проспект Мира,167/2,,
Суслов недвижимость,real_estate_agent,https://spb.cian.ru/sale/flat/308308439/,Москва и МО,sale,flat,5,9,2,52.4,-1,0,4799999,,,,,
Бюро недвижимости,real_estate_agent,https://krasnodar.cian.ru/sale/flat/291883211/,Москва и МО,sale,flat,11,16,2,57.0,-1,0,4800000,мкр. Восточно-Кругликовский, Героя А.А. Аверкиева,22,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/289722529/,Москва и МО,sale,flat,17,18,2,53.06,-1,0,4886826,Прикубанский, Западный обход,65к1,,ISAY-ПАРК
ВКБ-Новостройки,developer,https://krasnodar.cian.ru/sale/flat/301544742/,Москва и МО,sale,flat,9,9,2,54.3,-1,0,4887000,микрорайон Надежда, Надежды,,,Южная Долина
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/307412112/,Москва и МО,sale,flat,10,14,2,40.7,-1,0,4990000,Октябрьский, Краснополянская,3,,Метроград
CENTURY 21 Перспектива,real_estate_agent,https://lytkarino.cian.ru/sale/flat/307861194/,Москва и МО,sale,flat,7,9,2,38.4,-1,0,5200000,,Спортивная ,13,Томилино,
Первое Красносельское,real_estate_agent,https://spb.cian.ru/sale/flat/308008138/,Москва и МО,sale,flat,4,5,2,44.1,-1,0,5300000,с. Павлово, Быкова,13,,
Сокол,developer,https://rostov.cian.ru/sale/flat/300815927/,Москва и МО,sale,flat,23,24,2,42.38,-1,0,5382260,Советский, Еременко,113,,Сокольники
CENTURY 21 Перспектива,real_estate_agent,https://lytkarino.cian.ru/sale/flat/308249817/,Москва и МО,sale,flat,4,5,2,46.8,-1,0,5400000,,,1,Томилино,
