author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
MR Group,developer,https://www.cian.ru/sale/flat/308310100/,Москва,sale,flat,6,30,4,106.6,-1,0,35824848,Покровское-Стрешнево,,,Тушинская,Ситизен ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/302282746/,Москва,sale,flat,7,21,4,160.6,-1,0,168000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
FORMA,developer,https://www.cian.ru/sale/flat/308009185/,Москва,sale,flat,14,30,4,93.8,-1,0,31933459,Щукино,к2.1,к2.1,Стрешнево,Моментс ЖК
ФСК,developer,https://www.cian.ru/sale/flat/308109590/,Москва,sale,flat,19,47,4,101.6,-1,0,40919400,Обручевский, Академика Волгина,2,Калужская,Архитектор
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308631854/,Москва,sale,flat,8,10,4,132.6,-1,0,70000000,Мещанский,Малая Сухаревская площадь,3,Сухаревская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303123517/,Москва,sale,flat,5,7,4,190.1,-1,0,135000000,Мещанский, Гиляровского,55,Проспект Мира,Дом на Гиляровского
ФСК,developer,https://www.cian.ru/sale/flat/297913035/,Москва,sale,flat,3,8,4,133.0,-1,0,139118000,Хорошево-Мневники, Шеногина,,Хорошёво,Sydney Prime
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309093867/,Москва,sale,flat,8,10,4,133.0,-1,0,70000000,Мещанский,Малая Сухаревская площадь,3,Сухаревская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/297946122/,Москва,sale,flat,4,12,4,212.0,-1,0,325000000,Пресненский,Шведский тупик,3,Тверская,
ФСК,developer,https://www.cian.ru/sale/flat/308422169/,Москва,sale,flat,5,52,4,85.6,-1,0,43763000,Хорошевский,3-й Хорошевский проезд,3А,,AMBER CITY
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308330759/,Москва,sale,flat,6,12,4,140.0,-1,0,300000000,Хамовники, Усачева,15,Спортивная,Садовые кварталы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303532746/,Москва,sale,flat,4,6,4,185.0,-1,0,178000000,Тверской,Тверская ,12С1,Пушкинская,
Донстрой,developer,https://www.cian.ru/sale/flat/307565692/,Москва,sale,flat,2,20,4,165.3,-1,0,190260300,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
Verges of estate,real_estate_agent,https://www.cian.ru/sale/flat/305780194/,Москва,sale,flat,2,14,4,131.0,-1,0,81700000,Раменки,проспект Генерала Дорохова,39к1Г,Минская,Собрание клубных домов West Garden
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/308898632/,Москва,sale,flat,11,13,4,141.0,-1,0,98000000,Пресненский,Большая Садовая ,5к1,Маяковская,Квартал апартаментов Сады Пекина
St Michael,developer,https://www.cian.ru/sale/flat/304986730/,Москва,sale,flat,17,20,4,97.09,-1,0,,Хорошево-Мневники, Берзарина,,Серебряный Бор,Квартал Серебряный Бор
Verges of estate,real_estate_agent,https://www.cian.ru/sale/flat/306057564/,Москва,sale,flat,13,14,4,95.0,-1,0,57800000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300300021/,Москва,sale,flat,40,48,4,121.9,-1,0,63000000,Хорошево-Мневники, Народного Ополчения,15К1,Народное Ополчение,Wellton Towers
Level Group,developer,https://www.cian.ru/sale/flat/308704620/,Москва,sale,flat,3,17,4,95.8,-1,0,37360215,Басманный,Большая Почтовая ,,Электрозаводская,Level Бауманская
Центрис,real_estate_agent,https://www.cian.ru/sale/flat/306453794/,Москва,sale,flat,5,8,4,173.9,-1,0,222900000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301003551/,Москва,sale,flat,5,6,4,269.6,-1,0,799000000,Якиманка, Большая Полянка,9С1,Полянка,Cloud Nine
MR Group,developer,https://www.cian.ru/sale/flat/305596686/,Москва,sale,flat,2,29,4,101.4,-1,0,30960989,Южнопортовый,Волгоградский проспект,32/3к4,Волгоградский проспект,Метрополия
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/309005617/,Москва,sale,flat,6,8,4,206.5,-1,0,450000000,Арбат,Большой Афанасьевский переулок,28,Арбатская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305459738/,Москва,sale,flat,6,6,4,130.0,-1,0,85000000,Мещанский,переулок Колокольников,6С1,Трубная,
ДомДау,developer,https://www.cian.ru/sale/flat/292485318/,Москва,sale,flat,63,85,4,153.63,-1,0,,Пресненский,Московский международный деловой центр Москва-Сити тер.,,,Дом Дау
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/308466875/,Москва,sale,flat,6,12,4,101.2,-1,0,180000000,Хамовники, Ефремова,10,Фрунзенская,Садовые кварталы
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296116770/,Москва,sale,flat,5,5,4,101.2,-1,0,120000000,Пресненский,переулок Брюсов,2/14С2,Тверская,
Группа Родина,developer,https://www.cian.ru/sale/flat/293200689/,Москва,sale,flat,13,13,4,130.6,-1,0,44342800,, 1-я Ватутинская,12к2,Ватутинки,Russian Design District
