author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/297286340/,Москва и МО,sale,flat,2,9,3,109.35,-1,0,34900000,Петроградский,Петровский проспект,11к3,Крестовский остров,Neva Haus
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/286662063/,Москва и МО,sale,flat,2,9,3,126.7,-1,0,35900000,Петроградский,Петровский проспект,11к2,Крестовский остров,Neva Haus
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/257312860/,Москва и МО,sale,flat,12,14,3,75.0,-1,0,60000000,Центральный, Роз,36,,Rose Del Mare
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/304964967/,Москва и МО,sale,flat,9,9,3,136.9,-1,0,65000000,Петроградский,Петровский проспект,11к2,Крестовский остров,Neva Haus
Дом под пальмой,real_estate_agent,https://sochi.cian.ru/sale/flat/304029911/,Москва и МО,sale,flat,24,30,3,170.0,-1,0,187000000,Хостинский,Курортный проспект,105Ауч2,,
Владислав Юденков,realtor,https://dmitrov.cian.ru/sale/flat/305522815/,Москва и МО,sale,flat,2,4,3,68.0,-1,0,7480000,,,,,
RRR,developer,https://yaroslavl.cian.ru/sale/flat/292663416/,Москва и МО,sale,flat,2,12,3,88.9,-1,0,8607730,пос. Красный Бор, Мирная,11,,Сити-Парк Преображение
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/305913440/,Москва и МО,sale,flat,4,9,3,61.6,-1,0,18990000,Северное Измайлово,16-я Парковая ,49К2,Щёлковская,
МИЭЛЬ офис В Солнечногорске,real_estate_agent,https://www.cian.ru/sale/flat/307535888/,Москва и МО,sale,flat,17,17,3,74.0,-1,0,20982000,Марьино, Верхние Поля,40К1,Люблино,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/307540412/,Москва и МО,sale,flat,4,36,3,70.0,-1,0,31000000,Раменки, Василия Ланового,3,Аминьевская,Событие
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/303279567/,Москва и МО,sale,flat,19,39,3,76.0,-1,0,36000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Юлия Иванова,realtor,https://www.cian.ru/sale/flat/308326285/,Москва и МО,sale,flat,5,12,3,72.0,-1,0,43500000,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307219598/,Москва и МО,sale,flat,30,31,3,103.8,-1,0,52000000,Филевский парк,Береговой проезд,5к1,Фили,Фили Град
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301573903/,Москва и МО,sale,flat,5,6,3,80.0,-1,0,73000000,Пресненский,Мерзляковский переулок,5/1,Арбатская,
Villagio Realty,official_representative,https://odintsovo.cian.ru/sale/flat/308022291/,Москва и МО,sale,flat,4,7,3,126.0,-1,0,80000000,,,,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306879612/,Москва и МО,sale,flat,2,6,3,110.5,-1,0,99000000,Пресненский,Малая Бронная ,32,Пушкинская,
MOD Estate,real_estate_agent,https://www.cian.ru/sale/flat/299067800/,Москва и МО,sale,flat,9,12,3,102.2,-1,0,110000000,Раменки,проспект Генерала Дорохова,39к1Е,Минская,Собрание клубных домов West Garden
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303228319/,Москва и МО,sale,flat,5,21,3,116.78,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296521536/,Москва и МО,sale,flat,4,13,3,149.9,-1,0,125000000,Пресненский,Большая Грузинская ,19,Баррикадная,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/302734799/,Москва и МО,sale,flat,2,4,3,136.0,-1,0,136000000,Арбат, Малая Молчановка,6,Арбатская,
Capital Group,developer,https://www.cian.ru/sale/flat/288136849/,Москва и МО,sale,flat,37,85,3,187.5,-1,0,151591434,Пресненский,1-й Красногвардейский проезд,21с2,Москва-Сити,МФК ОКО
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/292805935/,Москва и МО,sale,flat,2,10,3,94.1,-1,0,153000000,Пресненский,Малый Кисловский переулок,3,Арбатская,Рахманинов
БАЛЧУГ РЕЗИДЕНС,representative_developer,https://www.cian.ru/sale/flat/292484942/,Москва и МО,sale,flat,4,7,3,146.3,-1,0,168000000,Замоскворечье,,,Новокузнецкая,Балчуг Резиденс ЖК
Дмитрий Костров,realtor,https://spb.cian.ru/sale/flat/308719962/,Москва и МО,sale,flat,4,5,3,72.3,-1,0,11900000,, Мира,9к2,Озерки,Новое Сертолово
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/302246710/,Москва и МО,sale,flat,17,19,3,69.0,-1,0,12450000,Хостинский, Ясногорская,16/8к1,,Сочи Парк
Домовой,real_estate_agent,https://sochi.cian.ru/sale/flat/304370210/,Москва и МО,sale,flat,2,4,3,120.0,-1,0,30000000,Хостинский, Черноморская,19,,
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/305392223/,Москва и МО,sale,flat,4,7,3,199.1,-1,0,134990000,Петроградский,Морской проспект,,Крестовский остров,Морской 33
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/274082215/,Москва и МО,sale,flat,19,27,3,134.0,-1,0,149800000,Центральный, Орджоникидзе,17,,Карат Апартментс
