author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ТСН Владис,real_estate_agent,https://mytishchi.cian.ru/sale/flat/308145687/,Москва и МО,sale,flat,4,17,1,30.9,-1,0,7450000,,проспект Астрахова,10А,Медведково,Новое Медведково
Этажи Москва,real_estate_agent,https://krasnogorsk.cian.ru/sale/flat/308951241/,Москва и МО,sale,flat,23,24,1,36.3,-1,0,7500000,д. Путилково,бульвар Спасо-Тушинский,3,,Путилково
Progress,developer,https://ekb.cian.ru/sale/flat/300563526/,Москва и МО,sale,flat,2,14,1,33.11,-1,0,7576400,,,,Чкаловская,Амундсен ЖК
My Time,real_estate_agent,https://krym.cian.ru/sale/flat/305621063/,Москва и МО,sale,flat,12,16,1,36.0,-1,0,7790000,,,,,
CENTURY21,real_estate_agent,https://irkutsk.cian.ru/sale/flat/305348855/,Москва и МО,sale,flat,2,17,1,50.3,-1,0,7800000,Октябрьский, 4-я Советская,30,,
Аквилон,developer,https://arhangelsk.cian.ru/sale/flat/300466736/,Москва и МО,sale,flat,2,4,1,37.9,-1,0,7836204,,,,,CITY RESIDENCE by AKVILON
Этажи Москва,real_estate_agent,https://odintsovo.cian.ru/sale/flat/309114353/,Москва и МО,sale,flat,9,9,1,36.0,-1,0,7850000,,Комсомольская ,16к1,Одинцово,
Этажи Москва,real_estate_agent,https://vidnoye.cian.ru/sale/flat/309237180/,Москва и МО,sale,flat,8,25,1,39.2,-1,0,8000000,Дрожжино рп,шоссе Новое,2,,Бутово парк 2
Этажи Москва,real_estate_agent,https://vidnoye.cian.ru/sale/flat/307949199/,Москва и МО,sale,flat,3,17,1,40.0,-1,0,8200000,,бульвар Зеленые аллеи,18,Домодедовская,Зелёные аллеи
Этажи Москва,real_estate_agent,https://odintsovo.cian.ru/sale/flat/309237172/,Москва и МО,sale,flat,6,17,1,39.0,-1,0,8200000,, Триумфальная,12,Одинцово,Гусарская баллада
Этажи Москва,real_estate_agent,https://krasnogorsk.cian.ru/sale/flat/306931943/,Москва и МО,sale,flat,2,6,1,43.4,-1,0,8200000,д. Аристово, Светлогорская,1,,Смарт Квартал Лесная Отрада
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/308257839/,Москва и МО,sale,flat,12,17,1,31.1,-1,0,8170000,Останкинский,Березовая аллея,19к6,Ботанический сад,Апарт-комплекс Легендарный квартал
Альтернатива КМВ,real_estate_agent,https://stavropol.cian.ru/sale/flat/305574529/,Москва и МО,sale,flat,5,5,1,48.1,-1,0,8200000,Ессентуки, Пушкина,,,
ID 98473415,homeowner,https://tomsk.cian.ru/sale/flat/308937650/,Москва и МО,sale,flat,4,6,1,48.0,-1,0,8200000,Ленинский, Розы Люксембург,19,,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307949235/,Москва и МО,sale,flat,7,13,1,32.1,-1,0,8300000,, Яворки,1к2,Кедровая,Кленовые Аллеи
Этажи Москва,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/308909302/,Москва и МО,sale,flat,4,17,1,33.0,-1,0,8300000,, Озерная,9,Некрасовка,
Адресат,real_estate_agent,https://dolgoprudny.cian.ru/sale/flat/307723766/,Москва и МО,sale,flat,17,23,1,34.1,-1,0,8350000,,Парковая ,48,Долгопрудная,Бригантина
Этажи Москва,real_estate_agent,https://odintsovo.cian.ru/sale/flat/306015340/,Москва и МО,sale,flat,8,12,1,38.5,-1,0,8300000,с. Немчиновка, Связистов,1,,Микрорайон Немчиновка
Сделка,real_estate_agent,https://sevastopol.cian.ru/sale/flat/305249075/,Москва и МО,sale,flat,1,9,1,42.4,-1,0,8450000,Гагаринский,проспект Античный,20б,,
Этажи Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/308956106/,Москва и МО,sale,flat,8,16,1,48.0,-1,0,8500000,, Юбилейная,4к5,Железнодорожная,
Этажи Москва,real_estate_agent,https://odintsovo.cian.ru/sale/flat/309141923/,Москва и МО,sale,flat,9,12,1,34.8,-1,0,8500000,, Верхне-Пролетарская,1к1,Одинцово,
Этажи Москва,real_estate_agent,https://vidnoye.cian.ru/sale/flat/309054970/,Москва и МО,sale,flat,3,9,1,41.89,-1,0,8500000,Лопатино рп,бульвар Солнечный,2,,Государев дом
CENTURY21,real_estate_agent,https://irkutsk.cian.ru/sale/flat/302297473/,Москва и МО,sale,flat,8,9,1,41.1,-1,0,8600000,Октябрьский,Байкальская ,346/7,,
Северная Компания,developer,https://ryazan.cian.ru/sale/flat/303067076/,Москва и МО,sale,flat,2,19,1,46.48,-1,0,8614125,Железнодорожный, 1-я Железнодорожная,18,,Вега
СЗ СДК,developer,https://krym.cian.ru/sale/flat/297721294/,Москва и МО,sale,flat,11,13,1,38.44,-1,0,8841200,,,,,Moinaco Riviera
Кассиопея,real_estate_agent,https://stavropol.cian.ru/sale/flat/302960164/,Москва и МО,sale,flat,2,12,1,44.0,-1,0,9000000,Пятигорск,Украинская ,39,,по ул. Украинская
Этажи Москва,real_estate_agent,https://krasnogorsk.cian.ru/sale/flat/309176708/,Москва и МО,sale,flat,7,8,1,33.2,-1,0,9000000,, Пришвина,5,Опалиха,Опалиха О3
ГРАНДСТРОЙ,developer,https://irkutsk.cian.ru/sale/flat/292915107/,Москва и МО,sale,flat,5,10,1,36.74,-1,0,9240110,Свердловский, Эдуара Дьяконова,11,,Союз Priority
