author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307714148/,Москва,sale,flat,47,52,4,109.2,-1,0,55000000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Трансстройинвест,developer,https://www.cian.ru/sale/flat/306658039/,Москва,sale,flat,22,24,4,102.9,-1,0,44068057,Очаково-Матвеевское,Мичуринский проспект,72А,Озёрная,ОМ
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304683926/,Москва,sale,flat,5,7,4,125.7,-1,0,168000000,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
Минские холмы,developer,https://www.cian.ru/sale/flat/300673089/,Москва,sale,flat,6,56,4,110.1,-1,0,43100060,Раменки,,,Минская,Вилл Тауэрс ЖК
КРОСТ,developer,https://www.cian.ru/sale/flat/307989287/,Москва,sale,flat,45,47,4,133.1,-1,0,60294300,Хорошево-Мневники, Генерала Глаголева,14Ак1,Народное Ополчение,CRYSTAL Трилогия
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301165249/,Москва,sale,flat,5,6,4,170.0,-1,0,140000000,Замоскворечье, Большая Ордынка,67,Добрынинская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307675438/,Москва,sale,flat,57,79,4,250.0,-1,0,550000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Центр-Инвест,developer,https://www.cian.ru/sale/flat/306675177/,Москва,sale,flat,7,9,4,141.4,-1,0,116315357,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307950487/,Москва,sale,flat,14,24,4,180.0,-1,0,180000000,Беговой,Верхняя ,20к1,Белорусская,Суббота
Сергей Климешов,realtor,https://www.cian.ru/sale/flat/301428962/,Москва,sale,flat,82,85,4,285.0,-1,0,251000000,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр,МФК ОКО
EraOneHolding,developer,https://www.cian.ru/sale/flat/306783484/,Москва,sale,flat,4,5,4,324.0,-1,0,436050000,Арбат, Арбат,39,Смоленская,Artisan
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303594482/,Москва,sale,flat,15,22,4,226.3,-1,0,139900000,Пресненский,Большой Тишинский переулок,10С1,Баррикадная,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296561070/,Москва,sale,flat,1,5,4,76.1,-1,0,33000000,Хамовники,Погодинская ,14/16,Спортивная,
Regions Development,developer,https://www.cian.ru/sale/flat/308071215/,Москва,sale,flat,13,15,4,107.21,-1,0,52298828,Преображенское,Жилой комплекс Преображенская площадь,,Преображенская площадь,Преображенская площадь
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308709765/,Москва,sale,flat,48,50,4,98.5,-1,0,47280000,Раменки, Лобачевского,118Ас14,Аминьевская,Событие
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/306693668/,Москва,sale,flat,7,10,4,201.0,-1,0,309000000,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
TOUCH,developer,https://www.cian.ru/sale/flat/306603968/,Москва,sale,flat,20,27,4,112.75,-1,0,86417000,Крылатское,Крылатская ,23,Молодёжная,Дом Горизонтов
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/308799810/,Москва,sale,flat,4,7,4,173.6,-1,0,451500000,Хамовники, Ефремова,19к2,Спортивная,Knightsbridge Private Park
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/305951087/,Москва,sale,flat,6,8,4,190.3,-1,0,69000000,Басманный,набережная Академика Туполева,15,Бауманская,Каскад
Capital Group,representative_developer,https://www.cian.ru/sale/flat/304746745/,Москва,sale,flat,16,41,4,117.95,-1,0,,Пресненский,,,Шелепиха,Хедлайнер ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/295368854/,Москва,sale,flat,4,6,4,192.0,-1,0,105000000,Тверской, Малая Дмитровка,23/15С1,Пушкинская,
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/308397375/,Москва,sale,flat,7,15,4,169.2,-1,0,77000000,Мещанский, Гиляровского,7,Сухаревская,
IKON Development,developer,https://www.cian.ru/sale/flat/302839459/,Москва,sale,flat,21,21,4,189.7,-1,0,227640000,Басманный,,,Чкаловская,Чкалов ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303782861/,Москва,sale,flat,15,22,4,226.3,-1,0,139900000,Пресненский,Большой Тишинский переулок,10С1,Баррикадная,"Большой Тишинский переулок, 10с1"
Plus Development,developer,https://www.cian.ru/sale/flat/304882554/,Москва,sale,flat,20,23,4,85.2,-1,0,20273255,,,,Филатов Луг,Детали ЖК
Рублево-Архангельское,developer,https://www.cian.ru/sale/flat/307250758/,Москва,sale,flat,6,12,4,162.26,-1,0,73114356,,,В19 кв-л,Серебряный Бор,Сберсити ЖК
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/305631331/,Москва,sale,flat,19,20,4,106.2,-1,0,85000000,Хорошево-Мневники, Паршина,10,Серебряный Бор,Серебряный парк
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307701788/,Москва,sale,flat,6,8,4,233.2,-1,0,430000000,Хамовники,переулок Хилков,1,Парк Культуры,Парк Палас
