author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Концерн КРОСТ,developer,https://www.cian.ru/sale/flat/291725760/,Москва,sale,flat,7,28,1,34.5,-1,0,10453500,Отрадное,Отрадная ,4А,Отрадное,Малевич
А101,developer,https://www.cian.ru/sale/flat/307513788/,Москва,sale,flat,9,30,1,30.3,-1,0,10492118,Южное Бутово, Бунинская Аллея,,Бунинская аллея,Южные сады
А101,developer,https://www.cian.ru/sale/flat/306743542/,Москва,sale,flat,9,12,1,35.9,-1,0,10470738,,,3.2,Новомосковская,Дзен-кварталы ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194344/,Москва,sale,flat,18,19,1,31.33,-1,0,10454273,Марьино,,1,Марьино,Квартал Домашний ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307207410/,Москва,sale,flat,17,20,1,37.8,-1,0,10517045,,,к2,Новопеределкино,Город-парк Первый Московский
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304056303/,Москва,sale,flat,13,20,1,43.2,-1,0,10479216,,,к2,Новопеределкино,Город-парк Первый Московский
ЛСР,developer,https://www.cian.ru/sale/flat/303896605/,Москва,sale,flat,4,24,1,34.7,-1,0,10536897,Солнцево,Производственная ,,Солнцево,Лучи
ЛСР,developer,https://www.cian.ru/sale/flat/303230592/,Москва,sale,flat,3,24,1,33.1,-1,0,10468139,Солнцево,Производственная ,,Солнцево,Лучи
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/292233986/,Москва,sale,flat,4,30,1,41.9,-1,0,10516900,Чертаново Южное,,1.1,Аннино,Варшавские Ворота ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186540/,Москва,sale,flat,2,8,1,44.43,-1,0,10487866,,,к24,Рассказовка,Новое Внуково ЖК
А101,developer,https://www.cian.ru/sale/flat/306737553/,Москва,sale,flat,10,16,1,37.7,-1,0,10543053,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
ПИК,developer,https://www.cian.ru/sale/flat/306203232/,Москва,sale,flat,11,24,1,37.6,-1,0,10507883,Западное Дегунино,проезд Проектируемый № 7536,,Речной вокзал,Бусиновский парк
ID 7423994,unknown,https://www.cian.ru/sale/flat/309044065/,Москва,sale,flat,9,24,1,39.0,-1,0,10500000,Бирюлево Восточное,Ягодная ,8к2,Царицыно,Загорье
Самолет,developer,https://www.cian.ru/sale/flat/309188277/,Москва,sale,flat,2,5,1,45.09,-1,0,10543995,,,к2,Рассказовка,Квартал Западный ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194722/,Москва,sale,flat,4,16,1,35.2,-1,0,10548736,,,к2.1,Ольховая,Ольховый Квартал ЖК
А101,developer,https://www.cian.ru/sale/flat/306743042/,Москва,sale,flat,10,13,1,36.9,-1,0,10488345,,,к11.2.1,Прокшино,Прокшино ЖК
,,https://www.cian.ru/sale/flat/299212883/,Москва,sale,flat,17,18,1,32.6,-1,0,10529800,Останкинский,Березовая аллея,19к3,Ботанический сад,Апарт-комплекс Легендарный квартал
1-й ДСК,developer,https://www.cian.ru/sale/flat/306379487/,Москва,sale,flat,2,14,1,29.3,-1,0,10548000,,,1,Саларьево,1-й Саларьевский ЖК
Sezar Group,developer,https://www.cian.ru/sale/flat/304976355/,Москва,sale,flat,20,22,1,36.5,-1,0,10475500,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
Доступная Недвижимость. 8 отдел,real_estate_agent,https://www.cian.ru/sale/flat/308891443/,Москва,sale,flat,1,16,1,36.2,-1,0,10550000,Южное Бутово, Адмирала Лазарева,42К2,Улица Горчакова,
Самолет,developer,https://www.cian.ru/sale/flat/309213324/,Москва,sale,flat,13,17,1,34.14,-1,0,10605667,Молжаниновский,Ленинградское шоссе,229Ак1,Новоподрезково,Молжаниново
МонАрх,developer,https://www.cian.ru/sale/flat/307028798/,Москва,sale,flat,2,30,1,36.8,-1,0,10594720,Черемушки, Наметкина,10Д,Воронцовская,Комплекс апартаментов AIST RESIDENCE
А101,developer,https://www.cian.ru/sale/flat/306743970/,Москва,sale,flat,9,10,1,33.2,-1,0,10634890,,,2.4,Новомосковская,Дзен-кварталы ЖК
ЛСР,developer,https://www.cian.ru/sale/flat/303896603/,Москва,sale,flat,4,24,1,35.8,-1,0,10647313,Солнцево,Производственная ,,Солнцево,Лучи
Самолет,developer,https://www.cian.ru/sale/flat/309186638/,Москва,sale,flat,1,10,1,53.86,-1,0,10618696,,,к18,Рассказовка,Новое Внуково ЖК
1-й ДСК,developer,https://www.cian.ru/sale/flat/307276440/,Москва,sale,flat,2,16,1,33.8,-1,0,10572640,,,,Тёплый Стан,1-й Ясеневский ЖК
Юникей,developer,https://www.cian.ru/sale/flat/308687782/,Москва,sale,flat,3,30,1,42.8,-1,0,10571600,,,,Потапово,Новые Смыслы ЖК
Юникей,developer,https://www.cian.ru/sale/flat/308686840/,Москва,sale,flat,7,30,1,31.5,-1,0,10552500,,,,Потапово,Новые Смыслы ЖК
