author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299370205/,Москва,sale,flat,2,17,2,65.0,-1,0,24990000,Раменки,Мичуринский проспект,9К3,Раменки,
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/307536496/,Москва,sale,flat,16,21,2,66.9,-1,0,24900000,Очаково-Матвеевское,Очаковское шоссе,9А,Аминьевская,Vangarden
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/306778585/,Москва,sale,flat,6,8,2,78.0,-1,0,25500000,Преображенское,Электрозаводская ,33С5,Преображенская площадь,Апартаменты Берег Яузы
ID 109135729,realtor,https://www.cian.ru/sale/flat/304330207/,Москва,sale,flat,5,14,2,43.1,-1,0,25600000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/304372088/,Москва,sale,flat,3,9,2,56.0,-1,0,25800000,Зюзино,Малая Юшуньская ,3,Каховская,Айвазовский
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/303773278/,Москва,sale,flat,9,26,2,54.7,-1,0,25790000,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/307728275/,Москва,sale,flat,6,14,2,74.9,-1,0,26000000,Войковский,Старопетровский проезд,12К1,Войковская,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301322086/,Москва,sale,flat,12,28,2,49.6,-1,0,26000000,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point
Космополис,real_estate_agent,https://www.cian.ru/sale/flat/309211695/,Москва,sale,flat,7,9,2,44.7,-1,0,26000000,Раменки, Янковского,1к2,Аминьевская,Событие
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/308973733/,Москва,sale,flat,2,16,2,75.2,-1,0,26000000,Теплый Стан, Академика Виноградова,1,Генерала Тюленева,Тёплый Край
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308015187/,Москва,sale,flat,7,9,2,50.0,-1,0,26480000,Тверской,Лесная ,45,Белорусская,
GENESIS Asset Management,real_estate_agent,https://www.cian.ru/sale/flat/306515290/,Москва,sale,flat,5,8,2,59.8,-1,0,26800000,Замоскворечье,Дубининская ,11С1,Павелецкая,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308642587/,Москва,sale,flat,6,8,2,53.5,-1,0,27000000,Замоскворечье, Павла Андреева,28К7,Шаболовская,
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/309027391/,Москва,sale,flat,13,18,2,57.0,-1,0,27000000,Нагатинский затон, Корабельная,9,Нагатинский Затон,Ривер Парк Коломенское
Навигатор,real_estate_agent,https://www.cian.ru/sale/flat/308292402/,Москва,sale,flat,4,8,2,58.0,-1,0,27000000,Беговой, Правды,6/34,Белорусская,
Елизавета Колоскова,realtor,https://www.cian.ru/sale/flat/305505770/,Москва,sale,flat,5,9,2,47.7,-1,0,27000000,Раменки, Дружбы,10/32,Ломоносовский проспект,
Елизавета Колоскова,realtor,https://www.cian.ru/sale/flat/308809587/,Москва,sale,flat,3,8,2,46.9,-1,0,27000000,Ломоносовский,Ленинский проспект,95,Новаторская,
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309246272/,Москва,sale,flat,2,5,2,50.0,-1,0,27500000,Пресненский, Юлиуса Фучика,2/30,Маяковская,
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/304745760/,Москва,sale,flat,2,12,2,44.4,-1,0,27500000,Раменки, Янковского,1к2,Аминьевская,Событие
ID 153651,realtor,https://www.cian.ru/sale/flat/308215365/,Москва,sale,flat,7,25,2,71.6,-1,0,27500000,Покровское-Стрешнево,Волоколамское шоссе,71к1,Спартак,Город на Реке Тушино-2018
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300386935/,Москва,sale,flat,10,33,2,44.3,-1,0,27500000,Хорошево-Мневники,Причальный проезд,10А,Шелепиха,Level Причальный
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/302038012/,Москва,sale,flat,29,51,2,60.0,-1,0,27800000,Пресненский,Шмитовский проезд,39к8,Шелепиха,Headliner
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/303911816/,Москва,sale,flat,14,42,2,58.5,-1,0,28000000,Даниловский,Дубининская ,59к5,Серпуховская,Павелецкая Сити
Plate LOVE PROPERTY,real_estate_agent,https://www.cian.ru/sale/flat/305935422/,Москва,sale,flat,9,17,2,70.0,-1,0,27890000,Филевский парк,Береговой проезд,5к2,Фили,Фили Град
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/303641087/,Москва,sale,flat,14,28,2,75.4,-1,0,28000000,Даниловский,1-я оч.,к7,Технопарк,Shagal
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/308991902/,Москва,sale,flat,2,17,2,67.8,-1,0,28000000,Северное Тушино,Химкинский бульвар,14к2,Сходненская,LIFE-Сходненская
Елена Кудрявцева,realtor,https://www.cian.ru/sale/flat/309251739/,Москва,sale,flat,4,49,2,41.0,-1,0,27900000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Павел Михайлов,realtor,https://www.cian.ru/sale/flat/308973665/,Москва,sale,flat,51,57,2,45.69,-1,0,28050000,Филевский парк,,,Фили,Фили Сити ЖК
