author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Красная Стрела,developer,https://spb.cian.ru/sale/flat/303021721/,Москва и МО,sale,flat,3,9,3,82.07,-1,0,30620908,Василеостровский,7-я Васильевского острова линия,84,Василеостровская,Регенбоген
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/282554703/,Москва и МО,sale,flat,7,18,3,90.4,-1,0,45000000,Беговой,Ленинградский проспект,29к1,Динамо,Царская площадь
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/304993787/,Москва и МО,sale,flat,3,4,3,66.4,-1,0,14568160,Пушкинский,Пулковское тер.,,Звездная,Пулково Lake
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296390213/,Москва и МО,sale,flat,22,53,3,130.0,-1,0,100000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/309149112/,Москва и МО,sale,flat,2,23,3,83.26,-1,0,19550488,Невский,Невский,,Проспект Большевиков,Пульс Премьер ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/308711129/,Москва и МО,sale,flat,9,21,3,117.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
VEREN GROUP,developer,https://spb.cian.ru/sale/flat/305926894/,Москва и МО,sale,flat,2,3,3,102.2,-1,0,18910196,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,Veren Village Стрельна
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/307106658/,Москва и МО,sale,flat,3,15,3,100.0,-1,0,180000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/305409595/,Москва и МО,sale,flat,2,10,3,90.97,-1,0,27545716,Василеостровский,Кожевенная линия,,Горный институт,LEGENDA Васильевского
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303016439/,Москва и МО,sale,flat,4,5,3,150.8,-1,0,195000000,Пресненский,Леонтьевский переулок,11,Тверская,Леонтьевский 11
СК10,developer,https://rostov.cian.ru/sale/flat/303045420/,Москва и МО,sale,flat,2,25,3,49.93,-1,0,6290000,Советский,,,,Малина парк
