author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/284017557/,Москва и МО,sale,flat,3,6,3,162.0,-1,0,290000000,Хамовники,переулок Хилков,5,Парк Культуры,Особняк в Хилковом переулке
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/300614227/,Москва и МО,sale,flat,5,7,3,116.8,-1,0,357500000,Тверской, Большая Дмитровка,7/5С2,Театральная,Советник
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/282559741/,Москва и МО,sale,flat,2,6,3,150.0,-1,0,360106569,Хамовники,Бутиковский переулок,5,Парк Культуры,Бутиковский 5
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/294158598/,Москва и МО,sale,flat,2,3,3,69.5,-1,0,7438000,посёлок Берёзовый, имени А.Н. Лодыгина.,,,Nova Vita
House Estate,real_estate_agent,https://spb.cian.ru/sale/flat/308061678/,Москва и МО,sale,flat,8,23,3,77.2,-1,0,14500000,,проспект Европейский,22,Улица Дыбенко,Европейский парк
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303276862/,Москва и МО,sale,flat,2,7,3,170.3,-1,0,185000000,Петроградский,Депутатская ,26,Крестовский остров,Венеция
ННДК,real_estate_agent,https://nn.cian.ru/sale/flat/285904477/,Москва и МО,sale,flat,1,9,3,81.9,-1,0,8900000,Канавинский, Пролетарская,7,,
GloraX,developer,https://spb.cian.ru/sale/flat/303477648/,Москва и МО,sale,flat,7,9,3,83.47,-1,0,24769999,Адмиралтейский, Шкапина,15,Балтийская,GloraX Балтийская
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/303926631/,Москва и МО,sale,flat,21,31,3,69.3,-1,0,25400000,Можайский, Петра Алексеева,14,Давыдково,КутузовGRAD II
Аска Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/303607756/,Москва и МО,sale,flat,3,3,3,71.0,-1,0,30000000,Красная Поляна пгт, Турчинского,21,,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300707953/,Москва и МО,sale,flat,8,11,3,55.1,-1,0,43000000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306081332/,Москва и МО,sale,flat,8,37,3,66.3,-1,0,45900000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/299026228/,Москва и МО,sale,flat,6,21,3,109.4,-1,0,45900000,Хостинский, Депутатская,10,,Москва
HOME INVEST,real_estate_agent,https://spb.cian.ru/sale/flat/292012593/,Москва и МО,sale,flat,4,9,3,121.0,-1,0,60000000,Петроградский, Глухая Зеленина,6,Чкаловская,Классика. Дом для Души
Prime,real_estate_agent,https://www.cian.ru/sale/flat/305869279/,Москва и МО,sale,flat,14,34,3,84.7,-1,0,72000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306439668/,Москва и МО,sale,flat,6,19,3,106.0,-1,0,73500000,Раменки,Ломоносовский проспект,25к5,Университет,Dominion
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/305340279/,Москва и МО,sale,flat,9,14,3,104.0,-1,0,76500000,Дорогомилово,Большая Дорогомиловская ,4,Киевская,
