author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Century 21 Харламов,real_estate_agent,https://www.cian.ru/sale/flat/303919495/,Москва,sale,flat,30,30,2,53.0,-1,0,19590000,Южнопортовый,Волгоградский проспект,32/3к4,Угрешская,Метрополия
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/308294306/,Москва,sale,flat,7,7,2,58.3,-1,0,19500000,Щукино, Маршала Бирюзова,7,Октябрьское поле,
Landis,real_estate_agent,https://www.cian.ru/sale/flat/307674446/,Москва,sale,flat,9,13,2,50.5,-1,0,20000000,Даниловский, Лобанова,7К2,Автозаводская,
CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/sale/flat/308552991/,Москва,sale,flat,8,52,2,43.0,-1,0,20000000,Покровское-Стрешнево,Волоколамское шоссе,95/2к7,Трикотажная,City Bay
Павел Михайлов,realtor,https://www.cian.ru/sale/flat/307200888/,Москва,sale,flat,30,31,2,45.4,-1,0,20000000,Марфино,,к1,Владыкино,Вери ЖК
Аспект-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309299312/,Москва,sale,flat,7,9,2,40.7,-1,0,20500000,Даниловский,2-я оч.,к4,ЗИЛ,Shagal
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307257652/,Москва,sale,flat,10,12,2,46.8,-1,0,20500000,Мещанский,Большая Переяславская ,3К1,Проспект Мира,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/308645005/,Москва,sale,flat,14,14,2,58.7,-1,0,20500000,Лефортово,Волочаевская ,15,Серп и Молот,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308744978/,Москва,sale,flat,5,17,2,53.8,-1,0,20500000,Коньково, Введенского,24К2,Беляево,
Landis,real_estate_agent,https://www.cian.ru/sale/flat/308789093/,Москва,sale,flat,9,33,2,52.9,-1,0,20500000,Нагатино-Садовники,2-й Нагатинский проезд,2/2к2,Кленовый бульвар,Второй Нагатинский
Спартак,developer,https://www.cian.ru/sale/flat/297413640/,Москва,sale,flat,11,14,2,69.2,-1,0,20490120,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/302243534/,Москва,sale,flat,9,9,2,52.2,-1,0,20700000,Войковский,Ленинградское шоссе,8к2,Сокол,
Спартак,developer,https://www.cian.ru/sale/flat/297413612/,Москва,sale,flat,1,14,2,84.1,-1,0,20732387,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308629650/,Москва,sale,flat,7,25,2,42.0,-1,0,20900000,Филевский парк,Береговой проезд,5Ак2,Фили,Фили Град
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/307560622/,Москва,sale,flat,10,24,2,58.5,-1,0,20950000,Рязанский,2-й Грайвороновский проезд,42к2,Стахановская,Кварталы 21/19
RND,real_estate_agent,https://www.cian.ru/sale/flat/305967338/,Москва,sale,flat,6,29,2,63.2,-1,0,20999000,Печатники,,7,Кожуховская,Левел Южнопортовая ЖК
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/308252364/,Москва,sale,flat,14,24,2,55.0,-1,0,20990000,Нагорный,Варшавское шоссе,100к1,Варшавская,
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/302899156/,Москва,sale,flat,22,24,2,45.0,-1,0,21000000,Даниловский,Автозаводская ,23Бк2,ЗИЛ,Парк Легенд
Спартак,developer,https://www.cian.ru/sale/flat/297680771/,Москва,sale,flat,13,14,2,68.0,-1,0,21097000,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
