author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/300753193/,Москва,sale,flat,8,10,4,169.0,-1,0,246235032,Басманный,Казарменный переулок,3,Курская,Дом на Покровском бульваре
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/300828783/,Москва,sale,flat,8,11,4,169.0,-1,0,246721663,Басманный,Казарменный переулок,3,Курская,Дом на Покровском бульваре
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/309288690/,Москва,sale,flat,24,44,4,246.0,-1,0,250000000,Раменки,Минская ,2,Минская,Долина Сетунь
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296384043/,Москва,sale,flat,7,12,4,168.3,-1,0,250000000,Хамовники,2-я Фрунзенская ,8,Фрунзенская,Андреевский
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/303877580/,Москва,sale,flat,7,7,4,142.0,-1,0,250000000,Тверской, Большая Дмитровка,7/5С1,Театральная,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/300029091/,Москва,sale,flat,1,7,4,166.0,-1,0,253000000,Хамовники,Колымажный переулок,10,Кропоткинская,Колымажный 10
ID 413522,realtor,https://www.cian.ru/sale/flat/309199559/,Москва,sale,flat,4,9,4,227.8,-1,0,255000000,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/307430095/,Москва,sale,flat,5,8,4,173.9,-1,0,260400000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/304330046/,Москва,sale,flat,5,8,4,173.9,-1,0,260400000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
,,https://www.cian.ru/sale/flat/285925030/,Москва,sale,flat,4,9,4,147.4,-1,0,281209720,Хамовники,2-й Неопалимовский переулок,3,Парк Культуры,Клубный особняк High Garden
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/294647705/,Москва,sale,flat,4,8,4,203.0,-1,0,290000000,Хамовники,Погодинская ,4,Фрунзенская,GRAND DELUXE на Плющихе
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/291590043/,Москва,sale,flat,10,17,4,200.3,-1,0,291978299,Арбат, Новый Арбат,29,Смоленская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/308627353/,Москва,sale,flat,6,6,4,340.0,-1,0,291978299,Якиманка, Большая Полянка,61С2,Добрынинская,
Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/sale/flat/306797175/,Москва,sale,flat,5,8,4,188.5,-1,0,291978299,Пресненский,Большой Козихинский переулок,27С1,Маяковская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/308625950/,Москва,sale,flat,6,7,4,267.3,-1,0,296400000,Хамовники,Смоленский бульвар,24к3,Смоленская,Клубный дом на Смоленском бульваре
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/309128704/,Москва,sale,flat,4,9,4,204.0,-1,0,300000000,Хамовники,Погодинская ,4,Фрунзенская,GRAND DELUXE на Плющихе
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308100341/,Москва,sale,flat,1,8,4,180.0,-1,0,300000000,Пресненский,Столярный переулок,3к34,Улица 1905 года,Рассвет Loft-Studio
