author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Sminex,developer,https://www.cian.ru/sale/flat/306341805/,Москва,sale,flat,5,12,4,184.7,-1,0,460790000,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/297733877/,Москва,sale,flat,80,85,4,294.6,-1,0,412440000,Пресненский,Московский международный деловой центр Москва-Сити тер.,,Деловой центр,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307823693/,Москва,sale,flat,11,15,4,103.7,-1,0,50000000,Замоскворечье,Валовая ,6,Павелецкая,
Главстрой,developer,https://www.cian.ru/sale/flat/296921048/,Москва,sale,flat,2,13,4,125.7,-1,0,61997125,Филевский парк,Береговой проезд,2,Фили,Береговой-2
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/288460497/,Москва,sale,flat,6,6,4,324.5,-1,0,250000000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308120148/,Москва,sale,flat,8,8,4,110.0,-1,0,46690000,Красносельский,Большая Сухаревская площадь,16/18С1,Сухаревская,
ANT Development,developer,https://www.cian.ru/sale/flat/303519424/,Москва,sale,flat,2,10,4,136.1,-1,0,152135071,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679511/,Москва,sale,flat,11,20,4,90.71,-1,0,32501393,Даниловский,Автозаводская ,26,Тульская,FORST
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/308071697/,Москва,sale,flat,2,4,4,210.0,-1,0,124970000,Тверской,Петровский переулок,5С4,Пушкинская,
Пионер,developer,https://www.cian.ru/sale/flat/301460332/,Москва,sale,flat,7,32,4,114.8,-1,0,70487200,Даниловский,,,Павелецкая,Хай Лайф ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/308015928/,Москва,sale,flat,28,37,4,177.3,-1,0,215000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/308099078/,Москва,sale,flat,21,21,4,106.0,-1,0,69500000,Лефортово,проезд Невельского,3к2,Авиамоторная,Символ
VESPER,developer,https://www.cian.ru/sale/flat/306541543/,Москва,sale,flat,18,21,4,234.3,-1,0,344593211,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/293126875/,Москва,sale,flat,21,23,4,244.1,-1,0,78000000,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/303029971/,Москва,sale,flat,2,5,4,107.7,-1,0,34950000,Дорогомилово,Студенческая ,35,Студенческая,
Sminex,developer,https://www.cian.ru/sale/flat/303408628/,Москва,sale,flat,5,14,4,198.4,-1,0,557450000,Якиманка,,,Полянка,Лаврушинский ЖК
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/304369940/,Москва,sale,flat,3,9,4,143.0,-1,0,108900000,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/306604445/,Москва,sale,flat,6,7,4,160.0,-1,0,99999000,Тверской,Тверская ,27С2,Маяковская,
MR Group,developer,https://www.cian.ru/sale/flat/306611693/,Москва,sale,flat,2,59,4,94.9,-1,0,,Можайский,,,Давыдково,Веер ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305881561/,Москва,sale,flat,3,9,4,142.5,-1,0,108900000,Таганский,Серебрянический переулок,8,Китай-город,Титул на Серебрянической
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/307151489/,Москва,sale,flat,4,5,4,98.5,-1,0,46000000,Тверской,2-й Волконский переулок,12,Цветной бульвар,
MR Group,developer,https://www.cian.ru/sale/flat/300289409/,Москва,sale,flat,53,54,4,116.85,-1,0,62364598,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306890254/,Москва,sale,flat,9,9,4,233.0,-1,0,600000000,Хамовники,Малая Пироговская ,8,Спортивная,Barrin House
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308275177/,Москва,sale,flat,5,8,4,100.0,-1,0,57000000,Гагаринский, Строителей,6К6,Университет,
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/301911033/,Москва,sale,flat,18,20,4,127.0,-1,0,74295000,Басманный,,,Бауманская,Дом 56 ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/262233648/,Москва,sale,flat,5,6,4,157.0,-1,0,250000000,Замоскворечье,Садовническая набережная,7,Новокузнецкая,BALCHUG VIEWPOINT
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305864484/,Москва,sale,flat,21,23,4,143.3,-1,0,170000000,Ясенево,Новоясеневский проспект,9,Ясенево,Новоясеневский
MR Group,developer,https://www.cian.ru/sale/flat/308088589/,Москва,sale,flat,5,7,4,257.83,-1,0,747707000,Арбат,Крестовоздвиженский переулок,4,Арбатская,LUCE
