author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/307547659/,Москва и МО,sale,flat,4,9,3,62.6,-1,0,6300000,Тракторозаводский, Академика Павлова,4,,
Самолет Плюс Чебоксары,real_estate_agent,https://cheboksary.cian.ru/sale/flat/291740601/,Москва и МО,sale,flat,7,9,3,64.0,-1,0,6300000,Ленинский,проспект 9-й Пятилетки,19/37,,
СТС-ГРУПП,developer,https://orel.cian.ru/sale/flat/303082045/,Москва и МО,sale,flat,2,18,3,79.95,-1,0,6351228,с. Старцево,Колледжская ,3,,Лидер
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/300378511/,Москва и МО,sale,flat,7,9,3,60.2,-1,0,6400000,Центральный,Двинская ,12,,
Альянс-Групп,developer,https://ufa.cian.ru/sale/flat/293082204/,Москва и МО,sale,flat,5,5,3,75.23,-1,0,6409000,Стерлитамак, Якутова,28А,,Якутова
Единый центр новостроек,real_estate_agent,https://kaluga.cian.ru/sale/flat/302769829/,Москва и МО,sale,flat,5,5,3,62.8,-1,0,6500000,Обнинск,Звездная ,13,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/304875688/,Москва и МО,sale,flat,7,9,3,56.3,-1,0,6500000,Центральный,Двинская ,2А,,
DARS,developer,https://ufa.cian.ru/sale/flat/301237601/,Москва и МО,sale,flat,4,5,3,71.49,-1,0,6505590,,,,,Город природы
Гарант Плюс Недвижимость,real_estate_agent,https://lipetsk.cian.ru/sale/flat/300008304/,Москва и МО,sale,flat,7,9,3,75.0,-1,0,6570000,мкр. 13-й, 8 Марта,24/4,,
Эксперт Дом,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/304715430/,Москва и МО,sale,flat,15,20,3,71.6,-1,0,6700000,Октябрьский, Виталия Потылицына,13/3,Золотая Нива,Плющихинский
Century 21,real_estate_agent,https://spb.cian.ru/sale/flat/299565447/,Москва и МО,sale,flat,2,5,3,57.7,-1,0,6700000,Красносельский, Партизана Германа,9К3,Ленинский проспект,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/308603218/,Москва и МО,sale,flat,4,9,3,62.7,-1,0,6650000,Красноармейский,проспект Героев Сталинграда,21,,
КОМОССТРОЙ,developer,https://izhevsk.cian.ru/sale/flat/281386308/,Москва и МО,sale,flat,1,17,3,77.1,-1,0,6678000,Устиновский,,,,Финский Квартал ЖК
Галина Бабенко,realtor,https://krasnoyarsk.cian.ru/sale/flat/308679042/,Москва и МО,sale,flat,3,5,3,64.0,-1,0,6900000,Октябрьский, Академика Киренского,25б,,
ИНГРУПП,developer,https://perm.cian.ru/sale/flat/299519743/,Москва и МО,sale,flat,9,16,3,50.4,-1,0,6915000,,,,,LOQO
ИнвестСтройЗаказчик,developer,https://ufa.cian.ru/sale/flat/296699522/,Москва и МО,sale,flat,8,9,3,75.6,-1,0,6966540,Стерлитамак,проспект Октября.,,,Квартал Шиханы
Капитал,developer,https://ryazan.cian.ru/sale/flat/298870610/,Москва и МО,sale,flat,16,18,3,71.84,-1,0,7253685,,,,,СМАРТ квартал Бульвар Оптимистов
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/288915080/,Москва и МО,sale,flat,9,9,3,80.6,-1,0,7580000,Волжский,проспект Имени Ленина,112,,
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/303803612/,Москва и МО,sale,flat,8,9,3,69.4,-1,0,7590000,Советский, Академика Комарова,76,,Ново-Комарово
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/293375917/,Москва и МО,sale,flat,8,9,3,77.2,-1,0,7500000,Кировский,Закавказская ,2а,,
ИнвестСтройЗаказчик,developer,https://ufa.cian.ru/sale/flat/302125003/,Москва и МО,sale,flat,1,9,3,78.0,-1,0,7566000,Стерлитамак,проспект Октября.,,,Квартал Шиханы
Самолет Плюс Чебоксары,real_estate_agent,https://cheboksary.cian.ru/sale/flat/296644751/,Москва и МО,sale,flat,9,25,3,88.21,-1,0,7600000,Калининский, Энергетиков,6,,Алые паруса
МонолитХолдинг,developer,https://krasnoyarsk.cian.ru/sale/flat/302881415/,Москва и МО,sale,flat,2,9,3,60.65,-1,0,7678290,Октябрьский, Становая,,,Юдинский
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/302223124/,Москва и МО,sale,flat,4,16,3,80.6,-1,0,7799000,Прикубанский, Дубравная,13,,Молодежный
ЕкатеринодарИнвест-Строй,developer,https://krasnodar.cian.ru/sale/flat/294665783/,Москва и МО,sale,flat,19,24,3,67.69,-1,0,7874378,мкр. РИП,Российская ,,,Гулливер
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/305627817/,Москва и МО,sale,flat,6,10,3,60.0,-1,0,7990000,Тракторозаводский, Баумана,12,,Авокадо
ID 75256128,homeowner,https://irkutsk.cian.ru/sale/flat/308208126/,Москва и МО,sale,flat,2,9,3,67.8,-1,0,7950000,,,,,
КОМОССТРОЙ,developer,https://izhevsk.cian.ru/sale/flat/260128649/,Москва и МО,sale,flat,1,17,3,75.9,-1,0,8007000,Октябрьский, Холмогорова,89,,Холмогоровский
