author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
САМОЛЕТ ПЛЮС,real_estate_agent,https://www.cian.ru/sale/flat/307361729/,Москва,sale,flat,7,18,3,118.0,-1,0,45500000,Кунцево,Партизанская ,35К3,Молодёжная,
Юникей,developer,https://www.cian.ru/sale/flat/308687769/,Москва,sale,flat,3,30,3,86.2,-1,0,20688000,,,,Потапово,Новые Смыслы ЖК
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/298534721/,Москва,sale,flat,2,4,3,140.0,-1,0,194662364,Мещанский,Рождественский бульвар,10/7С1,Трубная,
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/308825551/,Москва,sale,flat,2,12,3,106.2,-1,0,53000000,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
Брусника,developer,https://www.cian.ru/sale/flat/305487196/,Москва,sale,flat,7,27,3,85.57,-1,0,35620000,Бутырский,,,Улица Милашенкова,Квартал Монс ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/303967965/,Москва,sale,flat,3,6,3,112.5,-1,0,85000000,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306789416/,Москва,sale,flat,4,5,3,111.2,-1,0,99000000,Хамовники,Барыковский переулок,5,Кропоткинская,
Минские холмы,developer,https://www.cian.ru/sale/flat/300673134/,Москва,sale,flat,12,56,3,71.1,-1,0,30352914,Раменки,,,Минская,Вилл Тауэрс ЖК
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308295573/,Москва,sale,flat,5,5,3,151.0,-1,0,124500000,Красносельский,переулок Даев,31С2,Сухаревская,
5 ДОНСКОЙ,developer,https://www.cian.ru/sale/flat/299380246/,Москва,sale,flat,12,75,3,96.05,-1,0,51091300,Донской,5-й Донской проезд,вл21к6,Площадь Гагарина,The Five
ASTERUS,developer,https://www.cian.ru/sale/flat/307418573/,Москва,sale,flat,22,30,3,79.7,-1,0,31322100,Покровское-Стрешнево,,,Тушинская,ÁLIA
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/309302449/,Москва,sale,flat,3,6,3,130.6,-1,0,254670000,Якиманка,Софийская набережная,18,Боровицкая,"Золотой, жилой квартал"
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/306564372/,Москва,sale,flat,2,9,3,123.0,-1,0,135000000,Хамовники,переулок 1-й Тружеников,15,Киевская,
А101,developer,https://www.cian.ru/sale/flat/306743069/,Москва,sale,flat,2,13,3,61.5,-1,0,14785523,,,к11.2.1,Прокшино,Прокшино ЖК
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309170499/,Москва,sale,flat,5,5,3,152.0,-1,0,124500000,Красносельский,переулок Даев,31С2,Сухаревская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/305256098/,Москва,sale,flat,36,37,3,66.0,-1,0,43900000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
А101,developer,https://www.cian.ru/sale/flat/306744294/,Москва,sale,flat,3,9,3,54.9,-1,0,13026150,,,6.1.1,Новомосковская,Дзен-кварталы ЖК
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/309100144/,Москва,sale,flat,3,41,3,74.4,-1,0,41500000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298976152/,Москва,sale,flat,5,12,3,74.4,-1,0,49000000,Хамовники,Комсомольский проспект,45,Спортивная,
А101,developer,https://www.cian.ru/sale/flat/306741441/,Москва,sale,flat,7,16,3,64.3,-1,0,30230034,Сокол, Зорге,25С2,Октябрьское поле,Дом на Зорге
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/298921121/,Москва,sale,flat,4,5,3,131.0,-1,0,215000000,Басманный,Потаповский переулок,6,Чистые пруды,Абрикосов
Sminex,developer,https://www.cian.ru/sale/flat/308011968/,Москва,sale,flat,1,6,3,439.1,-1,0,1309840000,Хамовники,3-й Обыденский переулок,1С1,Кропоткинская,Клубный дом Обыденский № 1
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307596706/,Москва,sale,flat,2,17,3,78.0,-1,0,16467941,,,,Мичуринец,Переделкино Ближнее Город-парк
Verges of estate,real_estate_agent,https://www.cian.ru/sale/flat/306173062/,Москва,sale,flat,11,13,3,73.0,-1,0,44800000,Раменки,проспект Генерала Дорохова,39к1Е,Минская,Собрание клубных домов West Garden
SUNRISE Estate,real_estate_agent,https://www.cian.ru/sale/flat/308762640/,Москва,sale,flat,21,43,3,82.6,-1,0,42950000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
3SGroup,developer,https://www.cian.ru/sale/flat/308004957/,Москва,sale,flat,10,33,3,69.7,-1,0,23442619,Текстильщики,1-й Грайвороновский проезд,2С10,Новохохловская,Voice Towers
Verges of estate,real_estate_agent,https://www.cian.ru/sale/flat/307592956/,Москва,sale,flat,4,36,3,120.0,-1,0,110000000,Раменки,Минская ,2,Минская,Долина Сетунь
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/303620291/,Москва,sale,flat,13,57,3,130.0,-1,0,137068750,Хорошевский,Чапаевский переулок,3,Аэропорт,Триумф-Палас
