author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307894864/,Москва,sale,flat,16,16,2,68.9,-1,0,16450000,, Липовый Парк,6,Потапово,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307716923/,Москва,sale,flat,4,18,2,54.0,-1,0,16600000,Некрасовка, Вертолетчиков,21к5,Некрасовка,мой адрес На Вертолетчиков
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308426089/,Москва,sale,flat,7,16,2,61.0,-1,0,16650000,,проспект Магеллана,2,Прокшино,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306234818/,Москва,sale,flat,3,26,2,62.2,-1,0,16750000,Западное Дегунино,Дмитровское шоссе,71А,Верхние Лихоборы,Талисман на Дмитровском
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306845748/,Москва,sale,flat,3,14,2,44.5,-1,0,16700000,Северный,Дмитровское шоссе,124А,Физтех,Северный
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307701912/,Москва,sale,flat,13,16,2,54.2,-1,0,17000000,Ясенево,Новоясеневский проспект,22К1,Ясенево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307674298/,Москва,sale,flat,10,14,2,59.5,-1,0,16900000,Новогиреево,Перовская ,66к1,Кусково,Большое Кусково
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306772253/,Москва,sale,flat,2,17,2,56.3,-1,0,17000000,Западное Дегунино,Базовская ,15к8,Грачёвская,На Базовской
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308794540/,Москва,sale,flat,13,25,2,46.4,-1,0,17000000,, Саларьевская,14к3,Саларьево,
Екатерина Минибаева,realtor,https://www.cian.ru/sale/flat/308451219/,Москва,sale,flat,2,9,2,45.0,-1,0,16990000,Фили-Давыдково,Инициативная ,10к1,Давыдково,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307273900/,Москва,sale,flat,9,15,2,54.0,-1,0,17200000,, Василия Ощепкова,1,Новомосковская,Москвичка
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/305841677/,Москва,sale,flat,7,14,2,45.0,-1,0,17300000,Измайлово,Средняя Первомайская ,10,Первомайская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306974480/,Москва,sale,flat,4,15,2,45.0,-1,0,17500000,Молжаниновский,Ленинградское шоссе,228к6,Новоподрезково,1-й Ленинградский
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307113370/,Москва,sale,flat,2,10,2,65.0,-1,0,17499000,Западное Дегунино,Ангарская ,20К3,Грачёвская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307774202/,Москва,sale,flat,2,18,2,42.5,-1,0,17400000,Останкинский,Сельскохозяйственная ,35,Ботанический сад,Green park
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306576857/,Москва,sale,flat,17,18,2,51.4,-1,0,17700000,Останкинский,Березовая аллея,19к3,Ботанический сад,Апарт-комплекс Легендарный квартал
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307482046/,Москва,sale,flat,22,22,2,58.7,-1,0,18000000,Ясенево,Литовский бульвар,15К1,Ясенево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307447623/,Москва,sale,flat,2,3,2,57.0,-1,0,18000000,, Потаповская Роща,3к1,Потапово,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307435913/,Москва,sale,flat,6,16,2,54.0,-1,0,18000000,Теплый Стан, Генерала Тюленева,29К4,Тёплый Стан,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306794976/,Москва,sale,flat,11,24,2,40.8,-1,0,18000000,Нижегородский,Новохохловская ,15к1,Новохохловская,Новохохловская 15
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309038307/,Москва,sale,flat,9,9,2,43.0,-1,0,18000000,Аэропорт, Лизы Чайкиной,6,Аэропорт,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/305038382/,Москва,sale,flat,4,25,2,61.6,-1,0,18390000,Головинский, Лавочкина,2,Коптево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308418127/,Москва,sale,flat,12,25,2,55.2,-1,0,18390000,Нижегородский,Рязанский проспект,2/2к2,Нижегородская,Аквилон Beside
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300020827/,Москва,sale,flat,8,17,2,65.0,-1,0,18499000,,Родниковая ,30к3,Саларьево,Румянцево-Парк
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308642443/,Москва,sale,flat,2,12,2,58.6,-1,0,18800000,Филевский парк, Василисы Кожиной,14К6,Багратионовская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307822856/,Москва,sale,flat,15,22,2,58.0,-1,0,18900000,Коньково, Бутлерова,4,Беляево,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307342919/,Москва,sale,flat,4,9,2,46.4,-1,0,19000000,Ломоносовский,Ленинский проспект,85,Вавиловская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306841833/,Москва,sale,flat,11,24,2,59.8,-1,0,19000000,, Никитина,11к11,Рассказовка,
