author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Whitewill,real_estate_agent,https://odintsovo.cian.ru/sale/flat/306264559/,Москва и МО,sale,flat,3,4,3,71.0,-1,0,34000000,,,,,Клубный дом 
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299464154/,Москва и МО,sale,flat,15,20,3,74.3,-1,0,36000000,Раменки, Василия Ланового,3,Аминьевская,Событие
Самолет Плюс МСК-Север,real_estate_agent,https://www.cian.ru/sale/flat/303566156/,Москва и МО,sale,flat,4,11,3,97.5,-1,0,36500000,Даниловский,набережная Марка Шагала,11к2,ЗИЛ,Shagal
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/298529940/,Москва и МО,sale,flat,25,52,3,70.0,-1,0,36500000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/309288584/,Москва и МО,sale,flat,23,34,3,59.2,-1,0,37300000,Обручевский, Архитектора Власова,71к2,Воронцовская,Ever
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306322342/,Москва и МО,sale,flat,22,34,3,67.0,-1,0,39900000,Обручевский, Архитектора Власова,71к2,Воронцовская,Ever
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/294555391/,Москва и МО,sale,flat,3,13,3,67.8,-1,0,40000000,Хорошево-Мневники, Мневники,,Народное Ополчение,Остров
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/307407528/,Москва и МО,sale,flat,3,21,3,85.9,-1,0,40990000,Филевский парк,Береговой проезд,5к3,Фили,Фили Град
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/303931443/,Москва и МО,sale,flat,6,21,3,71.7,-1,0,41900000,Хорошево-Мневники,Жилой комплекс остров,к1,Терехово ,Остров
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307436857/,Москва и МО,sale,flat,26,28,3,104.2,-1,0,43500000,Измайлово,Первомайская ,42к3,Измайловская,Измайловский
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299519305/,Москва и МО,sale,flat,27,28,3,110.1,-1,0,44000000,Лефортово,проезд Невельского,1к4,Авиамоторная,Символ
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308800808/,Москва и МО,sale,flat,18,33,3,65.2,-1,0,44300000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,Level Причальный
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308402651/,Москва и МО,sale,flat,18,40,3,85.0,-1,0,44500000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308389554/,Москва и МО,sale,flat,14,14,3,95.0,-1,0,45000000,Дорогомилово,Украинский бульвар,5,Киевская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/305329224/,Москва и МО,sale,flat,3,11,3,69.9,-1,0,45000000,Басманный,Большая Почтовая ,32,Электрозаводская,Резиденции Архитекторов
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/308878359/,Москва и МО,sale,flat,5,17,3,77.3,-1,0,46000000,Даниловский,проспект Лихачева,10к1,Технопарк,Квартал на набережной NOW
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/308550838/,Москва и МО,sale,flat,7,13,3,120.0,-1,0,46000000,Лефортово,шоссе Энтузиастов,3к2,Москва-Товарная,Символ
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/304320156/,Москва и МО,sale,flat,36,40,3,110.0,-1,0,46500000,Кунцево,Рублевское шоссе,107,Молодёжная,Рублевские Огни
Эльмира Эмирова,realtor,https://www.cian.ru/sale/flat/306849002/,Москва и МО,sale,flat,7,34,3,111.7,-1,0,47000000,Щукино,Авиационная ,79,Щукинская,Алые Паруса
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299062637/,Москва и МО,sale,flat,6,12,3,95.2,-1,0,47800000,Аэропорт,Ленинградский проспект,36с37,Динамо,ВТБ Арена парк
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308146649/,Москва и МО,sale,flat,18,36,3,102.0,-1,0,57000000,Хорошево-Мневники,Шелепихинская набережная,42к3,Полежаевская,FreeDOM
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300888488/,Москва и МО,sale,flat,11,46,3,82.5,-1,0,58000000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303532011/,Москва и МО,sale,flat,20,58,3,92.5,-1,0,57800000,Хорошево-Мневники, Народного Ополчения,15К3,Бульвар Генерала Карбышева,Wellton Towers
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/296813743/,Москва и МО,sale,flat,29,29,3,83.5,-1,0,58400000,Хорошево-Мневники,Шелепихинская набережная,40к3,Народное Ополчение,Sydney City
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/308906405/,Москва и МО,sale,flat,20,20,3,95.6,-1,0,60000000,Даниловский,проспект Лихачева,18к5,Технопарк,Квартал на набережной NOW
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/303630214/,Москва и МО,sale,flat,2,8,3,92.0,-1,0,63420983,Хамовники,переулок Сивцев Вражек,33,Смоленская,
