author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/306033133/,Москва,sale,flat,5,35,3,83.3,-1,0,31500000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/303214295/,Москва,sale,flat,9,10,3,76.0,-1,0,31500000,Сокол,Волоколамское шоссе,10,Стрешнево,
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/309292362/,Москва,sale,flat,8,9,3,77.3,-1,0,32000000,Сокол,Новопесчаная ,14,Зорге,
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/306935501/,Москва,sale,flat,2,6,3,66.4,-1,0,32000000,Филевский парк,Багратионовский проезд,5Ак1,Фили,Filicity
RMRealty,real_estate_agent,https://www.cian.ru/sale/flat/294599592/,Москва,sale,flat,4,4,3,75.6,-1,0,32150000,Замоскворечье,Большая Серпуховская ,44,Серпуховская,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/307526356/,Москва,sale,flat,14,47,3,58.5,-1,0,32500000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Romanov Estate,real_estate_agent,https://www.cian.ru/sale/flat/304127212/,Москва,sale,flat,11,49,3,89.97,-1,0,33285000,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/307544115/,Москва,sale,flat,4,22,3,60.9,-1,0,33500000,Хорошево-Мневники,Жилой комплекс остров,3,Терехово ,Остров
Екатерина Абдулмянова,realtor,https://www.cian.ru/sale/flat/308453859/,Москва,sale,flat,38,41,3,72.0,-1,0,33500000,Хорошево-Мневники,Шелепихинская набережная,34к5,Шелепиха,Сердце Столицы
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/305458523/,Москва,sale,flat,7,11,3,91.0,-1,0,34000000,Останкинский, Годовикова,11к2,Алексеевская,iLove
