author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/306748015/,Москва,sale,flat,2,18,3,58.4,-1,0,10934214,,,5.1,Бунинская аллея,Бунинские Кварталы ЖК
MHEstate - Элитная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309080101/,Москва,sale,flat,25,30,3,134.0,-1,0,68000000,Проспект Вернадского,проспект Вернадского,37к1А,Проспект Вернадского,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299202379/,Москва,sale,flat,11,58,3,81.0,-1,0,48300000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
ФСК,developer,https://www.cian.ru/sale/flat/308079146/,Москва,sale,flat,2,44,3,69.6,-1,0,21207398,Покровское-Стрешнево,,,Трикотажная,Скай Гарден ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/305062332/,Москва,sale,flat,14,17,3,169.5,-1,0,200000000,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
Основа,developer,https://www.cian.ru/sale/flat/286885980/,Москва,sale,flat,20,20,3,65.5,-1,0,18405500,Северный,Новодачная ,67/68,Новодачная,ФизтехСити
Новое Летово,developer,https://www.cian.ru/sale/flat/296320440/,Москва,sale,flat,2,7,3,83.5,-1,0,19789500,,,к1,Филатов Луг,Новое Летово ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/306547189/,Москва,sale,flat,2,19,3,99.0,-1,0,53000000,Хорошево-Мневники,Шелепихинская набережная,34к2зд2,Шелепиха,Сердце Столицы
Наталия Шпрингер,realtor,https://www.cian.ru/sale/flat/307856402/,Москва,sale,flat,2,9,3,58.7,-1,0,16500000,Коньково, Генерала Антонова,5К1,Беляево,
Спартак,developer,https://www.cian.ru/sale/flat/297413615/,Москва,sale,flat,2,14,3,104.6,-1,0,26441040,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/293100672/,Москва,sale,flat,2,5,3,207.4,-1,0,437535000,Тверской,Никольская ,10/2С2б,Лубянка,St. Nickolas
Максим Годунов,realtor,https://www.cian.ru/sale/flat/299401850/,Москва,sale,flat,23,25,3,140.0,-1,0,45000000,Очаково-Матвеевское,Мичуринский проспект,80,Озёрная,
А101,developer,https://www.cian.ru/sale/flat/308314415/,Москва,sale,flat,15,18,3,55.2,-1,0,13743180,,,18.2.6,Бунинская аллея,Скандинавия ЖК
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/307960807/,Москва,sale,flat,6,33,3,97.7,-1,0,36990000,Рязанский, Михайлова,30Ак4,Плющево,Михайловский парк
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/301897182/,Москва,sale,flat,22,23,3,152.0,-1,0,82000000,Покровское-Стрешнево,Иваньковское шоссе,5,Щукинская,
А101,developer,https://www.cian.ru/sale/flat/306741873/,Москва,sale,flat,14,15,3,52.8,-1,0,11943042,,,,Ольховая,Деснаречье ЖК
MHEstate - Элитная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307760315/,Москва,sale,flat,10,15,3,80.0,-1,0,85000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
VESPER,developer,https://www.cian.ru/sale/flat/307544573/,Москва,sale,flat,12,21,3,136.0,-1,0,178928400,Пресненский, Костикова,4к3,Улица 1905 года,Lucky
А101,developer,https://www.cian.ru/sale/flat/306740539/,Москва,sale,flat,7,30,3,55.9,-1,0,14343940,Южное Бутово, Бунинская Аллея,,Бунинская аллея,Южные сады
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/304734989/,Москва,sale,flat,13,24,3,64.8,-1,0,22900000,Донской,Новоданиловская набережная,8,Верхние котлы,Новоданиловская 8
3SGroup,developer,https://www.cian.ru/sale/flat/302483642/,Москва,sale,flat,28,29,3,72.4,-1,0,27900000,Богородское,Открытое шоссе,14Д,Бульвар Рокоссовского,Талисман на Рокоссовского
FORMA,developer,https://www.cian.ru/sale/flat/308009054/,Москва,sale,flat,22,30,3,64.6,-1,0,25894457,Щукино,к2.1,к2.1,Стрешнево,Моментс ЖК
MHEstate - Элитная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306015213/,Москва,sale,flat,13,14,3,71.0,-1,0,39180000,Раменки,проспект Генерала Дорохова,39к2А,Минская,Собрание клубных домов West Garden
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/307143307/,Москва,sale,flat,14,19,3,114.2,-1,0,55000000,Раменки,Мичуринский проспект,29,Раменки,
ВЫБОР,developer,https://www.cian.ru/sale/flat/300605210/,Москва,sale,flat,5,19,3,66.2,-1,0,14378640,,,,,Академик
Антон Ермолаев,realtor,https://www.cian.ru/sale/flat/309239092/,Москва,sale,flat,16,67,3,115.4,-1,0,135000000,Пресненский,Краснопресненская набережная,14Ак1,Москва-Сити,Capital Towers
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/307294153/,Москва,sale,flat,4,9,3,67.0,-1,0,37000000,Дорогомилово,Кутузовский проспект,23К1,Москва-Сити,
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/309051208/,Москва,sale,flat,2,20,3,75.1,-1,0,14368580,,,3,Филатов Луг,Город-парк Первый Московский
