author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
СЗ АВК,developer,https://omsk.cian.ru/sale/flat/303908111/,Москва и МО,sale,flat,2,16,3,70.8,-1,0,12036000,мкр. Город Водников, Красный Путь,155к4,,Экопарк
Авант,developer,https://omsk.cian.ru/sale/flat/272382855/,Москва и МО,sale,flat,9,9,3,137.2,-1,0,25382000,Ленинский,проспект Карла Маркса,40,,Граф
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/299892526/,Москва и МО,sale,flat,3,9,3,94.01,-1,0,43244600,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк
Самолет Плюс Краснодар,real_estate_agent,https://krasnodar.cian.ru/sale/flat/298270790/,Москва и МО,sale,flat,1,2,3,58.9,-1,0,5200000,мкр. имени Н.И. Вавилова, Имени Калинина,1к13,,
Самолет Плюс - Новый Дом,real_estate_agent,https://vladikavkaz.cian.ru/sale/flat/307083620/,Москва и МО,sale,flat,1,9,3,68.0,-1,0,5990000,Северо-Западный, Астана Кесаева,27,,
Лидер,real_estate_agent,https://sochi.cian.ru/sale/flat/306279275/,Москва и МО,sale,flat,10,12,3,80.0,-1,0,17000000,Центральный, Дагомысская,4,,
ЦеНтр ПИК,real_estate_agent,https://www.cian.ru/sale/flat/304681346/,Москва и МО,sale,flat,8,9,3,55.6,-1,0,19390000,Пресненский,Стрельбищенский переулок,5,Москва-Сити,
ID 131347,realtor,https://www.cian.ru/sale/flat/307628849/,Москва и МО,sale,flat,16,17,3,74.8,-1,0,20500000,,проезд Чечерский,124к3,Бунинская аллея,
NIKA ESTATE,real_estate_agent,https://odintsovo.cian.ru/sale/flat/301706311/,Москва и МО,sale,flat,15,25,3,89.0,-1,0,22100000,,,5А мкр,Баковка,
Унистрой,developer,https://spb.cian.ru/sale/flat/301945682/,Москва и МО,sale,flat,2,5,3,86.76,-1,0,22181000,Курортный,,,,Лисино ЖК
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308640018/,Москва и МО,sale,flat,2,25,3,66.2,-1,0,23070000,Чертаново Южное,Варшавское шоссе,141Ак5,Аннино,Аннино парк
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309205311/,Москва и МО,sale,flat,6,14,3,70.5,-1,0,24000000,Нагатинский затон,Судостроительная ,17,Коломенская,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/307588324/,Москва и МО,sale,flat,11,22,3,98.6,-1,0,29000000,Левобережный,Ленинградское шоссе,130к3,Беломорская,
