author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Семья,developer,https://krasnodar.cian.ru/sale/flat/300478722/,Москва и МО,sale,flat,10,24,1,35.9,-1,0,9046800,мкр. Табачная фабрика,Колхозная ,5к6,,Все свои Vip
ННДК,real_estate_agent,https://nn.cian.ru/sale/flat/309286034/,Москва и МО,sale,flat,6,24,1,37.8,-1,0,9200000,Канавинский,Мещерское Озеро жилрайон,,Стрелка,Гранд Квартал Бетанкур ЖК
ВолгаЖилСтрой,real_estate_agent,https://nn.cian.ru/sale/flat/308287203/,Москва и МО,sale,flat,4,19,1,40.8,-1,0,9200000,Советский, Тимирязева,3к2,,
ВолгаЖилСтрой,real_estate_agent,https://nn.cian.ru/sale/flat/306154235/,Москва и МО,sale,flat,12,12,1,42.5,-1,0,9200000,Советский, Маршала Баграмяна,4,,
Гамма,developer,https://anapa.cian.ru/sale/flat/280803694/,Москва и МО,sale,flat,9,15,1,40.2,-1,0,9246000,,,,,18/3
Сибирь Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/284461687/,Москва и МО,sale,flat,20,25,1,45.5,-1,0,9241800,Заельцовский,Овражная ,2А,Заельцовская,Тайм Сквер
ВолгаЖилСтрой,real_estate_agent,https://nn.cian.ru/sale/flat/303822761/,Москва и МО,sale,flat,15,15,1,40.43,-1,0,9500000,Советский, Героя Советского Союза Аристархова,1,,Зенит
Century 21,real_estate_agent,https://spb.cian.ru/sale/flat/302389181/,Москва и МО,sale,flat,6,16,1,41.1,-1,0,9700000,Московский,Звездная ,20,Звездная,
Мегаполис,developer,https://perm.cian.ru/sale/flat/297146972/,Москва и МО,sale,flat,4,9,1,35.6,-1,0,9795447,Ленинский,,,,Дом на Советской
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301906750/,Москва и МО,sale,flat,3,23,1,52.78,-1,0,9794300,мкр. Аврора, Шоссе Нефтяников,18к4,,Краснодар сити
Объединение Застройщиков,representative_developer,https://anapa.cian.ru/sale/flat/297712998/,Москва и МО,sale,flat,10,16,1,43.0,-1,0,10320000,,,,,Два Адмирала
Гамма,developer,https://anapa.cian.ru/sale/flat/285583590/,Москва и МО,sale,flat,6,20,1,43.16,-1,0,10574200,,,,,Центральный
Century 21,real_estate_agent,https://spb.cian.ru/sale/flat/309038357/,Москва и МО,sale,flat,13,26,1,40.9,-1,0,11000000,Фрунзенский,Южное шоссе,53к2,Проспект Славы,София
ЕкатеринодарИнвест-Строй,developer,https://krasnodar.cian.ru/sale/flat/294670915/,Москва и МО,sale,flat,12,17,1,43.0,-1,0,11398440,,,,,Екатерининский парк
Самолет Плюс Чебоксары,real_estate_agent,https://cheboksary.cian.ru/sale/flat/291722785/,Москва и МО,sale,flat,17,17,1,78.6,-1,0,11500000,Калининский, Калинина,25,,
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/299095622/,Москва и МО,sale,flat,6,12,1,38.1,-1,0,11567160,Красногвардейский,Партизанская ,5Д,Ладожская,ЛСР. Большая Охта
Vitamin realty,real_estate_agent,https://krasnodar.cian.ru/sale/flat/267710402/,Москва и МО,sale,flat,1,5,1,31.5,-1,0,12000000,Сириус пгт, Таврическая,,,
МАРМАКС,developer,https://ryazan.cian.ru/sale/flat/288362465/,Москва и МО,sale,flat,5,8,1,51.95,-1,0,13091400,Советский,,,,Медный ЖК
Винсент Недвижимость. комплексное сопровождение сделки.,real_estate_agent,https://sochi.cian.ru/sale/flat/308010492/,Москва и МО,sale,flat,5,10,1,34.0,-1,0,13700000,Адлерский,Адлер жилрайон,,,Гостиничный комплекс 
Винсент Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/292983835/,Москва и МО,sale,flat,4,4,1,36.0,-1,0,13900000,с. Эстосадок, Гаражная,6,,
ESTATE,real_estate_agent,https://krasnodar.cian.ru/sale/flat/270412823/,Москва и МО,sale,flat,6,16,1,62.0,-1,0,14000000,мкр. Центральный, Буденного,129,,Центральный
ESTATE,real_estate_agent,https://krasnodar.cian.ru/sale/flat/307809870/,Москва и МО,sale,flat,23,25,1,39.0,-1,0,14250000,Западный,Дальняя ,8к2,,Тургенев
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://krasnodar.cian.ru/sale/flat/308554033/,Москва и МО,sale,flat,4,13,1,32.0,-1,0,14800000,Сириус пгт, Акаций,34к2,,Фрукты
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/306984417/,Москва и МО,sale,flat,8,26,1,43.0,-1,0,15300000,Приморский,Приморский проспект,137к1,Беговая,Золотая гавань
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/303947948/,Москва и МО,sale,flat,2,5,1,45.47,-1,0,15914500,Вахитовский,,,Кремлёвская,Дом на Исхаки ЖК
Андор,developer,https://nn.cian.ru/sale/flat/295730930/,Москва и МО,sale,flat,2,6,1,47.08,-1,0,18380000,Нижегородский,,,Горьковская,Приоритет ЖК
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298221157/,Москва и МО,sale,flat,3,9,1,55.0,-1,0,18788500,Центр, Михаила Ананьева,,Динамо,Клубный дом инженера Ятеса
К8 Комплексный девелопмент,developer,https://kaliningrad.cian.ru/sale/flat/265960292/,Москва и МО,sale,flat,2,7,1,64.7,-1,0,19690345,Московский,Октябрьская ,12,,Рыбная деревня
