author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/294814361/,Москва и МО,sale,flat,4,6,4,190.6,-1,0,217080000,Раменки,Минская ,2Вк3,Минская,Снегири Эко
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299368091/,Москва и МО,sale,flat,14,15,4,220.0,-1,0,379571789,Дорогомилово,Студенческая ,20к1,Студенческая,Студенческая 20
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/309003172/,Москва и МО,sale,flat,8,8,4,222.0,-1,0,399000000,Таганский,Тессинский переулок,1,Чкаловская,"Тессинский, 1"
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/302445879/,Москва и МО,sale,flat,2,8,4,246.0,-1,0,476427000,Хамовники,переулок Хилков,1,Парк Культуры,Парк Палас
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300341986/,Москва и МО,sale,flat,3,4,4,241.2,-1,0,550000000,Арбат,Борисоглебский переулок,13С3,Арбатская,Посольский дом
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/308706975/,Москва и МО,sale,flat,2,5,4,73.2,-1,0,6200000,Волжский, Волжской Военной Флотилии,86,,
Застройщик.,developer,https://tyumen.cian.ru/sale/flat/300804908/,Москва и МО,sale,flat,2,4,4,57.59,-1,0,6490000,с. Горьковка,Центральная ,25к2,,Крылья
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/291630269/,Москва и МО,sale,flat,1,7,4,83.6,-1,0,6990000,Волжский, 40 лет Победы,7,,
Жилстрой Девелопмент,developer,https://penza.cian.ru/sale/flat/286009760/,Москва и МО,sale,flat,2,5,4,110.93,-1,0,7986960,Первомайский, Высокая,10,,Илмари
Гарант Плюс Недвижимость,real_estate_agent,https://lipetsk.cian.ru/sale/flat/302840820/,Москва и МО,sale,flat,10,10,4,78.3,-1,0,8320000,мкр. Военный Городок, Валентины Терешковой,37/1,,
ИНГРУПП,developer,https://perm.cian.ru/sale/flat/299519747/,Москва и МО,sale,flat,4,16,4,64.2,-1,0,8401000,,,,,LOQO
Адресат,real_estate_agent,https://volgograd.cian.ru/sale/flat/307396521/,Москва и МО,sale,flat,9,9,4,117.4,-1,0,8999000,Краснооктябрьский, Генерала Штеменко,7,,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301893814/,Москва и МО,sale,flat,13,16,4,79.8,-1,0,9959200,Прикубанский, Западный обход,65/2,,Cармат
Телецентр,developer,https://novosibirsk.cian.ru/sale/flat/301248986/,Москва и МО,sale,flat,8,9,4,76.87,-1,0,12000000,Ленинский,,,Площадь Маркса,19/56 Кварталы Телецентра ЖК
Ваш выбор,representative_developer,https://volgograd.cian.ru/sale/flat/290246068/,Москва и МО,sale,flat,2,7,4,101.12,-1,0,13155610,Дзержинский, Покрышкина,2,,Резиденция
Альфа,developer,https://habarovsk.cian.ru/sale/flat/298134076/,Москва и МО,sale,flat,3,19,4,89.77,-1,0,14595000,Индустриальный, Юнгов,11,,Адмирал
Атмосфера,developer,https://kemerovo.cian.ru/sale/flat/301494215/,Москва и МО,sale,flat,15,15,4,116.7,-1,0,15404400,Заводский,60А мкр,,,Парковый ЖК
СК10,developer,https://rostov.cian.ru/sale/flat/301377866/,Москва и МО,sale,flat,11,24,4,104.15,-1,0,17310000,Кировский,Красноармейская ,250,,Космос
Альянс Московский Дом,official_representative,https://kaluga.cian.ru/sale/flat/308063669/,Москва и МО,sale,flat,2,5,4,110.0,-1,0,18000000,Ленинский, Достоевского,29,,
ПСК-6,developer,https://ufa.cian.ru/sale/flat/299143809/,Москва и МО,sale,flat,34,34,4,87.45,-1,0,18451950,Советский,лит1,лит1,,Космос ЖК
Мегаполис,developer,https://perm.cian.ru/sale/flat/297146814/,Москва и МО,sale,flat,2,9,4,96.2,-1,0,19632304,Ленинский,,,,Дом на Советской
Первостроитель,developer,https://ekb.cian.ru/sale/flat/272590591/,Москва и МО,sale,flat,13,25,4,123.4,-1,0,24668000,Кировский, Мира,47,Геологическая,Проспект Мира. Компаунд
Алексей Спасский,real_estate_agent,https://nn.cian.ru/sale/flat/309145382/,Москва и МО,sale,flat,4,9,4,116.1,-1,0,25900000,Нижегородский,Ковалихинская ,77,Горьковская,
Century 21,real_estate_agent,https://spb.cian.ru/sale/flat/308077433/,Москва и МО,sale,flat,3,22,4,91.0,-1,0,28500000,Красносельский,проспект Героев,33,Ленинский проспект,Legenda Героев
СК10,developer,https://rostov.cian.ru/sale/flat/271623910/,Москва и МО,sale,flat,3,9,4,128.1,-1,0,29140000,Ленинский,Пушкинская ,97,,Пушкин
Унистрой,developer,https://kazan.cian.ru/sale/flat/295872512/,Москва и МО,sale,flat,1,8,4,107.25,-1,0,33386000,Кировский,,,Козья слобода,Адмиралтейская Слобода ЖК
КОМОССТРОЙ,developer,https://kazan.cian.ru/sale/flat/300939738/,Москва и МО,sale,flat,2,4,4,130.7,-1,0,33982000,Вахитовский, Сары Садыковой,51А,Площадь Тукая,Комос на Тукая
Kingsman Elite Estate,real_estate_agent,https://saratov.cian.ru/sale/flat/301838789/,Москва и МО,sale,flat,18,37,4,140.0,-1,0,35500000,Волжский,Славянская площадь,2,,Volga Sky
