author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/300893979/,Москва и МО,sale,flat,7,9,1,46.6,-1,0,6050000,Ессентуки, Ермолова,,,
Буран,developer,https://astrahan.cian.ru/sale/flat/286429461/,Москва и МО,sale,flat,5,21,1,41.14,-1,0,6100000,Советский, Трофимова,5,,Клубный квартал Лотос Парк
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/299632168/,Москва и МО,sale,flat,3,7,1,47.8,-1,0,6160000,Ессентуки, Кленовая Роща,,,Кленовая роща
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/299764819/,Москва и МО,sale,flat,6,9,1,46.4,-1,0,6250000,Ессентуки, Шмидта,,,
Самолет Плюс,real_estate_agent,https://irkutsk.cian.ru/sale/flat/300421472/,Москва и МО,sale,flat,10,17,1,36.8,-1,0,6200000,Октябрьский,Дальневосточная ,29/5,,Родной берег
Матвеев Дом,real_estate_agent,https://surgut.cian.ru/sale/flat/306532195/,Москва и МО,sale,flat,5,9,1,44.6,-1,0,6260680,,,,,Любимый
Зодчий,real_estate_agent,https://cheboksary.cian.ru/sale/flat/302054500/,Москва и МО,sale,flat,3,23,1,54.3,-1,0,6200000,Калининский,площадь Речников,7к1,,Альбатрос
ТИС,developer,https://tyumen.cian.ru/sale/flat/300856080/,Москва и МО,sale,flat,17,25,1,36.06,-1,0,6217000,Центральный, Тимофея Кармацкого,17,,Этика
Аквилон,developer,https://arhangelsk.cian.ru/sale/flat/301920440/,Москва и МО,sale,flat,3,16,1,36.12,-1,0,6240363,Ломоносовский,проспект Обводный Канал,,,Аквилон CITY Towers
Красноярское агентство новостроек,representative_developer,https://krasnoyarsk.cian.ru/sale/flat/276409816/,Москва и МО,sale,flat,1,20,1,48.02,-1,0,6242600,Свердловский, Александра Матросова,30а,,Сказочный
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/297397825/,Москва и МО,sale,flat,1,5,1,53.5,-1,0,6300000,Ессентуки, Очаровательная,,,
СМК Девелопмент,developer,https://mahachkala.cian.ru/sale/flat/299914439/,Москва и МО,sale,flat,2,8,1,39.43,-1,0,6309000,,,,,Шафран
ДСК-1,developer,https://surgut.cian.ru/sale/flat/282768145/,Москва и МО,sale,flat,9,17,1,37.84,-1,0,6300000,мкр. 20А, 30 лет Победы,40,,За ручьём
ТИС,developer,https://tyumen.cian.ru/sale/flat/285843988/,Москва и МО,sale,flat,23,24,1,43.52,-1,0,6342000,мкр. ДОК, Краснооктябрьская,12,,DOK
BrokerStreet,representative_developer,https://kaliningrad.cian.ru/sale/flat/293706710/,Москва и МО,sale,flat,7,7,1,43.15,-1,0,6343050,,,,,Включи
ID 12876723,representative_developer,https://penza.cian.ru/sale/flat/296195237/,Москва и МО,sale,flat,3,15,1,42.11,-1,0,6316500,Первомайский, Богданова,34,,Zenlife
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/291146542/,Москва и МО,sale,flat,9,9,1,45.1,-1,0,6350000,,,,,Радужный
Альфа,developer,https://habarovsk.cian.ru/sale/flat/298143607/,Москва и МО,sale,flat,4,25,1,52.14,-1,0,6360000,Краснофлотский,,,,Аккорд ЖК
Страна Девелопмент,developer,https://tyumen.cian.ru/sale/flat/281346441/,Москва и МО,sale,flat,29,31,1,38.34,-1,0,6440000,Ленинский, Тимофея Чаркова,93,,Микрорайон Звездный
ТИС,developer,https://tyumen.cian.ru/sale/flat/300856267/,Москва и МО,sale,flat,13,25,1,38.62,-1,0,6438000,Центральный, Тимофея Кармацкого,17,,Этика
4D,developer,https://tyumen.cian.ru/sale/flat/299230768/,Москва и МО,sale,flat,10,20,1,46.93,-1,0,6490000,Калининский, Николая Глебова,10,,Гранд Квартал
Стандарт,real_estate_agent,https://stavropol.cian.ru/sale/flat/299896719/,Москва и МО,sale,flat,6,9,1,45.8,-1,0,6500000,,,,,Жемчужный Берег
Авалон,real_estate_agent,https://stavropol.cian.ru/sale/flat/299019726/,Москва и МО,sale,flat,2,5,1,48.0,-1,0,6500000,Ессентуки, Очаровательная,5,,
ДСК-1,developer,https://surgut.cian.ru/sale/flat/298645152/,Москва и МО,sale,flat,16,16,1,41.91,-1,0,6500000,,,,,Крылов
Дом,developer,https://krym.cian.ru/sale/flat/295986219/,Москва и МО,sale,flat,1,14,1,36.29,-1,0,6532200,,,,,Море
ТУС,developer,https://cheboksary.cian.ru/sale/flat/298841482/,Москва и МО,sale,flat,2,12,1,43.4,-1,0,6510000,Московский, Академика РАН Х.М. Миначева,поз8,,мкр. Университетский-2
Авалон,real_estate_agent,https://stavropol.cian.ru/sale/flat/306652355/,Москва и МО,sale,flat,4,5,1,31.8,-1,0,6600000,Ессентуки, Орджоникидзе,88к3,,
Гринвич,developer,https://ekb.cian.ru/sale/flat/295359710/,Москва и МО,sale,flat,1,25,1,42.16,-1,0,6617012,Кировский,,,Уральская,Теплые Кварталы ЖК
