author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Основа,developer,https://www.cian.ru/sale/flat/289516334/,Москва,sale,flat,19,29,4,95.8,-1,0,32715700,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/307980546/,Москва,sale,flat,18,30,4,82.0,-1,0,32690000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
MR Group,developer,https://www.cian.ru/sale/flat/307962288/,Москва,sale,flat,32,48,4,99.29,-1,0,32896574,Покровское-Стрешнево,Волоколамское шоссе,95/1к1,Трикотажная,City Bay
AFI Development,developer,https://www.cian.ru/sale/flat/308066656/,Москва,sale,flat,3,13,4,97.1,-1,0,33414205,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
AFI Development,developer,https://www.cian.ru/sale/flat/308066655/,Москва,sale,flat,2,13,4,97.5,-1,0,33457418,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
Центр-Инвест,developer,https://www.cian.ru/sale/flat/308398502/,Москва,sale,flat,3,35,4,92.4,-1,0,33576108,Левобережный,Фестивальная ,15к6,Речной вокзал,Фестиваль парк-2
MR Group,developer,https://www.cian.ru/sale/flat/305596642/,Москва,sale,flat,22,29,4,102.6,-1,0,33542874,Южнопортовый,Волгоградский проспект,32/3к4,Волгоградский проспект,Метрополия
MR Group,developer,https://www.cian.ru/sale/flat/307962343/,Москва,sale,flat,23,24,4,111.07,-1,0,33536426,Покровское-Стрешнево,Волоколамское шоссе,95/1к5,Трикотажная,City Bay
Ташир,developer,https://www.cian.ru/sale/flat/304066812/,Москва,sale,flat,3,19,4,114.0,-1,0,,Можайский,,,Молодёжная,Стеллар Сити ЖК
Основа,developer,https://www.cian.ru/sale/flat/308561355/,Москва,sale,flat,11,20,4,97.13,-1,0,33801240,Преображенское,Потешная ,,Преображенская площадь,EvoPark Сокольники
INGRAD,developer,https://www.cian.ru/sale/flat/304079089/,Москва,sale,flat,21,30,4,98.34,-1,0,33928320,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
INGRAD,developer,https://www.cian.ru/sale/flat/306243654/,Москва,sale,flat,2,5,4,97.24,-1,0,33689520,Нагорный,Электролитный проезд,7,Нагорная,TopHills
А101,developer,https://www.cian.ru/sale/flat/307601661/,Москва,sale,flat,11,16,4,118.5,-1,0,33753399,,проспект Куприна,1к1,Бунинская аллея,Скандинавия
INGRAD,developer,https://www.cian.ru/sale/flat/307732463/,Москва,sale,flat,14,33,4,100.9,-1,0,33866850,Войковский,,,Балтийская,Инджой ЖК
MR Group,developer,https://www.cian.ru/sale/flat/307961999/,Москва,sale,flat,19,21,4,108.52,-1,0,33870893,Покровское-Стрешнево,Волоколамское шоссе,,Трикотажная,City Bay
MR Group,developer,https://www.cian.ru/sale/flat/307961214/,Москва,sale,flat,16,17,4,108.54,-1,0,33933045,Покровское-Стрешнево,Волоколамское шоссе,95/1к4,Трикотажная,City Bay
Основа,developer,https://www.cian.ru/sale/flat/297550730/,Москва,sale,flat,27,29,4,90.4,-1,0,34035600,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
Основа,developer,https://www.cian.ru/sale/flat/309096940/,Москва,sale,flat,19,21,4,82.1,-1,0,34194650,Соколиная гора, 8-я Соколиной Горы,26,Соколиная гора,UNO.Соколиная Гора
Level Group,developer,https://www.cian.ru/sale/flat/309056873/,Москва,sale,flat,19,48,4,99.3,-1,0,34201729,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
ФСК,developer,https://www.cian.ru/sale/flat/307591129/,Москва,sale,flat,6,44,4,116.4,-1,0,34227420,Покровское-Стрешнево,,,Тушинская,Скай Гарден ЖК
Tekta Group,developer,https://www.cian.ru/sale/flat/306868997/,Москва,sale,flat,17,28,4,82.8,-1,0,34204680,Нагорный,,1,Нагорная,Твелв ЖК
MR Group,developer,https://www.cian.ru/sale/flat/307960454/,Москва,sale,flat,46,49,4,95.27,-1,0,34155695,Покровское-Стрешнево,Волоколамское шоссе,95/1к8,Трикотажная,City Bay
Основа,developer,https://www.cian.ru/sale/flat/308561350/,Москва,sale,flat,9,20,4,99.26,-1,0,34542480,Преображенское,Потешная ,,Преображенская площадь,EvoPark Сокольники
ЛСР,developer,https://www.cian.ru/sale/flat/302266258/,Москва,sale,flat,7,52,4,102.4,-1,0,34414489,Москворечье-Сабурово, Борисовские Пруды,1,Борисово,WAVE
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/305330648/,Москва,sale,flat,3,6,4,80.0,-1,0,34999000,Басманный,Нижняя Красносельская ,35С2,Бауманская,Kleinhouse
,,https://www.cian.ru/sale/flat/309291194/,Москва,sale,flat,12,30,4,100.2,-1,0,34735960,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
Level Group,developer,https://www.cian.ru/sale/flat/309056708/,Москва,sale,flat,63,64,4,94.7,-1,0,34652885,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
INGRAD,developer,https://www.cian.ru/sale/flat/304074763/,Москва,sale,flat,27,33,4,94.6,-1,0,34712809,Войковский,,,Балтийская,Инджой ЖК
