author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Новый Адрес,real_estate_agent,https://spb.cian.ru/sale/flat/307406549/,Москва и МО,sale,flat,12,12,1,44.0,-1,0,7178000,пос. Бугры, Чайная,2,,Энфилд
ID 13544436,realtor,https://www.cian.ru/sale/flat/308257166/,Москва и МО,sale,flat,2,5,1,30.0,-1,0,7400000,, Жемчужная,1к14,Филатов Луг,
GloraX,developer,https://spb.cian.ru/sale/flat/308415931/,Москва и МО,sale,flat,8,15,1,46.3,-1,0,12529999,Красногвардейский,проспект Энергетиков,2к2,,Апарт-отель GloraX Заневский
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679592/,Москва и МО,sale,flat,7,20,1,43.09,-1,0,20252300,Даниловский,Автозаводская ,26,Тульская,FORST
МОСОБЛЖИЛСЕРВИС,real_estate_agent,https://zhukovsky.cian.ru/sale/flat/308800013/,Москва и МО,sale,flat,13,14,1,37.4,-1,0,4500000,, Федотова,5,Ильинская,
ПИК,developer,https://spb.cian.ru/sale/flat/304311419/,Москва и МО,sale,flat,12,13,1,33.7,-1,0,11105632,Фрунзенский,Волковское,1,Обводный канал,Аэронавт ЖК
Владислав Карпов,realtor,https://www.cian.ru/sale/flat/308833375/,Москва и МО,sale,flat,15,28,1,40.0,-1,0,30500000,Раменки,Винницкая ,8к3,Раменки,Настоящее
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/304536369/,Москва и МО,sale,flat,4,6,1,30.0,-1,0,7490000,, Жемчужная,1к14,Филатов Луг,
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/308833382/,Москва и МО,sale,flat,7,9,1,39.4,-1,0,15760000,Красногвардейский, Стахановцев,1,Новочеркасская,"Малоохтинский, 68"
Marry Lane Group,real_estate_agent,https://www.cian.ru/sale/flat/307494611/,Москва и МО,sale,flat,2,44,1,48.1,-1,0,25000000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити
Мария Рыськина,realtor,https://www.cian.ru/sale/flat/308543607/,Москва и МО,sale,flat,5,12,1,33.5,-1,0,14500000,Беговой,Ленинградский проспект,33А,Динамо,
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/308166362/,Москва и МО,sale,flat,6,10,1,44.47,-1,0,18014797,Выборгский,Сампсониевское,,Выборгская,Сампсониевский 32
Unique,real_estate_agent,https://www.cian.ru/sale/flat/287678758/,Москва и МО,sale,flat,4,26,1,46.0,-1,0,34000000,Очаково-Матвеевское,Нежинская ,5к2,Давыдково,Городские резиденции SPIRES
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/308238615/,Москва и МО,sale,flat,11,12,1,34.8,-1,0,9350000,Северное Измайлово,Щелковское шоссе,32,Щёлковская,
GloraX,developer,https://spb.cian.ru/sale/flat/304043957/,Москва и МО,sale,flat,2,18,1,38.99,-1,0,12219999,Василеостровский,Морской,,,Глоракс Василеостровский ЖК
Светлана Ларина,realtor,https://www.cian.ru/sale/flat/308827945/,Москва и МО,sale,flat,13,17,1,38.1,-1,0,14300000,Кунцево,Кунцевская ,4К1,Рабочий посёлок,
ID 17498307,homeowner,https://www.cian.ru/sale/flat/308849289/,Москва и МО,sale,flat,3,5,1,32.7,-1,0,23960000,Замоскворечье,Новокузнецкая ,,Павелецкая,
Sun Development,developer,https://spb.cian.ru/sale/flat/306312507/,Москва и МО,sale,flat,2,9,1,46.67,-1,0,19942461,Василеостровский,Гавань,,Приморская,MONODOM ART
Оксана Гимишян,realtor,https://www.cian.ru/sale/flat/307280914/,Москва и МО,sale,flat,2,12,1,38.7,-1,0,14990000,Раменки, Улофа Пальме,3,Минская,
ID 118954406,homeowner,https://solnechnogorsk.cian.ru/sale/flat/305329732/,Москва и МО,sale,flat,1,3,1,29.1,-1,0,3090000,Солнечногорск, 1-я Урицкая,4А,,
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/305431580/,Москва и МО,sale,flat,7,18,1,32.4,-1,0,10794372,Адмиралтейский,бульвар Измайловский,11,Московские ворота,Квартал Галактика
Гранд Недвижимость,real_estate_agent,https://sochi.cian.ru/sale/flat/308830155/,Москва и МО,sale,flat,6,10,1,31.7,-1,0,7280000,Хостинский, Мацестинская,17/1,,
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/307655528/,Москва и МО,sale,flat,3,14,1,43.5,-1,0,12000000,Марьино, Перерва,26К2,Марьино,
Дипломат,developer,https://krym.cian.ru/sale/flat/292124957/,Москва и МО,sale,flat,2,5,1,65.7,-1,0,24860880,,,,,Резиденция Дипломат
ИП Боброва Е. И.,real_estate_agent,https://www.cian.ru/sale/flat/309290065/,Москва и МО,sale,flat,10,12,1,38.0,-1,0,16000000,Тимирязевский,Астрадамская ,5,Дмитровская,
Динас,real_estate_agent,https://spb.cian.ru/sale/flat/305885696/,Москва и МО,sale,flat,6,11,1,35.0,-1,0,6990000,Василеостровский,Морская набережная,9,Приморская,
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/308048352/,Москва и МО,sale,flat,9,9,1,49.9,-1,0,22455000,Выборгский, Александра Матросова,3,Лесная,Притяжение
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307986637/,Москва и МО,sale,flat,11,14,1,35.0,-1,0,13900000,Раменки,1-й Сетуньский проезд,10,Кутузовская,
