author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Sminex,developer,https://www.cian.ru/sale/flat/306342049/,Москва,sale,flat,2,10,3,147.5,-1,0,372260000,Хамовники,Фрунзенская набережная,30,Фрунзенская,Клубный город-парк 
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/309188522/,Москва,sale,flat,22,34,3,83.6,-1,0,85000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/307699813/,Москва,sale,flat,4,9,3,52.0,-1,0,17000000,Северное Измайлово,Щелковское шоссе,12К2,Измайловская,
Главстрой,developer,https://www.cian.ru/sale/flat/307941294/,Москва,sale,flat,4,20,3,103.7,-1,0,40291971,Филевский парк,Береговой проезд,2,Фили,Береговой-2
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/306567075/,Москва,sale,flat,2,10,3,115.0,-1,0,101000000,Тверской,Большая Грузинская ,69,Белорусская,Четыре Ветра
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/306973612/,Москва,sale,flat,14,24,3,88.0,-1,0,30500000,Левобережный,Фестивальная ,17К1,Речной вокзал,
ANT Development,developer,https://www.cian.ru/sale/flat/303519403/,Москва,sale,flat,3,10,3,105.8,-1,0,115430498,Дорогомилово,,3к8,Поклонная,Виктори Парк Резиденсез ЖК
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/305679858/,Москва,sale,flat,11,20,3,87.02,-1,0,32910964,Даниловский,,,Тульская,Форст ЖК
OPN PARTNER,real_estate_agent,https://www.cian.ru/sale/flat/303523712/,Москва,sale,flat,6,12,3,65.6,-1,0,12700000,, Харлампиева,46,Филатов Луг,Спортивный квартал
Пионер,developer,https://www.cian.ru/sale/flat/308884181/,Москва,sale,flat,3,39,3,70.5,-1,0,47630082,Даниловский,,,Павелецкая,Хай Лайф ЖК
Правовой центр жилья,real_estate_agent,https://www.cian.ru/sale/flat/308734826/,Москва,sale,flat,3,8,3,121.3,-1,0,206000000,Красносельский,Костянский переулок,13,Сретенский бульвар,Клубный дом TURGENEV
Юлия Мамаева,realtor,https://www.cian.ru/sale/flat/308479614/,Москва,sale,flat,7,9,3,58.0,-1,0,15800000,Чертаново Южное,Россошанская ,11К3,Улица Академика Янгеля,
VESPER,developer,https://www.cian.ru/sale/flat/307544571/,Москва,sale,flat,2,21,3,157.8,-1,0,165216600,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
White and Broughton,real_estate_agent,https://www.cian.ru/sale/flat/305736633/,Москва,sale,flat,35,41,3,97.4,-1,0,95000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/307220600/,Москва,sale,flat,1,5,3,65.1,-1,0,17500000,Марьина роща,4-й Стрелецкий проезд,13,Савёловская,
Sminex,developer,https://www.cian.ru/sale/flat/293713709/,Москва,sale,flat,2,14,3,142.1,-1,0,309370000,Якиманка,,,Полянка,Лаврушинский ЖК
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/289779271/,Москва,sale,flat,4,8,3,70.0,-1,0,66668378,Хамовники,Смоленский бульвар,22/14,Смоленская,
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300871845/,Москва,sale,flat,3,15,3,95.0,-1,0,35000000,Пресненский,Зоологическая ,30С2,Баррикадная,
MR Group,developer,https://www.cian.ru/sale/flat/306610279/,Москва,sale,flat,8,59,3,56.1,-1,0,,Можайский,,,Давыдково,Веер ЖК
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/296779510/,Москва,sale,flat,2,7,3,108.0,-1,0,48500000,Тверской,1-я Миусская ,24/22С4,Менделеевская,
ID 8989924,homeowner,https://www.cian.ru/sale/flat/307048192/,Москва,sale,flat,6,9,3,60.0,-1,0,18500000,Бибирево, Коненкова,6А,Бибирево,
MR Group,developer,https://www.cian.ru/sale/flat/300288094/,Москва,sale,flat,5,43,3,84.79,-1,0,37441144,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/306447297/,Москва,sale,flat,13,21,3,130.0,-1,0,155000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/307817649/,Москва,sale,flat,4,25,3,81.0,-1,0,22900000,Рязанский, Васильцовский Стан,7к1,Текстильщики,
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/303040443/,Москва,sale,flat,5,5,3,183.1,-1,0,174494300,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов Театральный Дом
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/304737194/,Москва,sale,flat,3,21,3,92.2,-1,0,98285200,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky
BERI,real_estate_agent,https://www.cian.ru/sale/flat/305314134/,Москва,sale,flat,10,16,3,65.7,-1,0,24740000,Таганский,Библиотечная ,13,Площадь Ильича,
Галс-Девелопмент,developer,https://www.cian.ru/sale/flat/308971079/,Москва,sale,flat,10,23,3,83.1,-1,0,39721800,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56
