author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/306862952/,Москва,sale,flat,14,16,1,36.3,-1,0,10845170,,,к11.1.2,Прокшино,Прокшино ЖК
А101,developer,https://www.cian.ru/sale/flat/306741926/,Москва,sale,flat,7,15,1,38.5,-1,0,10881948,,,,Ольховая,Деснаречье ЖК
А101,developer,https://www.cian.ru/sale/flat/306740118/,Москва,sale,flat,16,16,1,33.2,-1,0,10759290,Южное Бутово,к2.3,к2.3,Бунинская аллея,Южные Сады ЖК
ПИК,developer,https://www.cian.ru/sale/flat/308481254/,Москва,sale,flat,9,14,1,32.9,-1,0,10870489,Северное Медведково,,1.6,Медведково,Полар ЖК
ПИК,developer,https://www.cian.ru/sale/flat/307051466/,Москва,sale,flat,16,17,1,35.8,-1,0,10765274,Люблино,14.6,14.6,Братиславская,Люблинский парк ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306207819/,Москва,sale,flat,2,20,1,38.67,-1,0,10893222,Западное Дегунино,,1.3,Речной вокзал,Бусиновский Парк ЖК
Юникей,developer,https://www.cian.ru/sale/flat/308688200/,Москва,sale,flat,6,30,1,43.6,-1,0,10769200,,,,Потапово,Новые Смыслы ЖК
,,https://www.cian.ru/sale/flat/294449930/,Москва,sale,flat,24,25,1,41.3,-1,0,10896151,Некрасовка, Липчанского,10,Некрасовка,Некрасовка
,,https://www.cian.ru/sale/flat/299212954/,Москва,sale,flat,18,18,1,32.6,-1,0,10855800,Останкинский,Березовая аллея,19к4,Ботанический сад,Апарт-комплекс Легендарный квартал
Apsis Globe,developer,https://www.cian.ru/sale/flat/296193001/,Москва,sale,flat,6,9,1,37.04,-1,0,10800000,Косино-Ухтомский, Николая Старостина,14,Реутов,МФК CITIMIX Новокосино
Мега-Балт,real_estate_agent,https://www.cian.ru/sale/flat/309029048/,Москва,sale,flat,3,17,1,38.6,-1,0,10900000,Головинский,Онежская ,22,Коптево,
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/308943255/,Москва,sale,flat,2,9,1,27.4,-1,0,10921092,Головинский,Северный ао,,Коптево,Михалковский ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306983779/,Москва,sale,flat,2,45,1,35.0,-1,0,10988600,Северное Медведково,,1.4,Медведково,Полар ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306988582/,Москва,sale,flat,33,33,1,32.4,-1,0,10990209,Чертаново Южное,,6,Красный Строитель,Ютаново ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306985317/,Москва,sale,flat,13,33,1,33.9,-1,0,10955632,Очаково-Матвеевское,Очаково мкр,к1.1,Давыдково,Новое Очаково ЖК
,,https://www.cian.ru/sale/flat/294443468/,Москва,sale,flat,21,25,1,41.5,-1,0,10948796,Некрасовка, Липчанского,10,Некрасовка,Некрасовка
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307596787/,Москва,sale,flat,5,17,1,40.4,-1,0,10918367,,,,Мичуринец,Переделкино Ближнее Город-парк
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/308937079/,Москва,sale,flat,3,20,1,48.5,-1,0,10902054,,,к2,Новопеределкино,Город-парк Первый Московский
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304056375/,Москва,sale,flat,13,20,1,45.6,-1,0,10954712,,,к2,Новопеределкино,Город-парк Первый Московский
ЛСР,developer,https://www.cian.ru/sale/flat/303896612/,Москва,sale,flat,4,24,1,38.9,-1,0,10938524,Солнцево,Производственная ,,Солнцево,Лучи
А101,developer,https://www.cian.ru/sale/flat/306741003/,Москва,sale,flat,16,16,1,36.1,-1,0,10930093,Южное Бутово,к2.4,к2.4,Бунинская аллея,Южные Сады ЖК
А101,developer,https://www.cian.ru/sale/flat/306738323/,Москва,sale,flat,8,13,1,36.4,-1,0,10911082,,,25.4,Бунинская аллея,Скандинавия ЖК
А101,developer,https://www.cian.ru/sale/flat/306742691/,Москва,sale,flat,10,17,1,39.4,-1,0,10967148,,,к11.2.2,Прокшино,Прокшино ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306983051/,Москва,sale,flat,2,50,1,38.0,-1,0,10962468,Северное Медведково,,1.5,Медведково,Полар ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306255207/,Москва,sale,flat,2,19,1,39.7,-1,0,10936000,Митино,,2.4,Пятницкое шоссе,Митинский Лес ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306980805/,Москва,sale,flat,2,33,1,36.6,-1,0,10966970,Алтуфьевский,,2.2,Дегунино,Алтуфьевское 53 ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304058135/,Москва,sale,flat,18,20,1,48.6,-1,0,10974888,,,3,Филатов Луг,Город-парк Первый Московский
А101,developer,https://www.cian.ru/sale/flat/306743035/,Москва,sale,flat,3,13,1,33.5,-1,0,10929174,,,к11.2.1,Прокшино,Прокшино ЖК
