author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
PIONEER,developer,https://www.cian.ru/sale/flat/308791041/,Москва,sale,flat,2,11,4,118.0,-1,0,53208206,Марьина роща,Полковая ,1С12,Савёловская,PRIDE
INGRAD,developer,https://www.cian.ru/sale/flat/304076634/,Москва,sale,flat,15,16,4,91.77,-1,0,53043060,Даниловский,Г мкр,8,Автозаводская,Форивер ЖК
Tekta Group,developer,https://www.cian.ru/sale/flat/301260192/,Москва,sale,flat,15,32,4,98.2,-1,0,53096740,Даниловский,,2,Павелецкая,Эра ЖК
Главстрой,developer,https://www.cian.ru/sale/flat/307942399/,Москва,sale,flat,4,7,4,107.3,-1,0,53102770,Котловка,31/2,31/2,Профсоюзная,Новые Академики ЖК
Лайм,developer,https://www.cian.ru/sale/flat/308166118/,Москва,sale,flat,27,27,4,133.4,-1,0,53223390,Алексеевский,Староалексеевская ,5А,Алексеевская,Лайм
ФСК,developer,https://www.cian.ru/sale/flat/307182849/,Москва,sale,flat,48,52,4,87.7,-1,0,53518925,Хорошевский,3-й Хорошевский проезд,3А,,AMBER CITY
INGRAD,developer,https://www.cian.ru/sale/flat/304078637/,Москва,sale,flat,21,21,4,102.27,-1,0,53333280,Даниловский, Виктора Маслова,2,Автозаводская,RiverSky
MR Group,developer,https://www.cian.ru/sale/flat/306068036/,Москва,sale,flat,11,57,4,85.55,-1,0,53348980,Филевский парк,,,Фили,Фили Сити ЖК
494 УНР,developer,https://www.cian.ru/sale/flat/304416399/,Москва,sale,flat,4,16,4,96.9,-1,0,53372520,Сокольники, Матросская Тишина,12,Сокольники,Ренессанс
MR Group,developer,https://www.cian.ru/sale/flat/305978210/,Москва,sale,flat,37,44,4,106.29,-1,0,53378838,Марьина роща, 4-я Марьиной рощи,12К3,Марьина Роща,Mod
Лайм,developer,https://www.cian.ru/sale/flat/308166120/,Москва,sale,flat,27,27,4,134.2,-1,0,53543160,Алексеевский,Староалексеевская ,5А,Алексеевская,Лайм
,,https://www.cian.ru/sale/flat/299780045/,Москва,sale,flat,26,28,4,103.92,-1,0,53582312,Замоскворечье,Дубининская ,,Павелецкая,MYPRIORITY Paveletskaya
,,https://www.cian.ru/sale/flat/297092233/,Москва,sale,flat,27,28,4,102.44,-1,0,53605944,Замоскворечье,Дубининская ,,Павелецкая,MYPRIORITY Paveletskaya
Брусника,developer,https://www.cian.ru/sale/flat/305428127/,Москва,sale,flat,1,15,4,191.9,-1,0,53940000,Нижегородский,,,Нижегородская,Квартал Издание ЖК
INGRAD,developer,https://www.cian.ru/sale/flat/304077482/,Москва,sale,flat,5,12,4,118.49,-1,0,53927420,Даниловский,Г мкр,3,Марксистская,Форивер ЖК
Tekta Group,developer,https://www.cian.ru/sale/flat/301260418/,Москва,sale,flat,11,33,4,103.6,-1,0,54234600,Даниловский,,3,Павелецкая,Эра ЖК
ФСК,developer,https://www.cian.ru/sale/flat/306872462/,Москва,sale,flat,35,46,4,103.1,-1,0,54024400,Хорошевский,3-й Хорошевский проезд,3АС18,Беговая,AMBER CITY
MR Group,developer,https://www.cian.ru/sale/flat/306068006/,Москва,sale,flat,14,57,4,86.89,-1,0,54254116,Филевский парк,,,Фили,Фили Сити ЖК
КОРТРОС,developer,https://www.cian.ru/sale/flat/306568421/,Москва,sale,flat,34,37,4,107.3,-1,0,54079200,Останкинский, Годовикова,11к5,Алексеевская,iLove
PRO ОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/308366002/,Москва,sale,flat,5,8,4,102.9,-1,0,54500000,Дорогомилово, Генерала Ермолова,2,Парк Победы,
MR Group,developer,https://www.cian.ru/sale/flat/306514118/,Москва,sale,flat,25,28,4,99.43,-1,0,54519958,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Level Group,developer,https://www.cian.ru/sale/flat/308694333/,Москва,sale,flat,11,32,4,90.3,-1,0,54487741,Хорошево-Мневники,Причальный проезд,10к2,Шелепиха,Level Причальный
Tekta Group,developer,https://www.cian.ru/sale/flat/303224310/,Москва,sale,flat,4,34,4,98.1,-1,0,54582840,Обручевский,,,Калужская,Эвер ЖК
Stapler Estate,real_estate_agent,https://www.cian.ru/sale/flat/308070029/,Москва,sale,flat,47,52,4,109.2,-1,0,55000000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Vysotsky Estate,real_estate_agent,https://www.cian.ru/sale/flat/308996139/,Москва,sale,flat,4,5,4,87.4,-1,0,55000000,Хамовники, Доватора,13,Спортивная,
Business Leader,real_estate_agent,https://www.cian.ru/sale/flat/307943993/,Москва,sale,flat,3,16,4,94.4,-1,0,55000000,Филевский парк,Большая Филевская ,4,Фили,Only
Capital Group,developer,https://www.cian.ru/sale/flat/300285573/,Москва,sale,flat,3,30,4,153.0,-1,0,54934949,Якиманка,Мытная ,40к1,Серпуховская,Sky House
Regions Development,developer,https://www.cian.ru/sale/flat/308070793/,Москва,sale,flat,6,6,4,92.7,-1,0,54940084,Нагатинский затон,проспект Андропова,9/1к3,Технопарк,Dream Towers
