author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308760982/,Москва,sale,flat,5,24,1,39.1,-1,0,19800000,Фили-Давыдково, Герасима Курина,18,Славянский бульвар,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308934281/,Москва,sale,flat,6,17,1,36.3,-1,0,12500000,Кунцево, Коцюбинского,10,Кунцевская,
Концерн КРОСТ,developer,https://www.cian.ru/sale/flat/306782972/,Москва,sale,flat,3,6,1,38.7,-1,0,22252500,Хорошево-Мневники, Саляма Адиля,2А,Народное Ополчение,Wellton SPA Residence
ID 81467774,homeowner,https://www.cian.ru/sale/flat/306073042/,Москва,sale,flat,3,17,1,38.0,-1,0,13700000,Свиблово,Вересковая ,1К1,Свиблово,
The Smitt,real_estate_agent,https://www.cian.ru/sale/flat/306642138/,Москва,sale,flat,5,9,1,32.7,-1,0,7700000,Выхино-Жулебино,Ферганский проезд,7К1,Юго-Восточная,
Forma,developer,https://www.cian.ru/sale/flat/297983503/,Москва,sale,flat,10,29,1,39.0,-1,0,18203016,Аэропорт,Часовая ,28к8,Сокол,SOUL
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/283946953/,Москва,sale,flat,4,6,1,31.4,-1,0,28500000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
ID 96167522,realtor,https://www.cian.ru/sale/flat/299789842/,Москва,sale,flat,9,9,1,36.9,-1,0,8850000,Люблино, Верхние Поля,27С2,Братиславская,
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/307196014/,Москва,sale,flat,15,27,1,38.2,-1,0,17031164,Щукино,,,Щукинская,Октябрьское Поле ЖК
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/303016403/,Москва,sale,flat,12,28,1,45.2,-1,0,20500000,Даниловский,Автозаводская ,,ЗИЛ,Shagal
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/305693861/,Москва,sale,flat,22,22,1,17.2,-1,0,9110000,Тропарево-Никулино,Ленинский проспект,158,Юго-Западная,
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/309004390/,Москва,sale,flat,2,24,1,43.9,-1,0,20865363,Савеловский,Старый Петровско-Разумовский проезд,1/23С5,Гражданская,Петровский парк II
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/309244178/,Москва,sale,flat,11,17,1,37.9,-1,0,10000000,Северное Медведково,Полярная ,52К1,Медведково,
Ла Терра,real_estate_agent,https://www.cian.ru/sale/flat/304302564/,Москва,sale,flat,11,15,1,37.1,-1,0,9500000,, Василия Ощепкова,3,Новомосковская,Москвичка
Донстрой,developer,https://www.cian.ru/sale/flat/308968773/,Москва,sale,flat,3,12,1,53.1,-1,0,96965910,Хамовники,531-й кв-л,,Спортивная,Дом 22 ЖК
BERI,real_estate_agent,https://www.cian.ru/sale/flat/307837275/,Москва,sale,flat,8,9,1,32.3,-1,0,12860000,Зюзино,Черноморский бульвар,19К1,Севастопольская,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/301129398/,Москва,sale,flat,7,16,1,45.0,-1,0,7200000,,,23А,Апрелевка,
Мангазея,developer,https://www.cian.ru/sale/flat/308902326/,Москва,sale,flat,17,21,1,48.1,-1,0,27019838,Щукино,Щукинская ,3,Щукинская,Интонация
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308112517/,Москва,sale,flat,10,17,1,41.0,-1,0,9700000,,,20,Бачуринская,
Андрей Кряжев,realtor,https://www.cian.ru/sale/flat/307062442/,Москва,sale,flat,2,9,1,32.2,-1,0,8100000,Чертаново Центральное,Днепропетровская ,27к1,Южная,
MR Group,developer,https://www.cian.ru/sale/flat/308416242/,Москва,sale,flat,8,44,1,40.75,-1,0,21801250,Марьина роща, 4-я Марьиной рощи,12К3,Марьина Роща,Mod
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/306516350/,Москва,sale,flat,21,22,1,39.0,-1,0,11300000,Братеево,Алма-Атинская ,2,Алма-Атинская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307866179/,Москва,sale,flat,14,17,1,37.9,-1,0,14900000,Кунцево,Ярцевская ,28,Молодёжная,
Трансстройинвест,developer,https://www.cian.ru/sale/flat/306658043/,Москва,sale,flat,3,8,1,62.7,-1,0,99307082,Мещанский,Большой Кисельный переулок,11/2с2,Тургеневская,Frank's house
MOD Estate,real_estate_agent,https://www.cian.ru/sale/flat/299499349/,Москва,sale,flat,5,21,1,48.4,-1,0,21250000,Щукино,Щукинская ,3,Щукинская,Интонация
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/309088545/,Москва,sale,flat,3,33,1,37.6,-1,0,15000000,Очаково-Матвеевское,Очаковское шоссе,5к4,Аминьевская,Матвеевский парк
Трансстройинвест,developer,https://www.cian.ru/sale/flat/306658027/,Москва,sale,flat,2,24,1,43.5,-1,0,17768630,Очаково-Матвеевское,Мичуринский проспект,72А,Озёрная,ОМ
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/309202268/,Москва,sale,flat,18,22,1,43.0,-1,0,18700000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
