author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Level Group,developer,https://www.cian.ru/sale/flat/309056690/,Москва,sale,flat,25,64,4,90.9,-1,0,29356755,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
,,https://www.cian.ru/sale/flat/296714011/,Москва,sale,flat,5,26,4,86.3,-1,0,29349293,Западное Дегунино,Северный ао,,Верхние Лихоборы,Тринити ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304056714/,Москва,sale,flat,17,21,4,115.3,-1,0,29337059,,,к1,Рассказовка,Город-парк Первый Московский
Level Group,developer,https://www.cian.ru/sale/flat/308713543/,Москва,sale,flat,25,29,4,91.1,-1,0,29704611,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/305233765/,Москва,sale,flat,14,30,4,72.5,-1,0,29790000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
MR Group,developer,https://www.cian.ru/sale/flat/307999480/,Москва,sale,flat,44,59,4,85.6,-1,0,29994240,Можайский,Верейская ,29С32А,Давыдково,SET
А101,developer,https://www.cian.ru/sale/flat/306742615/,Москва,sale,flat,2,16,4,124.5,-1,0,30052931,, Лобановский Лес,13,Прокшино,Прокшино
Level Group,developer,https://www.cian.ru/sale/flat/308713706/,Москва,sale,flat,31,37,4,87.4,-1,0,30429262,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
ФСК,developer,https://www.cian.ru/sale/flat/303088352/,Москва,sale,flat,23,26,4,99.0,-1,0,30120404,Покровское-Стрешнево,,,Трикотажная,Скай Гарден ЖК
Основа,developer,https://www.cian.ru/sale/flat/297550727/,Москва,sale,flat,17,29,4,84.5,-1,0,30462250,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
,,https://www.cian.ru/sale/flat/294750395/,Москва,sale,flat,2,30,4,93.8,-1,0,30665029,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
А101,developer,https://www.cian.ru/sale/flat/306742589/,Москва,sale,flat,18,18,4,90.0,-1,0,30549060,,,5.2.5,Прокшино,Прокшино ЖК
MR Group,developer,https://www.cian.ru/sale/flat/305596686/,Москва,sale,flat,2,29,4,101.4,-1,0,30960989,Южнопортовый,Волгоградский проспект,32/3к4,Волгоградский проспект,Метрополия
Level Group,developer,https://www.cian.ru/sale/flat/309056870/,Москва,sale,flat,5,48,4,101.8,-1,0,31224969,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
Ла Терра,real_estate_agent,https://www.cian.ru/sale/flat/298529740/,Москва,sale,flat,8,8,4,156.0,-1,0,31500000,, Николо-Хованская,34,Ольховая,Николин Парк
INGRAD,developer,https://www.cian.ru/sale/flat/304079130/,Москва,sale,flat,23,30,4,93.64,-1,0,31587880,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
MR Group,developer,https://www.cian.ru/sale/flat/307962290/,Москва,sale,flat,36,48,4,94.69,-1,0,31464909,Покровское-Стрешнево,Волоколамское шоссе,95/1к1,Трикотажная,City Bay
Эксклюзив Хоум,real_estate_agent,https://www.cian.ru/sale/flat/304453141/,Москва,sale,flat,2,22,4,95.2,-1,0,31950000,Нагорный,Электролитный проезд,12Б,Нагорная,Twelve
Tekta Group,developer,https://www.cian.ru/sale/flat/306869072/,Москва,sale,flat,4,34,4,86.5,-1,0,31918500,Нагорный,,2,Нагорная,Твелв ЖК
FORMA,developer,https://www.cian.ru/sale/flat/308009185/,Москва,sale,flat,14,30,4,93.8,-1,0,31933459,Щукино,к2.1,к2.1,Стрешнево,Моментс ЖК
Центр-Инвест,developer,https://www.cian.ru/sale/flat/300731902/,Москва,sale,flat,4,35,4,94.1,-1,0,31944213,Левобережный,Фестивальная ,15к24/1,Речной вокзал,Фестиваль парк-2
MR Group,developer,https://www.cian.ru/sale/flat/307960253/,Москва,sale,flat,18,19,4,98.31,-1,0,31817053,Покровское-Стрешнево,Волоколамское шоссе,95/1к10,Трикотажная,City Bay
1-й ДСК,developer,https://www.cian.ru/sale/flat/303137117/,Москва,sale,flat,2,25,4,105.3,-1,0,32101232,Гольяново,Монтажная ,вл8/24,Щёлковская,1-й Измайловский
Level Group,developer,https://www.cian.ru/sale/flat/309056702/,Москва,sale,flat,53,64,4,93.8,-1,0,32263026,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
А101,developer,https://www.cian.ru/sale/flat/306737697/,Москва,sale,flat,11,15,4,118.7,-1,0,32221850,,проспект Куприна,1к2,Бунинская аллея,Скандинавия
Level Group,developer,https://www.cian.ru/sale/flat/308685890/,Москва,sale,flat,22,24,4,124.1,-1,0,32187970,Покровское-Стрешнево,Волоколамское шоссе,81/2с6,Тушинская,Апартаментный комплекс Level Стрешнево
1-й ДСК,developer,https://www.cian.ru/sale/flat/307725911/,Москва,sale,flat,11,25,4,105.5,-1,0,32462878,Гольяново,Монтажная ,вл8/24,Щёлковская,1-й Измайловский
Светлана Селиванова,realtor,https://www.cian.ru/sale/flat/309013002/,Москва,sale,flat,21,22,4,102.9,-1,0,32900000,Можайский,Беловежская ,39К6,Сетунь,
