author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/306743975/,Москва,sale,flat,10,10,2,38.6,-1,0,11066427,,,2.4,Новомосковская,Дзен-кварталы ЖК
Plus Development,developer,https://www.cian.ru/sale/flat/309008623/,Москва,sale,flat,4,23,2,58.6,-1,0,11076338,,,,Филатов Луг,Детали ЖК
А101,developer,https://www.cian.ru/sale/flat/306738327/,Москва,sale,flat,2,9,2,38.0,-1,0,11099914,,,25.4,Бунинская аллея,Скандинавия ЖК
ПИК,developer,https://www.cian.ru/sale/flat/305234505/,Москва,sale,flat,2,9,2,57.5,-1,0,11088874,,,4.3,Филатов Луг,Середневский Лес ЖК
Новые Ватутинки,developer,https://www.cian.ru/sale/flat/303067991/,Москва,sale,flat,1,11,2,48.7,-1,0,11077000,,,,Кедровая,"Новые Ватутинки, мкр. Заречный"
Самолет,developer,https://www.cian.ru/sale/flat/309194656/,Москва,sale,flat,6,16,2,42.9,-1,0,11062184,,,к2.2,Ольховая,Ольховый Квартал ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194774/,Москва,sale,flat,6,14,2,56.34,-1,0,11027284,,,14.2,Летово,Эко Бунино ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306969732/,Москва,sale,flat,2,11,2,57.4,-1,0,11060750,Южное Бутово,,,Щербинка,Никольские Луга ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306980044/,Москва,sale,flat,16,24,2,46.2,-1,0,11073446,Тимирязевский,к3.6,к3.6,Окружная,Большая Академическая 85 ЖК
Апрелевка С2,developer,https://www.cian.ru/sale/flat/293999176/,Москва,sale,flat,3,3,2,54.5,-1,0,11063500,, Генерала Донскова,25к8,Апрелевка,Борисоглебское
Основа,developer,https://www.cian.ru/sale/flat/308561373/,Москва,sale,flat,4,18,2,39.66,-1,0,11132562,Перово,Электродная ,,Шоссе Энтузиастов,EvoPark Измайлово
Основа,developer,https://www.cian.ru/sale/flat/293803976/,Москва,sale,flat,3,36,2,38.3,-1,0,11183600,Ярославский,проспект Мира,222,Ростокино,МИРАПОЛИС
Самолет,developer,https://www.cian.ru/sale/flat/309213346/,Москва,sale,flat,17,23,2,57.27,-1,0,11108731,,,к2.3,Румянцево,Тропарево Парк
Самолет,developer,https://www.cian.ru/sale/flat/309193159/,Москва,sale,flat,1,7,2,57.57,-1,0,11185909,Молжаниновский,,к6,Новоподрезково,Молжаниново ЖК
А101,developer,https://www.cian.ru/sale/flat/307513793/,Москва,sale,flat,11,16,2,39.4,-1,0,11130929,,,3.3,Новомосковская,Дзен-кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306743401/,Москва,sale,flat,8,24,2,48.9,-1,0,11119699,,,3.1,Новомосковская,Дзен-кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306743956/,Москва,sale,flat,18,18,2,38.5,-1,0,11179823,,,1.3,Новомосковская,Дзен-кварталы ЖК
Upside Development,developer,https://www.cian.ru/sale/flat/297367622/,Москва,sale,flat,1,8,2,52.3,-1,0,11171280,Бибирево, Корнейчука,27,Алтуфьево,Clementine
Новые Ватутинки,developer,https://www.cian.ru/sale/flat/303068035/,Москва,sale,flat,3,11,2,49.7,-1,0,11192000,,,,Кедровая,"Новые Ватутинки, мкр. Заречный"
А101,developer,https://www.cian.ru/sale/flat/306746518/,Москва,sale,flat,4,8,2,50.3,-1,0,11168252,,,6.1,Улица Горчакова,Бунинские Кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306737559/,Москва,sale,flat,12,16,2,37.3,-1,0,11113274,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
Самолет,developer,https://www.cian.ru/sale/flat/309195211/,Москва,sale,flat,9,13,2,52.75,-1,0,11132935,,,к11,Филатов Луг,Цветочные Поляны ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309195189/,Москва,sale,flat,16,16,2,56.7,-1,0,11137197,,,к3,Филатов Луг,Цветочные Поляны
Самолет,developer,https://www.cian.ru/sale/flat/309186612/,Москва,sale,flat,6,9,2,62.02,-1,0,11162298,,,к33,Рассказовка,Новое Внуково ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186556/,Москва,sale,flat,1,8,2,53.89,-1,0,11158162,,,к23,Рассказовка,Новое Внуково ЖК
Колди,developer,https://www.cian.ru/sale/flat/308811746/,Москва,sale,flat,7,21,2,50.28,-1,0,11173976,Нижегородский,Автомобильный проезд,4,Калитники,N’ice Loft
А101,developer,https://www.cian.ru/sale/flat/306746516/,Москва,sale,flat,3,8,2,50.5,-1,0,11139018,,,6.1,Улица Горчакова,Бунинские Кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306742021/,Москва,sale,flat,10,15,2,38.1,-1,0,11163001,,,,Ольховая,Деснаречье ЖК
