author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307660856/,Москва и МО,sale,flat,2,6,2,87.0,-1,0,191400000,Хамовники,Саввинская набережная,27,Спортивная,Саввинская 27 от Level
АРТ-СТРОЙ РИЭЛТ,real_estate_agent,https://kazan.cian.ru/sale/flat/255399846/,Москва и МО,sale,flat,20,26,2,51.0,-1,0,9899000,Советский, Аметьевская магистраль,18к3,Аметьево,Легенда
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/307267598/,Москва и МО,sale,flat,4,16,2,49.7,-1,0,6664770,,,,,ЛСР. Ржевский парк
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/308390457/,Москва и МО,sale,flat,14,24,2,46.1,-1,0,30900000,Очаково-Матвеевское,Нежинская ,5к2,Матвеевская,Городские резиденции SPIRES
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/308912854/,Москва и МО,sale,flat,2,9,2,64.0,-1,0,27200000,Лефортово,Красноказарменная ,14Ак4,Авиамоторная,Лефортово парк
ЕкатеринодарИнвест-Строй,developer,https://krasnodar.cian.ru/sale/flat/294669694/,Москва и МО,sale,flat,2,15,2,58.65,-1,0,12742886,,,,,Екатерининский парк
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303582856/,Москва и МО,sale,flat,4,21,2,56.2,-1,0,55076000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/307089602/,Москва и МО,sale,flat,31,40,2,79.1,-1,0,30500000,Ховрино, Дыбенко,38к1,Ховрино,
СК10,developer,https://rostov.cian.ru/sale/flat/297424924/,Москва и МО,sale,flat,23,25,2,38.68,-1,0,5440000,Октябрьский,,,,Гринсайд ЖК
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/308064930/,Москва и МО,sale,flat,5,24,2,76.0,-1,0,48000000,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы
