author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/301496697/,Москва,sale,flat,3,5,3,82.9,-1,0,42900000,Тверской,1-й Самотечный переулок,17А,Достоевская,
Пионер,developer,https://www.cian.ru/sale/flat/308640109/,Москва,sale,flat,3,11,3,85.9,-1,0,77617693,Даниловский,,,Павелецкая,Опус ЖК
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305334629/,Москва,sale,flat,5,5,3,84.0,-1,0,50000000,Басманный,Нижняя Красносельская ,35С7,Бауманская,TriBeCa APARTMENTS
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/307566350/,Москва,sale,flat,2,16,3,74.0,-1,0,17800000,Орехово-Борисово Северное,Каширское шоссе,90к1,Домодедовская,
Hutton Development,developer,https://www.cian.ru/sale/flat/305627366/,Москва,sale,flat,8,17,3,142.1,-1,0,91228200,Гагаринский,Ленинский проспект,38,Ленинский проспект,Lunar
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/306151519/,Москва,sale,flat,5,8,3,123.0,-1,0,74800000,Тверской,Сущевская ,31,Менделеевская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301132017/,Москва,sale,flat,2,4,3,200.0,-1,0,520000000,Якиманка,1-й Голутвинский переулок,7,Октябрьская,1-й Голутвинский пер. д. 7
Ташир,developer,https://www.cian.ru/sale/flat/308803040/,Москва,sale,flat,25,32,3,83.7,-1,0,,Черемушки,Херсонская ,43к5,Зюзино,ONYX Deluxe
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307587007/,Москва,sale,flat,5,5,3,92.4,-1,0,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308074172/,Москва,sale,flat,8,11,3,134.5,-1,0,90000000,Якиманка, Серафимовича,2,Боровицкая,
Capital Group,developer,https://www.cian.ru/sale/flat/307771796/,Москва,sale,flat,11,18,3,115.6,-1,0,136470350,Дорогомилово,,,Москва-Сити,Бадаевский ЖК
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/280083088/,Москва,sale,flat,3,6,3,123.0,-1,0,92250000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
ID 12693939,realtor,https://www.cian.ru/sale/flat/308367102/,Москва,sale,flat,24,28,3,71.0,-1,0,38000000,Филевский парк,Береговой проезд,1Б,Шелепиха,мой адрес На Береговом
СТ Тауэрс,developer,https://www.cian.ru/sale/flat/308317444/,Москва,sale,flat,64,66,3,85.6,-1,0,84744000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303766764/,Москва,sale,flat,2,4,3,137.9,-1,0,275110500,Хамовники,Пречистенская набережная,7,Парк Культуры,Кленовый DOM
Liberty Estate,real_estate_agent,https://www.cian.ru/sale/flat/304683314/,Москва,sale,flat,8,24,3,72.0,-1,0,30000000,Даниловский,Автозаводская ,23Бк2,ЗИЛ,Парк Легенд
MR Group,developer,https://www.cian.ru/sale/flat/306603347/,Москва,sale,flat,16,36,3,88.0,-1,0,70149112,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308352419/,Москва,sale,flat,5,7,3,75.0,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308346343/,Москва,sale,flat,19,22,3,114.7,-1,0,63500000,Донской, Вавилова,2,Ленинский проспект,Нескучный сад
COLDY,developer,https://www.cian.ru/sale/flat/303330161/,Москва,sale,flat,4,15,3,112.49,-1,0,85627388,Даниловский, Серпуховский Вал,7,Тульская,Дом 7 Даниловский
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307113533/,Москва,sale,flat,47,47,3,131.9,-1,0,59355000,Бутырский,Новодмитровская ,2к5,Дмитровская,Савеловский Сити
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/303261968/,Москва,sale,flat,2,11,3,103.0,-1,0,59900000,Арбат,Смоленская набережная,2А,Смоленская,
Absolute Premium,developer,https://www.cian.ru/sale/flat/304065721/,Москва,sale,flat,2,18,3,118.1,-1,0,134761000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/309038400/,Москва,sale,flat,7,18,3,89.7,-1,0,98000000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/307912282/,Москва,sale,flat,15,26,3,54.2,-1,0,24300000,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
Sminex,developer,https://www.cian.ru/sale/flat/308620410/,Москва,sale,flat,2,21,3,79.64,-1,0,44810000,Марфино, Академика Королева,21,Бутырская,Дом Достижение
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/307712349/,Москва,sale,flat,23,31,3,81.6,-1,0,47700000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/306655775/,Москва,sale,flat,6,6,3,135.0,-1,0,77000000,Красносельский,Уланский переулок,14кБ,Красные ворота,
