author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/308074172/,Москва и МО,sale,flat,8,11,3,134.5,-1,0,90000000,Якиманка, Серафимовича,2,Боровицкая,
Element,developer,https://spb.cian.ru/sale/flat/307320911/,Москва и МО,sale,flat,2,5,3,74.91,-1,0,24969945,Курортный, Инструментальщиков,18,Беговая,BEREG.Курортный
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/305334629/,Москва и МО,sale,flat,5,5,3,84.0,-1,0,50000000,Басманный,Нижняя Красносельская ,35С7,Бауманская,TriBeCa APARTMENTS
Космополис,real_estate_agent,https://mytishchi.cian.ru/sale/flat/306856099/,Москва и МО,sale,flat,2,20,3,98.5,-1,0,13500000,,Октябрьский проспект,10А,Медведково,Цветочный город
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/300497297/,Москва и МО,sale,flat,2,9,3,101.0,-1,0,28179000,Выборгский, Александра Матросова,3,Лесная,Притяжение
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307587007/,Москва и МО,sale,flat,5,5,3,92.4,-1,0,75000000,Пресненский,Мерзляковский переулок,13,Арбатская,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/307566350/,Москва и МО,sale,flat,2,16,3,74.0,-1,0,17800000,Орехово-Борисово Северное,Каширское шоссе,90к1,Домодедовская,
Эталон СПБ,developer,https://spb.cian.ru/sale/flat/308376361/,Москва и МО,sale,flat,4,8,3,72.4,-1,0,51599968,Петроградский, Профессора Попова,,Чкаловская,ЛДМ
SHOW ME,real_estate_agent,https://www.cian.ru/sale/flat/280083088/,Москва и МО,sale,flat,3,6,3,123.0,-1,0,92250000,Беговой, 3-я Ямского Поля,9,Белорусская,Art Residence
ID 53674910,homeowner,https://www.cian.ru/sale/flat/307426466/,Москва и МО,sale,flat,2,8,3,133.3,-1,0,230000000,Раменки,Мосфильмовская ,1к4,Ломоносовский проспект,Вишневый сад
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/294660748/,Москва и МО,sale,flat,13,14,3,84.14,-1,0,17921820,Василеостровский,Гавань,,Приморская,Морская Набережная ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303766764/,Москва и МО,sale,flat,2,4,3,137.9,-1,0,275110500,Хамовники,Пречистенская набережная,7,Парк Культуры,Кленовый DOM
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/303261968/,Москва и МО,sale,flat,2,11,3,103.0,-1,0,59900000,Арбат,Смоленская набережная,2А,Смоленская,
Петербургская Строительная Компания,developer,https://spb.cian.ru/sale/flat/297863455/,Москва и МО,sale,flat,2,8,3,77.2,-1,0,35898000,Петроградский,набережная Реки Карповки,31к1,Петроградская,Северная Корона
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308352419/,Москва и МО,sale,flat,5,7,3,75.0,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
Главстрой,developer,https://www.cian.ru/sale/flat/307941294/,Москва и МО,sale,flat,4,20,3,103.7,-1,0,40291971,Филевский парк,Береговой проезд,2,Фили,Береговой-2
Element,developer,https://spb.cian.ru/sale/flat/305422912/,Москва и МО,sale,flat,3,8,3,109.17,-1,0,79246503,Петроградский,Ремесленная ,17литЗ,Чкаловская,17/33 Петровский остров
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307113533/,Москва и МО,sale,flat,47,47,3,131.9,-1,0,59355000,Бутырский,Новодмитровская ,2к5,Дмитровская,Савеловский Сити
ID 12693939,realtor,https://www.cian.ru/sale/flat/308367102/,Москва и МО,sale,flat,24,28,3,71.0,-1,0,38000000,Филевский парк,Береговой проезд,1Б,Шелепиха,мой адрес На Береговом
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/307403016/,Москва и МО,sale,flat,16,20,3,157.1,-1,0,53488330,Выборгский,аллея Академика Лихачева,7,Площадь Мужества,"Институтский, 16"
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/309038400/,Москва и МО,sale,flat,7,18,3,89.7,-1,0,98000000,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК
Villagio Realty,official_representative,https://www.cian.ru/sale/flat/307912282/,Москва и МО,sale,flat,15,26,3,54.2,-1,0,24300000,Нагатино-Садовники,Нагатинская набережная,10А,Нагатинская,Level Нагатинская
LEGENDA Development,developer,https://spb.cian.ru/sale/flat/305409256/,Москва и МО,sale,flat,6,9,3,85.89,-1,0,33409492,Приморский,Чёрная речка,,Черная речка,"Черная речка, 41"
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/307712349/,Москва и МО,sale,flat,23,31,3,81.6,-1,0,47700000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
ТСН Владис,real_estate_agent,https://mytishchi.cian.ru/sale/flat/305185863/,Москва и МО,sale,flat,6,16,3,52.0,-1,0,9200000,, Стрельбище Динамо,10,Бабушкинская,Мытищи Парк
Петербургская Недвижимость,representative_developer,https://spb.cian.ru/sale/flat/296753484/,Москва и МО,sale,flat,6,6,3,140.0,-1,0,79380000,Московский, Гастелло,7,Московская,Victory Plaza
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307914842/,Москва и МО,sale,flat,5,7,3,74.9,-1,0,41500000,Басманный, Земляной Вал,34С4,Курская,
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/308935616/,Москва и МО,sale,flat,8,8,3,130.0,-1,0,69000000,Петроградский,Петровский проспект,24к2,Крестовский остров,Петровский квартал на воде
