author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/308076860/,Москва,sale,flat,2,15,3,84.2,-1,0,55000000,Нагатинский затон, Корабельная,5А,Нагатинский Затон,Ривер Парк Коломенское
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/309037071/,Москва,sale,flat,20,21,3,143.0,-1,0,54990000,Черемушки, Каховка,32/71,Зюзино,
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/306043652/,Москва,sale,flat,16,23,3,83.9,-1,0,54999000,Свиблово,Сельскохозяйственная ,38к1,Ботанический сад,LIFE-Ботанический сад
ID 159158,unknown,https://www.cian.ru/sale/flat/309011682/,Москва,sale,flat,21,51,3,78.0,-1,0,55555555,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/298558213/,Москва,sale,flat,3,16,3,60.0,-1,0,55900000,Пресненский,Мантулинская ,9к6,Москва-Сити,City Park
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/308283925/,Москва,sale,flat,16,37,3,100.0,-1,0,55699000,Сокольники,Русаковская ,31,Сокольники,Дом в Сокольниках
Самолет плюс,real_estate_agent,https://www.cian.ru/sale/flat/300563314/,Москва,sale,flat,15,22,3,122.0,-1,0,55955000,Фили-Давыдково,Давыдковская ,18,Давыдково,Форт Кутузов
VSN Group,real_estate_agent,https://www.cian.ru/sale/flat/307090108/,Москва,sale,flat,23,26,3,56.2,-1,0,56500000,Арбат, Новый Арбат,15,Арбатская,The Book
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/306474808/,Москва,sale,flat,8,15,3,64.8,-1,0,57000000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/306875301/,Москва,sale,flat,5,5,3,94.8,-1,0,58000000,Пресненский,Леонтьевский переулок,8С1,Тверская,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/308899839/,Москва,sale,flat,7,12,3,99.4,-1,0,59000000,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская
