author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301852120/,Москва,sale,flat,9,16,1,34.7,-1,0,9600000,Люблино,Белореченская ,25С1,Люблино,
СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/304430051/,Москва,sale,flat,6,22,1,39.9,-1,0,9550000,, Картмазовские Пруды,2к3,Филатов Луг,
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/307205320/,Москва,sale,flat,3,7,1,46.8,-1,0,9600000,, Семена Гордого,1,Крёкшино,
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/307615212/,Москва,sale,flat,11,14,1,35.9,-1,0,9550000,,проспект Куприна,30к1,Бунинская аллея,
Юникей,developer,https://www.cian.ru/sale/flat/308688024/,Москва,sale,flat,2,30,1,37.8,-1,0,9639000,,,,Потапово,Новые Смыслы ЖК
ПИК,developer,https://www.cian.ru/sale/flat/307732356/,Москва,sale,flat,18,32,1,34.8,-1,0,9637999,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
ПИК,developer,https://www.cian.ru/sale/flat/307051464/,Москва,sale,flat,23,32,1,31.1,-1,0,9590866,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308966533/,Москва,sale,flat,2,9,1,38.92,-1,0,9550291,,,к23,Рассказовка,Новое Внуково ЖК
А101,developer,https://www.cian.ru/sale/flat/306746682/,Москва,sale,flat,4,9,1,35.4,-1,0,9606781,,,6.1,Бунинская аллея,Бунинские Кварталы ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308914748/,Москва,sale,flat,10,22,1,36.28,-1,0,9586051,,,14.1,Летово,Эко Бунино ЖК
Аквилон,developer,https://www.cian.ru/sale/flat/304055358/,Москва,sale,flat,5,23,1,34.7,-1,0,9626370,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
Самолет,developer,https://www.cian.ru/sale/flat/308912481/,Москва,sale,flat,5,12,1,44.18,-1,0,9624080,,,к1,Филатов Луг,Квартал Марьино ЖК
3SGroup,developer,https://www.cian.ru/sale/flat/300236429/,Москва,sale,flat,7,17,1,33.7,-1,0,9620425,,,,Корниловская,FOREVILLE
ПИК,developer,https://www.cian.ru/sale/flat/303687758/,Москва,sale,flat,9,9,1,43.99,-1,0,9586740,,,к4.2,Филатов Луг,Середневский Лес ЖК
ПИК,developer,https://www.cian.ru/sale/flat/308127705/,Москва,sale,flat,5,23,1,32.3,-1,0,9564417,Западное Дегунино,Северный ао,,Речной вокзал,Бусиновский Парк ЖК
Century 21 Level,real_estate_agent,https://www.cian.ru/sale/flat/308102979/,Москва,sale,flat,4,17,1,40.0,-1,0,9700000,Солнцево,Солнцевский проспект,23,Говорово,
Самолет,developer,https://www.cian.ru/sale/flat/308654620/,Москва,sale,flat,2,16,1,31.6,-1,0,9668178,,,к2.1,Коммунарка,Ольховый Квартал ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304057549/,Москва,sale,flat,2,20,1,42.7,-1,0,9729001,,,3,Филатов Луг,Город-парк Первый Московский
ПИК,developer,https://www.cian.ru/sale/flat/308125908/,Москва,sale,flat,2,32,1,36.5,-1,0,9715058,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
ПИК,developer,https://www.cian.ru/sale/flat/309108591/,Москва,sale,flat,8,17,1,32.6,-1,0,9729470,Люблино,14.2,14.2,Братиславская,Люблинский парк ЖК
Аквилон,developer,https://www.cian.ru/sale/flat/306728117/,Москва,sale,flat,2,23,1,41.7,-1,0,9679000,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
ВЫБОР,developer,https://www.cian.ru/sale/flat/300605915/,Москва,sale,flat,2,19,1,42.0,-1,0,9748200,,,,,Академик
Самолет,developer,https://www.cian.ru/sale/flat/309062068/,Москва,sale,flat,16,16,1,32.9,-1,0,9685677,Молжаниновский,Ленинградское шоссе,229Вк1,Новоподрезково,Молжаниново
Самолет,developer,https://www.cian.ru/sale/flat/308648556/,Москва,sale,flat,9,14,1,43.86,-1,0,9743928,,,к19,Щербинка,Остафьево ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308966532/,Москва,sale,flat,6,9,1,40.79,-1,0,9670066,,,к23,Рассказовка,Новое Внуково ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304056963/,Москва,sale,flat,9,19,1,36.3,-1,0,9720070,,,к2,Филатов Луг,Город-парк Первый Московский
А101,developer,https://www.cian.ru/sale/flat/306744209/,Москва,sale,flat,2,9,1,36.4,-1,0,9686331,,,6.1.1,Новомосковская,Дзен-кварталы ЖК
Самолет,developer,https://www.cian.ru/sale/flat/308653527/,Москва,sale,flat,7,16,1,34.8,-1,0,9677400,Молжаниновский,Ленинградское шоссе,229Вк1,Новоподрезково,Молжаниново
