author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет Плюс Москва ЦАО,real_estate_agent,https://www.cian.ru/sale/flat/303831675/,Москва,sale,flat,13,15,1,39.7,-1,0,8500000,, Гренадерская,9к1,Ольховая,
Самолет плюс Троицк,real_estate_agent,https://www.cian.ru/sale/flat/304547066/,Москва,sale,flat,3,3,1,44.7,-1,0,8500000,, Николинские Ключи,30,Крёкшино,
Самолет,developer,https://www.cian.ru/sale/flat/309301748/,Москва,sale,flat,6,9,1,38.93,-1,0,8520882,,,к25,Рассказовка,Новое Внуково ЖК
Аквилон,developer,https://www.cian.ru/sale/flat/306727687/,Москва,sale,flat,8,23,1,25.9,-1,0,8544073,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
А101,developer,https://www.cian.ru/sale/flat/306747316/,Москва,sale,flat,2,17,1,35.6,-1,0,8546314,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309186624/,Москва,sale,flat,4,7,1,41.47,-1,0,8518187,,,к28,Рассказовка,Новое Внуково ЖК
А101,developer,https://www.cian.ru/sale/flat/306747315/,Москва,sale,flat,5,9,1,34.7,-1,0,8541613,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306208685/,Москва,sale,flat,25,25,1,36.5,-1,0,8543956,Крюково,Зеленоград,6.4,Зеленоград — Крюково,Зелёный парк
ПИК,developer,https://www.cian.ru/sale/flat/302160561/,Москва,sale,flat,11,11,1,33.8,-1,0,8537474,Крюково,Зеленоград,6.3,Зеленоград — Крюково,Зелёный парк
Самолет,developer,https://www.cian.ru/sale/flat/309188365/,Москва,sale,flat,1,7,1,44.29,-1,0,8549254,,,6,Рассказовка,Квартал Западный ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309194757/,Москва,sale,flat,1,10,1,31.9,-1,0,8537086,,проспект Куприна,30к9,Летово,Эко Бунино
ПИК,developer,https://www.cian.ru/sale/flat/306979478/,Москва,sale,flat,3,14,1,32.7,-1,0,8539768,Тимирязевский,к3.5,к3.5,Окружная,Большая Академическая 85 ЖК
Апрелевка С2,developer,https://www.cian.ru/sale/flat/293999191/,Москва,sale,flat,2,3,1,49.5,-1,0,8514000,, Генерала Донскова,25к8,Апрелевка,Борисоглебское
Арсений Куликов,realtor,https://www.cian.ru/sale/flat/295092952/,Москва,sale,flat,11,24,1,24.7,-1,0,8600000,Соколиная гора,Окружной проезд,10Г,Измайлово,Измайловский Парк
Самолет,developer,https://www.cian.ru/sale/flat/309186102/,Москва,sale,flat,3,14,1,35.03,-1,0,8608780,,,к17,Щербинка,Остафьево ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309190754/,Москва,sale,flat,9,16,1,26.27,-1,0,8641228,Бирюлево Восточное,,к2,Орехово,Квартал Герцена ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309195448/,Москва,sale,flat,8,16,1,40.3,-1,0,8580879,,,4-5,Филатов Луг,Цветочные Поляны
Самолет,developer,https://www.cian.ru/sale/flat/309195146/,Москва,sale,flat,23,23,1,38.7,-1,0,8636001,,,15,Летово,Эко Бунино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309195148/,Москва,sale,flat,6,20,1,33.9,-1,0,8615384,,,15,Летово,Эко Бунино ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309195150/,Москва,sale,flat,6,20,1,33.4,-1,0,8605480,,,15,Летово,Эко Бунино ЖК
ФСК,developer,https://www.cian.ru/sale/flat/308909745/,Москва,sale,flat,14,15,1,32.58,-1,0,8631469,,,к1,Румянцево,Движение. Говорово ЖК
ПИК,developer,https://www.cian.ru/sale/flat/306979461/,Москва,sale,flat,13,14,1,34.8,-1,0,8635271,Тимирязевский,к3.5,к3.5,Окружная,Большая Академическая 85 ЖК
А101,developer,https://www.cian.ru/sale/flat/306747134/,Москва,sale,flat,7,19,1,39.9,-1,0,8587769,,,9.1,Улица Горчакова,Бунинские Кварталы ЖК
,,https://www.cian.ru/sale/flat/299212897/,Москва,sale,flat,4,18,1,30.1,-1,0,8578500,Останкинский,Березовая аллея,19к4,Ботанический сад,Апарт-комплекс Легендарный квартал
Самолет,developer,https://www.cian.ru/sale/flat/309190358/,Москва,sale,flat,5,10,1,40.4,-1,0,8592000,,,к13,Щербинка,Алхимово ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309190308/,Москва,sale,flat,6,11,1,37.0,-1,0,8645836,, Уточкина,5к2,Щербинка,Алхимово
Самолет,developer,https://www.cian.ru/sale/flat/309186599/,Москва,sale,flat,9,9,1,34.87,-1,0,8554611,,,к20,Рассказовка,Новое Внуково ЖК
ПИК,developer,https://www.cian.ru/sale/flat/303687525/,Москва,sale,flat,9,9,1,41.5,-1,0,8649844,,,4.3,Филатов Луг,Середневский Лес ЖК
