author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Капитал,developer,https://tula.cian.ru/sale/flat/299599103/,Москва и МО,sale,flat,9,10,3,80.44,-1,0,9489507,,,,,Пряничная слобода
Rent TOP,real_estate_agent,https://krym.cian.ru/sale/flat/244749139/,Москва и МО,sale,flat,16,17,3,93.0,-1,0,30700000,Ялта, Ломоносова,25,,
Таврида Девелопмент,developer,https://krym.cian.ru/sale/flat/299892560/,Москва и МО,sale,flat,3,9,3,96.48,-1,0,51134400,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк
ID 350284,realtor,https://tula.cian.ru/sale/flat/306400571/,Москва и МО,sale,flat,5,5,3,58.8,-1,0,3200000,Новомосковск, Вахрушева,34,,
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/308551458/,Москва и МО,sale,flat,1,5,3,75.1,-1,0,3820000,Ленинский,проезд Молодежный,3,,
Крона,real_estate_agent,https://ufa.cian.ru/sale/flat/300113412/,Москва и МО,sale,flat,3,5,3,59.2,-1,0,4350000,Калининский,Транспортная ,50/2,,
РИСАН,developer,https://penza.cian.ru/sale/flat/291734625/,Москва и МО,sale,flat,1,17,3,56.3,-1,0,4729200,Октябрьский, Минская,25,,Соседи
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/308702939/,Москва и МО,sale,flat,2,4,3,55.7,-1,0,5100000,Ленинский,Хлыновская ,1,,
Квартирное Решение,real_estate_agent,https://omsk.cian.ru/sale/flat/303948704/,Москва и МО,sale,flat,1,5,3,59.0,-1,0,5390000,Городок Нефтяников мкр, Магистральная,81,,
Квартирное Решение,real_estate_agent,https://omsk.cian.ru/sale/flat/303255135/,Москва и МО,sale,flat,1,5,3,63.4,-1,0,5490000,мкр. Амурский, Багратиона,21Б,,
Ксения Цветкова,realtor,https://spb.cian.ru/sale/flat/286301464/,Москва и МО,sale,flat,1,5,3,42.0,-1,0,5500000,Кировский, Танкиста Хрустицкого,17,Проспект Ветеранов,
Жилстройиндустрия,developer,https://vologda.cian.ru/sale/flat/296553945/,Москва и МО,sale,flat,4,5,3,69.8,-1,0,5584000,мкр. Заречье, Лаврова,,,ул. Лаврова
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/307194662/,Москва и МО,sale,flat,5,5,3,61.1,-1,0,5650000,Октябрьский,Стахановская ,31,,
Азбука Дома,real_estate_agent,https://spb.cian.ru/sale/flat/298732166/,Москва и МО,sale,flat,10,15,3,52.0,-1,0,6500000,Выборгский, Кустодиева,4К2,Проспект Просвещения,
ID 116723601,homeowner,https://omsk.cian.ru/sale/flat/307483600/,Москва и МО,sale,flat,4,5,3,60.0,-1,0,6590000,мкр. Старый Кировск,Инженерная ,119,,
КРАЙС,developer,https://voronezh.cian.ru/sale/flat/296018980/,Москва и МО,sale,flat,16,25,3,55.4,-1,0,7949115,Ленинский, Кривошеина,13/14,,Галилей
РИСАН,developer,https://penza.cian.ru/sale/flat/292216057/,Москва и МО,sale,flat,14,16,3,71.4,-1,0,8282400,Октябрьский,,,,Лэйк Таун ЖК
BR Group,real_estate_agent,https://spb.cian.ru/sale/flat/298483504/,Москва и МО,sale,flat,7,12,3,61.2,-1,0,8400000,Красногвардейский,проспект Наставников,9К1,Улица Дыбенко,
Девелопмент-Юг,real_estate_agent,https://krasnodar.cian.ru/sale/flat/306868804/,Москва и МО,sale,flat,10,10,3,74.0,-1,0,8500000,Имени Н.И. Вавилова мкр, Вавилова,18,,
Сергей Левченко,realtor,https://stavropol.cian.ru/sale/flat/304800483/,Москва и МО,sale,flat,7,9,3,74.0,-1,0,8500000,Ессентуки,Кисловодская ,30Ак7,,
СК10,developer,https://rostov.cian.ru/sale/flat/303044774/,Москва и МО,sale,flat,6,25,3,81.47,-1,0,8760000,Советский,,,,Малина парк
Константин Кузнецов,realtor,https://spb.cian.ru/sale/flat/304904546/,Москва и МО,sale,flat,5,5,3,54.1,-1,0,9200000,Московский, Ленсовета,31,Московская,
Смарт Риэлт,real_estate_agent,https://krasnodar.cian.ru/sale/flat/301244405/,Москва и МО,sale,flat,11,24,3,91.1,-1,0,9350000,Прикубанский, Ивана Беличенко,95,,
РИСАН,developer,https://penza.cian.ru/sale/flat/296802071/,Москва и МО,sale,flat,14,24,3,80.9,-1,0,9384400,Первомайский,проезд 2-й Свердлова,4,,Модернист
CENTURY 21 Перспектива,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/309077273/,Москва и МО,sale,flat,13,17,3,65.0,-1,0,9500000,Октябрьский рп, Школьная,1к2,,Квадро
Ойкумена,developer,https://kaliningrad.cian.ru/sale/flat/303061953/,Москва и МО,sale,flat,2,4,3,78.5,-1,0,9655500,Ленинградский,Ключевая ,,,Сиреневый бульвар
Железно Эксперт,real_estate_agent,https://kirov.cian.ru/sale/flat/306009253/,Москва и МО,sale,flat,5,16,3,95.0,-1,0,9800000,Ленинский, Героя Ивана Костина,2,,Солнечный берег
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/300753045/,Москва и МО,sale,flat,2,10,3,78.03,-1,0,9831780,,,,,Дома у Сада. Квартал-сад
