author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/308982254/,Москва,sale,flat,28,38,4,78.5,-1,0,22970000,Марьино,Иловайская ,,Перерва,Страна Заречная
А101,developer,https://www.cian.ru/sale/flat/306741280/,Москва,sale,flat,10,30,4,81.2,-1,0,23200920,Южное Бутово,к2.1,к2.1,Бунинская аллея,Южные Сады ЖК
А101,developer,https://www.cian.ru/sale/flat/306739207/,Москва,sale,flat,4,17,4,93.1,-1,0,23220537,,,25.6,Бунинская аллея,Скандинавия ЖК
А101,developer,https://www.cian.ru/sale/flat/306737772/,Москва,sale,flat,2,17,4,98.6,-1,0,23213102,,,25.7,Бунинская аллея,Скандинавия ЖК
А101,developer,https://www.cian.ru/sale/flat/306739200/,Москва,sale,flat,2,17,4,98.5,-1,0,23039741,,,25.6,Бунинская аллея,Скандинавия ЖК
А101,developer,https://www.cian.ru/sale/flat/309064815/,Москва,sale,flat,6,18,4,88.1,-1,0,23152551,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307207479/,Москва,sale,flat,22,22,4,104.1,-1,0,23059902,,,к3,Рассказовка,Город-парк Первый Московский
А101,developer,https://www.cian.ru/sale/flat/306737773/,Москва,sale,flat,2,17,4,106.7,-1,0,23284181,,,25.7,Бунинская аллея,Скандинавия ЖК
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/308982079/,Москва,sale,flat,14,38,4,82.4,-1,0,23410000,Марьино,Иловайская ,,Перерва,Страна Заречная
А101,developer,https://www.cian.ru/sale/flat/309064818/,Москва,sale,flat,15,15,4,84.6,-1,0,23450128,,,к10.1.1,Филатов Луг,Прокшино ЖК
А101,developer,https://www.cian.ru/sale/flat/306737774/,Москва,sale,flat,3,17,4,98.3,-1,0,23898696,,,25.7,Бунинская аллея,Скандинавия ЖК
Страна Девелопмент,developer,https://www.cian.ru/sale/flat/308982221/,Москва,sale,flat,26,38,4,82.6,-1,0,23840000,Марьино,Иловайская ,,Перерва,Страна Заречная
А101,developer,https://www.cian.ru/sale/flat/306739208/,Москва,sale,flat,3,17,4,98.3,-1,0,23735616,,,25.6,Бунинская аллея,Скандинавия ЖК
МонАрх,developer,https://www.cian.ru/sale/flat/307005815/,Москва,sale,flat,3,30,4,95.6,-1,0,24110320,Черемушки, Наметкина,10Д,Воронцовская,Комплекс апартаментов AIST RESIDENCE
Level Group,developer,https://www.cian.ru/sale/flat/308713755/,Москва,sale,flat,2,9,4,78.2,-1,0,24160272,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Level Group,developer,https://www.cian.ru/sale/flat/308713795/,Москва,sale,flat,45,45,4,76.8,-1,0,24199915,Нижегородский,,1,Нижегородская,Левел Нижегородская ЖК
А101,developer,https://www.cian.ru/sale/flat/306737777/,Москва,sale,flat,4,17,4,106.1,-1,0,24055310,,,25.7,Бунинская аллея,Скандинавия ЖК
Level Group,developer,https://www.cian.ru/sale/flat/308713759/,Москва,sale,flat,2,11,4,79.6,-1,0,24397737,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/304058798/,Москва,sale,flat,8,17,4,108.6,-1,0,24370396,,,,Мичуринец,Переделкино Ближнее Город-парк
Level Group,developer,https://www.cian.ru/sale/flat/308713634/,Москва,sale,flat,2,11,4,79.4,-1,0,24756997,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Алексей Ли,realtor,https://www.cian.ru/sale/flat/301559986/,Москва,sale,flat,6,14,4,91.3,-1,0,25000000,Северное Бутово, Знаменские Садки,5К1,Бульвар Дмитрия Донского,
Level Group,developer,https://www.cian.ru/sale/flat/309056650/,Москва,sale,flat,45,64,4,75.0,-1,0,25091881,Хорошево-Мневники,,,Народное Ополчение,Левел Звенигородская ЖК
А101,developer,https://www.cian.ru/sale/flat/306739916/,Москва,sale,flat,15,16,4,99.6,-1,0,25094618,,,37.2.1,Бунинская аллея,Скандинавия ЖК
А101,developer,https://www.cian.ru/sale/flat/308314654/,Москва,sale,flat,2,18,4,105.0,-1,0,25123875,,,18.2.3,Бунинская аллея,Скандинавия ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/308015552/,Москва,sale,flat,16,17,4,106.8,-1,0,25309864,,,,Мичуринец,Переделкино Ближнее Город-парк
А101,developer,https://www.cian.ru/sale/flat/306737793/,Москва,sale,flat,16,17,4,97.4,-1,0,25326240,,,25.7,Бунинская аллея,Скандинавия ЖК
AFI Development,developer,https://www.cian.ru/sale/flat/307312841/,Москва,sale,flat,9,25,4,80.7,-1,0,25554270,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
AFI Development,developer,https://www.cian.ru/sale/flat/303392612/,Москва,sale,flat,14,25,4,86.0,-1,0,25511912,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
