author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308830275/,Москва,sale,flat,17,23,3,125.0,-1,0,82850000,Очаково-Матвеевское,Староволынская ,12к5,Матвеевская,Волынский
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/297554265/,Москва,sale,flat,8,16,3,81.4,-1,0,95000000,Пресненский,Мантулинская ,9к3,Москва-Сити,City Park
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/305195698/,Москва,sale,flat,5,7,3,130.0,-1,0,110000000,Замоскворечье, Малая Ордынка,3,Третьяковская,
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/307254751/,Москва,sale,flat,5,21,3,120.0,-1,0,115000000,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306212545/,Москва,sale,flat,2,3,3,234.7,-1,0,125000000,Хорошево-Мневники,Таманская ,1,Народное Ополчение,Берег столицы
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/307254752/,Москва,sale,flat,4,8,3,130.0,-1,0,130000000,Якиманка,1-й Спасоналивковский переулок,18С2,Полянка,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/304064468/,Москва,sale,flat,2,4,3,134.0,-1,0,136000000,Арбат, Малая Молчановка,6,Арбатская,
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308343502/,Москва,sale,flat,14,37,3,100.9,-1,0,150000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308709754/,Москва,sale,flat,5,8,3,125.3,-1,0,158500000,Таганский,Тессинский переулок,1,Чкаловская,"Тессинский, 1"
Stapler Estate,real_estate_agent,https://www.cian.ru/sale/flat/306172299/,Москва,sale,flat,2,6,3,165.0,-1,0,399500000,Хамовники,Курсовой переулок,10/1,Кропоткинская,Nabokov
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308934170/,Москва,sale,flat,8,9,3,56.9,-1,0,11200000,Восточное Измайлово,Сиреневый бульвар,62,Первомайская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308392981/,Москва,sale,flat,8,9,3,58.3,-1,0,12990000,Восточное Дегунино,Дубнинская ,16К5,Дегунино,
Century21 Феникс,real_estate_agent,https://www.cian.ru/sale/flat/299560153/,Москва,sale,flat,7,17,3,72.0,-1,0,13800000,, 40 лет Октября,15/1,Щербинка,Калипсо
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309291692/,Москва,sale,flat,1,10,3,56.0,-1,0,13999000,Гагаринский, Панферова,11,Вавиловская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/304008240/,Москва,sale,flat,4,9,3,59.1,-1,0,15000000,Ховрино,Клинская ,17,Грачёвская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/308936631/,Москва,sale,flat,6,9,3,58.7,-1,0,15500000,Солнцево, 50 лет Октября,23К1,Говорово,
Небоскребы НН,real_estate_agent,https://www.cian.ru/sale/flat/305314829/,Москва,sale,flat,7,18,3,91.7,-1,0,16990000,, Ленина,12,Кокошкино,
ID 47820451,homeowner,https://www.cian.ru/sale/flat/276671866/,Москва,sale,flat,14,18,3,80.0,-1,0,16990000,Бирюлево Восточное,6-я Радиальная ,7/6к3,Царицыно,Царицыно-2
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309236378/,Москва,sale,flat,14,16,3,65.1,-1,0,17175000,Теплый Стан, Генерала Тюленева,23К1,Генерала Тюленева,
ZIP Realty,real_estate_agent,https://www.cian.ru/sale/flat/303582034/,Москва,sale,flat,18,33,3,91.6,-1,0,23000000,Южное Бутово, Поляны,5Ак2,Улица Скобелевская,Столичные поляны
RED,real_estate_agent,https://www.cian.ru/sale/flat/301732549/,Москва,sale,flat,3,15,3,64.8,-1,0,24036508,Хорошевский,Ходынский бульвар,2,ЦСКА,Лайнер
Ольга Олишина,realtor,https://www.cian.ru/sale/flat/307558028/,Москва,sale,flat,18,18,3,67.2,-1,0,25416082,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
ID 13078775,homeowner,https://www.cian.ru/sale/flat/309036462/,Москва,sale,flat,8,8,3,61.5,-1,0,26700000,Москворечье-Сабурово,переулок 1-й Котляковский,2Ак3,Варшавская,LIFE Варшавская
ID 396103,homeowner,https://www.cian.ru/sale/flat/308271914/,Москва,sale,flat,2,25,3,85.0,-1,0,27000000,Чертаново Южное,Варшавское шоссе,141Ак5,Аннино,Аннино парк
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/305639349/,Москва,sale,flat,21,30,3,68.8,-1,0,27400000,Южнопортовый,Волгоградский проспект,32/3к7,Угрешская,Метрополия
Ирик Ханнанов,realtor,https://www.cian.ru/sale/flat/308716346/,Москва,sale,flat,3,8,3,75.6,-1,0,28500000,Савеловский,Бутырская ,53К1,Савёловская,
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/306947603/,Москва,sale,flat,3,6,3,68.0,-1,0,30000000,Тверской,Новослободская ,73К3,Савёловская,
ID 88805709,homeowner,https://www.cian.ru/sale/flat/307804503/,Москва,sale,flat,12,12,3,97.6,-1,0,31500000,, Василия Аксенова,4,Рассказовка,Переделкино Ближнее Город-парк
