author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ЧФК-Недвижимость,real_estate_agent,https://krasnodar.cian.ru/sale/flat/307394837/,Москва и МО,sale,flat,12,25,1,33.9,-1,0,4950000,Имени Петра Метальникова мкр, Петра Метальникова,36,,Лучший
ID 15167415,homeowner,https://samara.cian.ru/sale/flat/308985207/,Москва и МО,sale,flat,9,24,1,38.4,-1,0,6200000,Октябрьский, Гастелло,22а,Гагаринская,Гастелло.рф
К-25,developer,https://spb.cian.ru/sale/flat/295861978/,Москва и МО,sale,flat,4,12,1,25.66,-1,0,6158400,Приморский,Камышовая ,25,Комендантский проспект,YE'S Primorsky Комплекс Апартаментов
Дмитрий Хромов,realtor,https://ryazan.cian.ru/sale/flat/281702832/,Москва и МО,sale,flat,2,3,1,74.5,-1,0,8932000,Советский, Владимирская,95к24,,
Ирина Василевская,realtor,https://www.cian.ru/sale/flat/307275502/,Москва и МО,sale,flat,2,12,1,41.0,-1,0,11700000,Соколиная гора,Вольная ,4,Семёновская,
БФА-Девелопмент,developer,https://spb.cian.ru/sale/flat/308259142/,Москва и МО,sale,flat,11,24,1,40.36,-1,0,9020000,Красносельский,Южно-Приморский,,Автово,Огни Залива ЖК
MERSI,real_estate_agent,https://www.cian.ru/sale/flat/308307056/,Москва и МО,sale,flat,15,22,1,30.6,-1,0,13600000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306805963/,Москва и МО,sale,flat,4,4,1,42.1,-1,0,18000000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
AVA,developer,https://krasnodar.cian.ru/sale/flat/307879812/,Москва и МО,sale,flat,4,21,1,51.13,-1,0,6478171,мкр. ХБК,Уральская ,100/8,,Режиссёр
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300812067/,Москва и МО,sale,flat,8,17,1,36.2,-1,0,27000000,Тверской,Садовая-Триумфальная ,22/31,Маяковская,
CENTURY 21 Перспектива,real_estate_agent,https://kotelniki.cian.ru/sale/flat/309052295/,Москва и МО,sale,flat,8,10,1,38.5,-1,0,7200000,,,18,Котельники,
BrokerStreet,representative_developer,https://kaliningrad.cian.ru/sale/flat/308971530/,Москва и МО,sale,flat,4,14,1,41.3,-1,0,7227500,Ленинградский,,,,Вдохновение ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/309078046/,Москва и МО,sale,flat,4,29,1,57.9,-1,0,33900000,Филевский парк,Береговой проезд,3,Фили,Береговой
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://odintsovo.cian.ru/sale/flat/304858155/,Москва и МО,sale,flat,10,24,1,39.0,-1,0,7199000,,Северная ,5к2,Одинцово,Одинбург
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/303249478/,Москва и МО,sale,flat,2,10,1,35.79,-1,0,11273850,Центральный,,,,Отражение
Лидер,real_estate_agent,https://sochi.cian.ru/sale/flat/280799894/,Москва и МО,sale,flat,17,27,1,32.38,-1,0,16200000,Центральный,Виноградная ,4,,Виктория
ЭТАЖИ КАЗАНЬ,real_estate_agent,https://kazan.cian.ru/sale/flat/309055464/,Москва и МО,sale,flat,5,8,1,27.4,-1,0,8350000,Вахитовский, Волкова,12,Площадь Тукая,
Sea Invest,representative_developer,https://krym.cian.ru/sale/flat/305502980/,Москва и МО,sale,flat,7,8,1,38.68,-1,0,11039510,,,,,Долина Роз
Самолет Плюс Краснодар,real_estate_agent,https://krasnodar.cian.ru/sale/flat/297835662/,Москва и МО,sale,flat,4,4,1,46.0,-1,0,3400000,Елизаветинская ст-ца, Курганная,132,,
Вероника Дадыкина,realtor,https://spb.cian.ru/sale/flat/309122452/,Москва и МО,sale,flat,6,13,1,42.7,-1,0,11000000,Калининский,проспект Маршала Блюхера,7к2,Выборгская,Ландыши
ПИК,developer,https://vladivostok.cian.ru/sale/flat/304311878/,Москва и МО,sale,flat,2,24,1,33.9,-1,0,5639434,Первореченский,,2,,Снежный парк ЖК
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/299010726/,Москва и МО,sale,flat,4,4,1,37.0,-1,0,37400000,Мещанский, Кузнецкий Мост,19С1,Кузнецкий мост,
НЕДВИЖИМОСТЬ 23,real_estate_agent,https://sochi.cian.ru/sale/flat/295203505/,Москва и МО,sale,flat,1,5,1,32.0,-1,0,5990000,Центральный,Целинная ,28/13,,
Деловой Квартал,developer,https://ekb.cian.ru/sale/flat/302687429/,Москва и МО,sale,flat,2,25,1,41.08,-1,0,7218195,Октябрьский,,,Ботаническая,Премиум Кварталы Маяковка ЖК
Дмитрий Хромов,realtor,https://ryazan.cian.ru/sale/flat/308979395/,Москва и МО,sale,flat,2,3,1,41.0,-1,0,4915000,Советский, Владимирская,95к24,,
ID 107827603,homeowner,https://kemerovo.cian.ru/sale/flat/308923929/,Москва и МО,sale,flat,1,16,1,32.7,-1,0,3990000,Рудничный, Серебряный Бор,14,,Семейный
ХОЧУ КВАРТИРУ,representative_developer,https://spb.cian.ru/sale/flat/297587530/,Москва и МО,sale,flat,2,19,1,37.8,-1,0,5665800,,,,,Экос
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308550093/,Москва и МО,sale,flat,9,23,1,31.9,-1,0,17900000,Хорошево-Мневники,Шелепихинская набережная,40к2,Народное Ополчение,Sydney City
