author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Трансстройинвест,developer,https://www.cian.ru/sale/flat/300708046/,Москва,sale,flat,2,32,3,70.3,-1,0,18319850,Рязанский,Рязанский проспект,вл39,Стахановская,Проспект 39
РГ-Девелопмент,developer,https://www.cian.ru/sale/flat/307195955/,Москва,sale,flat,18,26,3,78.2,-1,0,30537647,Соколиная гора,,,Соколиная гора,Семеновский Парк 2 ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307785166/,Москва,sale,flat,17,41,3,68.0,-1,0,46300000,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
Enova,real_estate_agent,https://www.cian.ru/sale/flat/309273483/,Москва,sale,flat,1,6,3,54.0,-1,0,10750000,Внуково, Спортивная,4А,Аэропорт Внуково,
ФСК,developer,https://www.cian.ru/sale/flat/297177149/,Москва,sale,flat,43,47,3,79.1,-1,0,32036687,Обручевский,,,Воронцовская,Архитектор ЖК
ID 336000,official_representative,https://www.cian.ru/sale/flat/309103107/,Москва,sale,flat,27,52,3,124.0,-1,0,118000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/296139192/,Москва,sale,flat,24,44,3,69.0,-1,0,31700000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити
ФСК,developer,https://www.cian.ru/sale/flat/297913031/,Москва,sale,flat,3,8,3,108.5,-1,0,111429500,Хорошево-Мневники, Шеногина,,Хорошёво,Sydney Prime
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308140384/,Москва,sale,flat,5,7,3,86.2,-1,0,64000000,Басманный,Потаповский переулок,12,Китай-город,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307861416/,Москва,sale,flat,4,5,3,157.0,-1,0,78000000,Пресненский,Столярный переулок,3к34,Улица 1905 года,Рассвет Loft-Studio
ФСК,developer,https://www.cian.ru/sale/flat/308422174/,Москва,sale,flat,4,52,3,64.7,-1,0,33660175,Хорошевский,3-й Хорошевский проезд,3А,,AMBER CITY
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/300342112/,Москва,sale,flat,40,51,3,78.0,-1,0,36698000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
ID 25540541,realtor,https://www.cian.ru/sale/flat/306925742/,Москва,sale,flat,5,7,3,108.9,-1,0,124000000,Хамовники,3-й Обыденский переулок,2,Кропоткинская,
Донстрой,developer,https://www.cian.ru/sale/flat/308079853/,Москва,sale,flat,2,19,3,109.9,-1,0,109790100,Замоскворечье,Большая Татарская ,35С7-9,Новокузнецкая,Татарская 35
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/247174958/,Москва,sale,flat,8,53,3,150.0,-1,0,135000000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
MHEstate - Элитная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/303538615/,Москва,sale,flat,2,6,3,133.6,-1,0,65000000,Крылатское,Осенняя ,25К2,Крылатское,
St Michael,developer,https://www.cian.ru/sale/flat/304242512/,Москва,sale,flat,16,20,3,70.05,-1,0,,Хорошево-Мневники, Берзарина,,Серебряный Бор,Квартал Серебряный Бор
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308961008/,Москва,sale,flat,2,16,3,100.0,-1,0,180000000,Хамовники, Усачева,15,Спортивная,Садовые кварталы
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/307962802/,Москва,sale,flat,9,38,3,70.0,-1,0,32000000,Хорошевский,Хорошевское шоссе,12к1,Беговая,Дом на Беговой
Level Group,developer,https://www.cian.ru/sale/flat/308704626/,Москва,sale,flat,16,17,3,55.7,-1,0,29722212,Басманный,Большая Почтовая ,,Электрозаводская,Level Бауманская
Apple Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/303393129/,Москва,sale,flat,3,6,3,136.0,-1,0,129500000,Тверской,1-й Колобовский переулок,14,Трубная,
Мангазея,developer,https://www.cian.ru/sale/flat/308902399/,Москва,sale,flat,2,40,3,118.7,-1,0,54008500,Даниловский,Большая Тульская ,10с25,Тульская,Мангазея на Тульской
Брусника,developer,https://www.cian.ru/sale/flat/306792361/,Москва,sale,flat,3,6,3,88.3,-1,0,54870000,Даниловский,Дубининская ,вл59к2,,Дом А
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/302218758/,Москва,sale,flat,3,6,3,138.0,-1,0,129000000,Тверской,1-й Колобовский переулок,14,Трубная,
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304746789/,Москва,sale,flat,4,17,3,76.2,-1,0,29800000,Хорошево-Мневники,Карамышевская набережная,20К1,Народное Ополчение,
MR Group,developer,https://www.cian.ru/sale/flat/305596602/,Москва,sale,flat,2,29,3,81.4,-1,0,25775908,Южнопортовый,Волгоградский проспект,32/3к4,Волгоградский проспект,Метрополия
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/307215537/,Москва,sale,flat,3,14,3,138.9,-1,0,236130000,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/300883472/,Москва,sale,flat,2,5,3,140.0,-1,0,194662364,Мещанский,Рождественский бульвар,10/7С1,Трубная,
