author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Forma,developer,https://www.cian.ru/sale/flat/308937747/,Москва и МО,sale,flat,3,29,4,111.4,-1,0,44817111,Печатники,,,Нагатинский Затон,Портлэнд ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300298586/,Москва и МО,sale,flat,13,16,4,195.0,-1,0,185000000,Аэропорт,Ленинградский проспект,36с39,Динамо,ВТБ Арена парк
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/295395551/,Москва и МО,sale,flat,4,21,4,136.0,-1,0,170000000,Пресненский, Костикова,4к6,Улица 1905 года,Lucky
КОРТРОС,developer,https://www.cian.ru/sale/flat/306567974/,Москва и МО,sale,flat,20,26,4,78.9,-1,0,36057300,Останкинский,,,Алексеевская,АйЛав ЖК
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/300347461/,Москва и МО,sale,flat,15,17,4,115.0,-1,0,37000000,Тропарево-Никулино,Никулинская ,27,Озёрная,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380778/,Москва и МО,sale,flat,5,12,4,157.3,-1,0,120000000,Тверской,1-й Тверской-Ямской переулок,11,Маяковская,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/306495795/,Москва и МО,sale,flat,5,8,4,85.66,-1,0,6355972,пос. Березовый, Имени Профессора Малигонова,42,,Молодежный 2
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/307201695/,Москва и МО,sale,flat,11,11,4,303.0,-1,0,537731250,Хамовники,Трубецкая ,12,Фрунзенская,Садовые кварталы
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/299739475/,Москва и МО,sale,flat,2,3,4,126.0,-1,0,125000000,Мещанский,Варсонофьевский переулок,8С3,Кузнецкий мост,
AFI Development,developer,https://www.cian.ru/sale/flat/307676666/,Москва и МО,sale,flat,42,53,4,115.7,-1,0,41471739,Свиблово,проезд Серебрякова,11-13к1,Ботанический сад,Afi Tower
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296561070/,Москва и МО,sale,flat,1,5,4,76.1,-1,0,33000000,Хамовники,Погодинская ,14/16,Спортивная,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/300300021/,Москва и МО,sale,flat,40,48,4,121.9,-1,0,63000000,Хорошево-Мневники, Народного Ополчения,15К1,Народное Ополчение,Wellton Towers
Основа,developer,https://www.cian.ru/sale/flat/297432124/,Москва и МО,sale,flat,2,31,4,90.3,-1,0,37474500,Марфино,Ботаническая ,29Ак3,Владыкино,VERY
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/304837627/,Москва и МО,sale,flat,5,5,4,229.9,-1,0,140000000,Пресненский, Спиридоновка,27/24,Баррикадная,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/297233657/,Москва и МО,sale,flat,5,8,4,164.0,-1,0,165000000,Пресненский,Средний Тишинский переулок,5,Белорусская,Дом на Тишинке
Эталон,developer,https://www.cian.ru/sale/flat/306036458/,Москва и МО,sale,flat,2,17,4,115.0,-1,0,42430949,Даниловский,набережная Марка Шагала,15к1,Технопарк,Shagal
Delight Realty,real_estate_agent,https://www.cian.ru/sale/flat/307823657/,Москва и МО,sale,flat,6,8,4,160.0,-1,0,192000000,Пресненский,Малый Козихинский переулок,7,Пушкинская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/306991820/,Москва и МО,sale,flat,17,39,4,95.1,-1,0,40300000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
DOGMA,developer,https://krasnodar.cian.ru/sale/flat/305417517/,Москва и МО,sale,flat,23,24,4,116.0,-1,0,18618000,мкр. Черемушки,Новороссийская ,102/8к5,,Рекорд
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/303582854/,Москва и МО,sale,flat,4,8,4,218.9,-1,0,952854000,Пресненский,Гранатный переулок,8С4,Баррикадная,Гранатный Палас
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/303572167/,Москва и МО,sale,flat,10,10,4,189.0,-1,0,185000000,Тверской,Страстной бульвар,10к1,Пушкинская,
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/295028502/,Москва и МО,sale,flat,2,4,4,108.59,-1,0,13682340,с. Усады, Радужная,,,Новый свет
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/307585732/,Москва и МО,sale,flat,6,7,4,230.0,-1,0,295000000,Хамовники,1-й Зачатьевский переулок,4,Кропоткинская,
Времена года,real_estate_agent,https://www.cian.ru/sale/flat/304329818/,Москва и МО,sale,flat,2,5,4,179.2,-1,0,185000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
STONE,developer,https://www.cian.ru/sale/flat/307992875/,Москва и МО,sale,flat,22,24,4,114.3,-1,0,50897790,Сокольники, Гастелло,,Сокольники,Sokolniki
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/303630217/,Москва и МО,sale,flat,10,10,4,215.0,-1,0,285000000,Тверской,Страстной бульвар,10к1,Пушкинская,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/308295722/,Москва и МО,sale,flat,4,7,4,208.0,-1,0,204384809,Тверской,Тверская ,8к1,Пушкинская,
Dominanta,developer,https://www.cian.ru/sale/flat/309280978/,Москва и МО,sale,flat,38,41,4,118.8,-1,0,96620600,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide
