author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Виктория Вип,real_estate_agent,https://perm.cian.ru/sale/flat/307953338/,Москва и МО,sale,flat,22,24,4,109.5,-1,0,17900000,Свердловский, Чернышевского,15А,,Альпийская горка
РомановЪ,real_estate_agent,https://stavropol.cian.ru/sale/flat/291530645/,Москва и МО,sale,flat,13,14,4,190.5,-1,0,18500000,Ленинский, Мира,282,,
Homeapp,real_estate_agent,https://lyubertsy.cian.ru/sale/flat/305290615/,Москва и МО,sale,flat,5,14,4,114.8,-1,0,18500000,,Октябрьский проспект,14,Жулебино,
Содружество,real_estate_agent,https://ekb.cian.ru/sale/flat/308866232/,Москва и МО,sale,flat,4,15,4,184.9,-1,0,19000000,, Московская,225к4,Чкаловская,
RMRealty,real_estate_agent,https://www.cian.ru/sale/flat/308718940/,Москва и МО,sale,flat,15,25,4,99.0,-1,0,18900000,, Бианки,2к2,Рассказовка,
Самолет Плюс Уфа,real_estate_agent,https://ufa.cian.ru/sale/flat/305277676/,Москва и МО,sale,flat,8,10,4,123.0,-1,0,19299990,Кировский, Менделеева,140/3,,
ОСТ,developer,https://tula.cian.ru/sale/flat/298476372/,Москва и МО,sale,flat,7,8,4,128.3,-1,0,19533675,Привокзальный, Смидович,18Б,,Смидович дом
Мир Квартир Элит,real_estate_agent,https://spb.cian.ru/sale/flat/307401173/,Москва и МО,sale,flat,3,5,4,116.3,-1,0,19900000,Василеостровский,15-я Васильевского острова линия,72,Василеостровская,
ID 91937556,homeowner,https://kaliningrad.cian.ru/sale/flat/274523873/,Москва и МО,sale,flat,5,6,4,123.5,-1,0,19950000,Центральный, Степана Разина,39А,,
Иван Новокрещёнов,realtor,https://khimki.cian.ru/sale/flat/306307602/,Москва и МО,sale,flat,2,9,4,130.4,-1,0,20000000,, Береговая,1,Химки,
Концерн Сибирь,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/305854107/,Москва и МО,sale,flat,7,17,4,118.0,-1,0,20000000,Ленинский,,73,Студенческая,
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://sochi.cian.ru/sale/flat/290914521/,Москва и МО,sale,flat,2,17,4,102.0,-1,0,20000000,Центральный, Бамбуковая,42,,
CG DEVELOPMENT,developer,https://vladimir.cian.ru/sale/flat/295406300/,Москва и МО,sale,flat,5,12,4,119.6,-1,0,20332000,Ковров, Чернышевского,10,,Клубный дом 
Петровские Квартиры,real_estate_agent,https://spb.cian.ru/sale/flat/308228951/,Москва и МО,sale,flat,1,6,4,68.4,-1,0,21000000,Адмиралтейский,набережная Канала Грибоедова,72,Садовая,
Chase R.E.S.,real_estate_agent,https://khimki.cian.ru/sale/flat/307405938/,Москва и МО,sale,flat,4,25,4,82.5,-1,0,21000000,,Совхозная ,16к2,Левобережная,
Дело и Деньги,real_estate_agent,https://kirov.cian.ru/sale/flat/307945757/,Москва и МО,sale,flat,3,5,4,120.0,-1,0,21500000,Первомайский, Спасская,26б,,
Зодиак-Альфа,developer,https://krym.cian.ru/sale/flat/266050694/,Москва и МО,sale,flat,4,8,4,94.6,-1,0,21758000,Ялта, Войкова,20,,Аквамарин
Триумфальная Арка,real_estate_agent,https://www.cian.ru/sale/flat/298780572/,Москва и МО,sale,flat,1,9,4,78.2,-1,0,21900000,Соколиная гора, 10-я Соколиной Горы,20,Соколиная гора,
Апартаменты Петербурга,real_estate_agent,https://spb.cian.ru/sale/flat/296404220/,Москва и МО,sale,flat,4,7,4,119.0,-1,0,22000000,Василеостровский,5-я Васильевского острова линия,64/13,Спортивная,
ID 104403824,homeowner,https://mahachkala.cian.ru/sale/flat/308139472/,Москва и МО,sale,flat,11,11,4,145.0,-1,0,22000000,Ленинский, Хаджи Булача,21А,,
Мир Квартир PREMIUM,real_estate_agent,https://spb.cian.ru/sale/flat/304086021/,Москва и МО,sale,flat,8,8,4,85.0,-1,0,22100000,Адмиралтейский,Подъездной переулок,12,Пушкинская,Наследие на Марата
CG DEVELOPMENT,developer,https://vladimir.cian.ru/sale/flat/295406311/,Москва и МО,sale,flat,8,12,4,125.8,-1,0,22644000,Ковров, Чернышевского,10,,Клубный дом 
Ольга Соколова,realtor,https://krasnogorsk.cian.ru/sale/flat/305798291/,Москва и МО,sale,flat,4,25,4,99.0,-1,0,22900000,,Ильинское шоссе,14,Павшино,Ильинский парк
Novostroy Invest,real_estate_agent,https://krasnoyarsk.cian.ru/sale/flat/299584043/,Москва и МО,sale,flat,6,8,4,128.5,-1,0,22900000,Советский, Петра Ломако,14,,Преображенский
ПАН Партнер,real_estate_agent,https://spb.cian.ru/sale/flat/306984432/,Москва и МО,sale,flat,9,13,4,110.9,-1,0,23000000,Приморский,Комендантский проспект,27К1,Комендантский проспект,
Мир квартир элит Крестовский,real_estate_agent,https://spb.cian.ru/sale/flat/295728289/,Москва и МО,sale,flat,3,4,4,151.4,-1,0,23500000,Адмиралтейский,Садовая ,56,Садовая,
Юла,real_estate_agent,https://spb.cian.ru/sale/flat/296781865/,Москва и МО,sale,flat,4,25,4,103.7,-1,0,23870000,Фрунзенский,Южное шоссе,45к3,Проспект Славы,София
Атомстройкомплекс,real_estate_agent,https://ekb.cian.ru/sale/flat/300806317/,Москва и МО,sale,flat,10,17,4,135.4,-1,0,24200000,Центр, Николая Никонова,10,Динамо,
