author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/308412920/,Москва и МО,sale,flat,17,21,4,182.3,-1,0,191490000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/299519150/,Москва и МО,sale,flat,3,4,4,280.0,-1,0,350000000,Центральный,набережная Кутузова,24,Площадь Ленина,Особняк Кушелева-Безбородко
AFI Development,developer,https://www.cian.ru/sale/flat/303141914/,Москва и МО,sale,flat,24,25,4,139.7,-1,0,75600901,Обручевский, Академика Челомея,1А,Воронцовская,AFI Park 
Contact Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/305506274/,Москва и МО,sale,flat,2,11,4,199.0,-1,0,200000000,Хамовники, Усачева,2С3,Фрунзенская,Фьюжн парк
Спартак,developer,https://www.cian.ru/sale/flat/306087386/,Москва и МО,sale,flat,1,2,4,153.3,-1,0,35948850,Ясенево,Новоясеневский проспект,3В,Тёплый Стан,Комплекс апартаментов LES
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/300980986/,Москва и МО,sale,flat,1,2,4,169.47,-1,0,22343941,мкр. Немецкая Деревня, Баха,11,,Германия
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/305124470/,Москва и МО,sale,flat,8,41,4,97.72,-1,0,55000000,Раменки,1-й Сетуньский проезд,вл6,Кутузовская,Hide
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/306945306/,Москва и МО,sale,flat,19,24,4,108.0,-1,0,77000000,Хорошевский,Хорошевское шоссе,25С3,Полежаевская,Династия
ФСК,developer,https://www.cian.ru/sale/flat/280811373/,Москва и МО,sale,flat,3,29,4,88.6,-1,0,36450040,Нагатино-Садовники,Варшавское шоссе,37АК1,Нагатинская,Rotterdam
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308826485/,Москва и МО,sale,flat,17,21,4,185.0,-1,0,191500000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304364690/,Москва и МО,sale,flat,2,5,4,177.0,-1,0,70000000,Тверской, Петровка,26С3,Пушкинская,La Rue
РИСАН,developer,https://penza.cian.ru/sale/flat/296803049/,Москва и МО,sale,flat,17,23,4,148.6,-1,0,22290000,Ленинский,,,,Центральный квартал Скала Сити ЖК
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/302590854/,Москва и МО,sale,flat,4,4,4,288.0,-1,0,574431000,Таганский, Солянка,7,Китай-город,Дом с Атлантами
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/298326191/,Москва и МО,sale,flat,4,4,4,310.0,-1,0,102000000,Петроградский,Константиновский проспект,26Г,Крестовский остров,
Магазин новостроек,representative_developer,https://sochi.cian.ru/sale/flat/303252460/,Москва и МО,sale,flat,2,24,4,74.7,-1,0,57519000,Хостинский,Курортный проспект,108,,Сан Сити
TimeProperty,real_estate_agent,https://www.cian.ru/sale/flat/274247449/,Москва и МО,sale,flat,40,60,4,175.2,-1,0,243000000,Пресненский,набережная Пресненская,6с2,Деловой центр,Imperia Tower
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/304316370/,Москва и МО,sale,flat,6,8,4,132.0,-1,0,71700000,Тверской,Тверская ,27С2,Маяковская,
Магазин новостроек,representative_developer,https://krasnodar.cian.ru/sale/flat/301285571/,Москва и МО,sale,flat,14,24,4,78.1,-1,0,9981180,Прикубанский, Имени Героя Георгия Бочарникова,2,,Улыбка
Метриум Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301945082/,Москва и МО,sale,flat,4,6,4,231.1,-1,0,462200000,Хамовники,Курсовой переулок,10/1,Кропоткинская,Nabokov
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305459738/,Москва и МО,sale,flat,6,6,4,130.0,-1,0,85000000,Мещанский,переулок Колокольников,6С1,Трубная,
ФСК,developer,https://vladivostok.cian.ru/sale/flat/305587626/,Москва и МО,sale,flat,1,24,4,122.4,-1,0,20790130,Первореченский,,,,Флагман ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/308344845/,Москва и МО,sale,flat,2,6,4,162.0,-1,0,96500000,Покровское-Стрешнево,Береговая ,4К5,Стрешнево,Покровский берег
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/290380690/,Москва и МО,sale,flat,4,7,4,128.7,-1,0,117000000,Таганский,Большая Андроньевская ,7,Площадь Ильича,The Mostman
Ак Барс Дом,developer,https://kazan.cian.ru/sale/flat/308952667/,Москва и МО,sale,flat,1,17,4,98.2,-1,0,16694000,Советский, Рашида Нежметдинова,11к5,Горки,Светлая долина
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/302801154/,Москва и МО,sale,flat,11,11,4,179.2,-1,0,104000000,Басманный,Старая Басманная ,10С5,Курская,KAZAKOV Grand Loft
Стоун Бридж эстейт,real_estate_agent,https://www.cian.ru/sale/flat/307182856/,Москва и МО,sale,flat,22,26,4,130.7,-1,0,120000000,Кунцево,Рублевское шоссе,101,Молодёжная,Vander Park
Страна Девелопмент,developer,https://tyumen.cian.ru/sale/flat/308965928/,Москва и МО,sale,flat,4,20,4,73.82,-1,0,11790000,,,,,Страна Прибрежная
