author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
А101,developer,https://www.cian.ru/sale/flat/306737412/,Москва,sale,flat,6,13,1,37.2,-1,0,10293175,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
,,https://www.cian.ru/sale/flat/288409327/,Москва,sale,flat,8,25,1,38.76,-1,0,10257834,Люблино,Юго-Восточный ао,к26,Перерва,Светлый Мир Станция Л ЖК
,,https://www.cian.ru/sale/flat/283051370/,Москва,sale,flat,2,25,1,39.01,-1,0,10323997,Люблино,Юго-Восточный ао,к8,Братиславская,Светлый Мир Станция Л ЖК
ПИК,developer,https://www.cian.ru/sale/flat/309259450/,Москва,sale,flat,23,23,1,39.0,-1,0,10268036,Западное Дегунино,,,Речной вокзал,Бусиновский Парк ЖК
ПИК,developer,https://www.cian.ru/sale/flat/305377098/,Москва,sale,flat,9,30,1,37.6,-1,0,10319507,Гольяново,,1.3,Черкизовская,2-й Иртышский ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307207836/,Москва,sale,flat,3,20,1,41.6,-1,0,10326756,,,3,Филатов Луг,Город-парк Первый Московский
3SGroup,developer,https://www.cian.ru/sale/flat/304854218/,Москва,sale,flat,2,17,1,38.8,-1,0,10339230,,,,Корниловская,FOREVILLE
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/308015848/,Москва,sale,flat,9,17,1,38.5,-1,0,10337836,,,,Мичуринец,Переделкино Ближнее Город-парк
Самолет,developer,https://www.cian.ru/sale/flat/309193667/,Москва,sale,flat,1,16,1,38.0,-1,0,10310882,Молжаниновский,Ленинградское шоссе,229Вк1,Новоподрезково,Молжаниново
Самолет,developer,https://www.cian.ru/sale/flat/309186484/,Москва,sale,flat,9,9,1,44.43,-1,0,10282466,,,к27,Рассказовка,Новое Внуково ЖК
А101,developer,https://www.cian.ru/sale/flat/306738316/,Москва,sale,flat,2,13,1,36.5,-1,0,10330303,,,25.4,Бунинская аллея,Скандинавия ЖК
ПИК,developer,https://www.cian.ru/sale/flat/302983833/,Москва,sale,flat,4,30,1,35.0,-1,0,10334099,Гольяново,,1.3,Черкизовская,2-й Иртышский ЖК
ПИК,developer,https://www.cian.ru/sale/flat/305377925/,Москва,sale,flat,13,33,1,34.1,-1,0,10331004,Люблино,14.5,14.5,Братиславская,Люблинский парк ЖК
Новые Ватутинки,developer,https://www.cian.ru/sale/flat/303066354/,Москва,sale,flat,14,14,1,40.1,-1,0,10298000,,,,Кедровая,"Новые Ватутинки, мкр. Заречный"
,,https://www.cian.ru/sale/flat/297566677/,Москва,sale,flat,16,18,1,31.9,-1,0,10303700,Останкинский,Березовая аллея,19к1,Ботанический сад,Апарт-комплекс Легендарный квартал
ФСК,developer,https://www.cian.ru/sale/flat/307015059/,Москва,sale,flat,1,15,1,40.77,-1,0,10281202,,,к2,Солнцево,Движение. Говорово ЖК
Самолет,developer,https://www.cian.ru/sale/flat/309188276/,Москва,sale,flat,1,5,1,44.43,-1,0,10263520,,,к2,Рассказовка,Квартал Западный ЖК
INGRAD,developer,https://www.cian.ru/sale/flat/304080152/,Москва,sale,flat,9,22,1,36.2,-1,0,10286808,,,к5,Филатов Луг,Филатов Луг ЖК
INGRAD,developer,https://www.cian.ru/sale/flat/304079914/,Москва,sale,flat,19,22,1,37.4,-1,0,10295795,,,к6,Филатов Луг,Филатов Луг ЖК
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/309051837/,Москва,sale,flat,10,19,1,43.1,-1,0,10301644,,,,,Город-парк Первый Московский
Sezar Group,developer,https://www.cian.ru/sale/flat/307238059/,Москва,sale,flat,19,22,1,36.3,-1,0,10345500,,бульвар Андрея Тарковского,10,Рассказовка,Рассказово
Абсолют Недвижимость,developer,https://www.cian.ru/sale/flat/307207511/,Москва,sale,flat,12,22,1,40.9,-1,0,10336447,,,к4,Рассказовка,Город-парк Первый Московский
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/306346529/,Москва,sale,flat,9,17,1,37.7,-1,0,10400000,, Летчика Грицевца,11,Пыхтино,Солнцево парк
А101,developer,https://www.cian.ru/sale/flat/306744115/,Москва,sale,flat,10,21,1,33.5,-1,0,10420912,,,4.2,Новомосковская,Дзен-кварталы ЖК
А101,developer,https://www.cian.ru/sale/flat/306743933/,Москва,sale,flat,10,10,1,33.2,-1,0,10387218,,,1.4,Новомосковская,Дзен-кварталы ЖК
1-й ДСК,developer,https://www.cian.ru/sale/flat/307276557/,Москва,sale,flat,2,16,1,35.9,-1,0,10411000,,,,Тёплый Стан,1-й Ясеневский ЖК
А101,developer,https://www.cian.ru/sale/flat/306738555/,Москва,sale,flat,15,17,1,33.4,-1,0,10414948,,,25.2,Бунинская аллея,Скандинавия ЖК
Аквилон,developer,https://www.cian.ru/sale/flat/306728115/,Москва,sale,flat,2,23,1,45.2,-1,0,10422794,Отрадное,Сигнальный проезд,12,Владыкино,Akvilon Signal
