author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 413522,realtor,https://www.cian.ru/sale/flat/306929262/,Москва,sale,flat,3,18,3,114.0,-1,0,73000000,Раменки,Мосфильмовская ,88к6,Матвеевская,Мосфильмовский
ID 91109179,real_estate_agent,https://www.cian.ru/sale/flat/294466907/,Москва,sale,flat,44,65,3,96.0,-1,0,74000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/304671760/,Москва,sale,flat,2,7,3,74.8,-1,0,75000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
Chase R.E.S.,real_estate_agent,https://www.cian.ru/sale/flat/308706980/,Москва,sale,flat,11,22,3,137.0,-1,0,75000000,Раменки,Минская ,1ГК3,Ломоносовский проспект,Золотые Ключи 2
Prime,real_estate_agent,https://www.cian.ru/sale/flat/306851287/,Москва,sale,flat,4,11,3,72.0,-1,0,75000000,Басманный, Казакова,7,Курская,KAZAKOV Grand Loft
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/308686239/,Москва,sale,flat,8,17,3,145.0,-1,0,75000000,Раменки,Мосфильмовская ,70к5,Ломоносовский проспект,Воробьевы Горы
Времена года,real_estate_agent,https://www.cian.ru/sale/flat/304329872/,Москва,sale,flat,10,34,3,84.0,-1,0,75000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
ЛИДЕР Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/306032988/,Москва,sale,flat,24,40,3,82.4,-1,0,75000000,Хорошевский,Ленинградский проспект,37/4,ЦСКА,Прайм Парк
Soul Estate,real_estate_agent,https://www.cian.ru/sale/flat/302300251/,Москва,sale,flat,9,9,3,88.7,-1,0,75000000,Дорогомилово,Бережковская набережная,12,Киевская,
ID 413522,realtor,https://www.cian.ru/sale/flat/304329840/,Москва,sale,flat,7,13,3,114.0,-1,0,77000000,Замоскворечье,Мытная ,7с1,Серпуховская,Английский квартал
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/275041054/,Москва,sale,flat,12,37,3,87.0,-1,0,78000000,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,
RND,real_estate_agent,https://www.cian.ru/sale/flat/308516833/,Москва,sale,flat,4,7,3,178.7,-1,0,78000000,Басманный,Новая Басманная ,31С1,Комсомольская,
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/270407290/,Москва,sale,flat,10,17,3,145.0,-1,0,79000000,Раменки,Мосфильмовская ,70к5,Ломоносовский проспект,Воробьевы Горы
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/300281927/,Москва,sale,flat,8,45,3,141.0,-1,0,79500000,Раменки,Мосфильмовская ,70к5,Ломоносовский проспект,Воробьевы Горы
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/305415300/,Москва,sale,flat,7,40,3,91.2,-1,0,80000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/306698306/,Москва,sale,flat,2,12,3,97.7,-1,0,80000000,Раменки, Сергея Бондарчука,4,Мичуринский проспект,Река
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/295709537/,Москва,sale,flat,30,53,3,104.0,-1,0,79999000,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/303376282/,Москва,sale,flat,3,3,3,87.7,-1,0,83490000,Мещанский, Сретенка,9,Сретенский бульвар,
ID 91109179,real_estate_agent,https://www.cian.ru/sale/flat/294465896/,Москва,sale,flat,45,78,3,123.0,-1,0,85000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
FS PROPERTY,real_estate_agent,https://www.cian.ru/sale/flat/305318322/,Москва,sale,flat,17,34,3,86.7,-1,0,86700000,Дорогомилово,Поклонная ,9,Парк Победы,Поклонная 9
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/304381901/,Москва,sale,flat,6,36,3,97.0,-1,0,87000000,Раменки,Минская ,2,Минская,Долина Сетунь
BEYOND. ex-Engel Volkers,real_estate_agent,https://www.cian.ru/sale/flat/307273365/,Москва,sale,flat,8,13,3,136.7,-1,0,87500000,Хорошево-Мневники,Жилой комплекс остров,4-й кв-л,Терехово ,Остров
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/307965569/,Москва,sale,flat,26,48,3,106.7,-1,0,91000000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/302117332/,Москва,sale,flat,5,21,3,83.0,-1,0,91300000,Якиманка,Донская ,14,Шаболовская,Медный 3.14
Diamant Estate,real_estate_agent,https://www.cian.ru/sale/flat/302485625/,Москва,sale,flat,6,7,3,99.0,-1,0,91543922,Пресненский,Ермолаевский переулок,8,Маяковская,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297904821/,Москва,sale,flat,2,5,3,110.0,-1,0,93000000,Арбат,Новинский бульвар,11,Смоленская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/298805304/,Москва,sale,flat,16,18,3,90.0,-1,0,94500000,Пресненский,Средний Тишинский переулок,5,Белорусская,Дом на Тишинке
Vmestate,real_estate_agent,https://www.cian.ru/sale/flat/309116326/,Москва,sale,flat,4,6,3,120.0,-1,0,95000000,Пресненский,Малая Бронная ,31/13,Маяковская,
