author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Прайм,real_estate_agent,https://krym.cian.ru/sale/flat/307701123/,Москва и МО,sale,flat,14,14,2,80.67,-1,0,18554100,,,,,Лучистое
МАКРОМИР НЕДВИЖИМОСТЬ,real_estate_agent,https://spb.cian.ru/sale/flat/308213607/,Москва и МО,sale,flat,8,12,2,57.1,-1,0,18700000,Василеостровский,Уральская ,21,Василеостровская,Эмеральд на Малой Неве
Девелопмент-юг,developer,https://krasnodar.cian.ru/sale/flat/294466773/,Москва и МО,sale,flat,4,15,2,64.9,-1,0,18656000,мкр. ЗИП, Имени 40-летия Победы,33Г,,Development-Plaza
ЛСР Санкт-Петербург,developer,https://spb.cian.ru/sale/flat/300224372/,Москва и МО,sale,flat,5,18,2,62.1,-1,0,19480770,Невский, Дыбенко,3,Елизаровская,Цивилизация на Неве
Балтийская жемчужина,developer,https://spb.cian.ru/sale/flat/297299996/,Москва и МО,sale,flat,3,4,2,74.0,-1,0,20136140,Красносельский,проспект Патриотов,33,,Riviera club
СК10,developer,https://rostov.cian.ru/sale/flat/271623939/,Москва и МО,sale,flat,2,9,2,84.7,-1,0,20480000,Ленинский,Пушкинская ,97,,Пушкин
Агой-парк,developer,https://krasnodar.cian.ru/sale/flat/302397921/,Москва и МО,sale,flat,3,10,2,63.83,-1,0,21383050,Черноморье садовое товарищество, Тепличная,4к1,,Агой-Парк
Golden Home,real_estate_agent,https://spb.cian.ru/sale/flat/302073037/,Москва и МО,sale,flat,21,24,2,68.0,-1,0,22500000,Московский,Пулковская ,8к1,Звездная,Новая династия
Андор,developer,https://nn.cian.ru/sale/flat/295730925/,Москва и МО,sale,flat,2,6,2,66.81,-1,0,24060000,Нижегородский,,,Горьковская,Приоритет ЖК
Винсент Недвижимость Центральный Офис номер 1,real_estate_agent,https://krasnodar.cian.ru/sale/flat/233564943/,Москва и МО,sale,flat,1,5,1,49.0,-1,0,25000000,Сириус пгт, Голубая,9,,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/299168872/,Москва и МО,sale,flat,2,9,2,73.9,-1,0,25839000,Центр, Михаила Ананьева,,Динамо,Клубный дом инженера Ятеса
К8 Комплексный девелопмент,developer,https://kaliningrad.cian.ru/sale/flat/265960169/,Москва и МО,sale,flat,2,8,2,81.3,-1,0,25964375,Московский,Октябрьская ,12,,Рыбная деревня
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://krym.cian.ru/sale/flat/302019109/,Москва и МО,sale,flat,5,9,2,111.9,-1,0,27982500,Ялта, Халтурина,36А,,Миндаль
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/303640095/,Москва и МО,sale,flat,5,7,2,91.0,-1,0,28200000,Василеостровский,11-я Васильевского острова линия,56,Василеостровская,Клубный дом Monodom Line
Шаляпина Пятнадцать,developer,https://kazan.cian.ru/sale/flat/297763011/,Москва и МО,sale,flat,2,10,2,76.97,-1,0,28705085,Приволжский, Качалова,,Суконная слобода,Клубный дом Шаляпина XV
М16,real_estate_agent,https://spb.cian.ru/sale/flat/287402990/,Москва и МО,sale,flat,2,3,2,93.7,-1,0,29500000,Василеостровский,8-я Васильевского острова линия,19,Василеостровская,
TEN девелопмент,developer,https://ekb.cian.ru/sale/flat/298038338/,Москва и МО,sale,flat,3,16,2,82.1,-1,0,31341000,Центр, Февральской Революции,21,Динамо,19/05
Элитный берег,real_estate_agent,https://sochi.cian.ru/sale/flat/308711775/,Москва и МО,sale,flat,4,4,2,51.0,-1,0,37500000,Центральный,Курортный проспект,31,,Гранд Каскад
МетрУМ,real_estate_agent,https://spb.cian.ru/sale/flat/297228540/,Москва и МО,sale,flat,3,5,2,71.3,-1,0,39950000,Курортный, Максима Горького,2Ас3,,Russian seasons
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/298229654/,Москва и МО,sale,flat,7,7,2,116.6,-1,0,52470000,Центральный,Стремянная ,15/1,Маяковская,Дворцовая слобода
Лидер,real_estate_agent,https://sochi.cian.ru/sale/flat/291588808/,Москва и МО,sale,flat,7,20,2,55.0,-1,0,55000000,Центральный, Орджоникидзе,11А,,
BEYOND. ex-Engel Volkers,real_estate_agent,https://spb.cian.ru/sale/flat/295476817/,Москва и МО,sale,flat,4,4,2,89.0,-1,0,84500000,Центральный,Гагаринская ,1/24,Площадь Ленина,
Самолет Плюс Липецк,real_estate_agent,https://lipetsk.cian.ru/sale/flat/298597634/,Москва и МО,sale,flat,2,3,2,44.4,-1,0,1690000,с. Сухая Лубна, Молодежная,3,,
Павел Смирнов,realtor,https://vladimir.cian.ru/sale/flat/307842553/,Москва и МО,sale,flat,2,5,2,43.3,-1,0,2100000,Кольчугино, Мира,1,,
KELF,real_estate_agent,https://krasnoyarsk.cian.ru/sale/flat/301810206/,Москва и МО,sale,flat,4,5,2,45.0,-1,0,2150000,Назарово, Борисенко,4А,,
Этажи Ярославль,real_estate_agent,https://yaroslavl.cian.ru/sale/flat/293630225/,Москва и МО,sale,flat,1,2,2,38.5,-1,0,2460000,Ленинский, Чехова,31,,
СОВКОМБАНК,official_representative,https://irkutsk.cian.ru/sale/flat/289388764/,Москва и МО,sale,flat,2,2,2,46.2,-1,0,2600000,Шелехов,Известковая ,11,,
ID 121165454,homeowner,https://vladimir.cian.ru/sale/flat/307047857/,Москва и МО,sale,flat,2,4,2,45.0,-1,0,2600000,Александров, Ческа-Липа,6,,
